"etort","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"etort-49",0.00958056780165181,0.00207120486860234,3.42916568499577e-05,0.000813419279427565,-0.0022039021035823,0.000579909502269998,-0.0107993246772943,-0.00460064638690744,0.000854418008998685,-2.4424612944056e-05
"etort-50",0.00152653213344712,0.00204048022615296,-0.000774745726034612,0.000900522805057701,-0.000633147697823592,0.000909828697927252,-0.00338897779814608,-0.00347851369273848,0.00232217230113582,0.000821025745713101
"etort-51",0.00308857946378775,0.00288555047688374,8.57387761524538e-05,0.000882463207011549,-0.00145194085794104,0.000638493638904714,-0.00472473615923121,0.000732527115273009,0.00183107614814164,0.00102742906045359
"etort-52",-0.0159652251703357,0.0041563625966156,-0.000901152123274496,0.00195206590238438,-0.0021239054498195,-0.000865434407733663,0.0146382681821175,0.00062941749359533,0.0147981539040251,0.00839542753639653
"etort-53",0.150264747851682,-0.0221035088958003,0.00941673215390521,-0.0534324569535573,0.0197859013230987,-0.00706929048729146,-0.265659540963276,0.31846688698232,-0.567927290770152,0.148977686417559
"etort-54",-0.014844709817055,0.00317778500185225,-0.00101703058301529,0.00150009371520141,-0.00228208268621239,-0.00111403502142461,0.0132202637698104,0.0030013309463388,0.0147195456844142,0.00574222363333691
"etort-55",0.00271831712438186,0.00072142946115591,0.000496313108059882,-0.000125677365364442,-0.000546292716428812,9.77227305681235e-05,-0.00348271773358222,0.000536521172275489,0.00248639523790841,0.000454269853515338
"etort-56 (sheared2)",0.0116239444111958,0.000660330816339346,0.000493172009256252,-3.52619793286686e-06,-0.00169943354536009,0.000475520250384155,-0.0140968064452727,-0.0062362804853631,0.00194980992755396,-0.00183796903022714
"etort-57",-0.0110727095328517,-0.00454979399503085,0.00138082275525738,0.000625721989384748,-0.000285800650743754,-0.000262274433160503,0.00933287351908183,0.00103964365285833,0.00370276637113944,0.00135712843613021
"etort-58",0.391905810068189,-0.139786570028243,0.0279457223499675,-0.479385869563144,0.297881974490625,-0.603788734061284,0.357042335024201,-0.0472614362841796,0.0487181300258724,0.00111588765564511
"etort-59",0.0060150682868309,0.00188026305303326,0.00150568121382633,-0.00187471263484387,-0.00105535118479377,-3.50670197465507e-05,-0.00777978716516234,0.00440789545235627,0.0061573508822502,0.00167585686763757
"etort-60 (sheared2)",-0.0333182577707651,-0.00191810531247016,-0.00947662094632118,0.00545053715146719,0.00505882892400209,-0.000809721442961979,0.0413517750993491,-0.0119383675882635,-0.0399201835349905,-0.0104120572336225
"etort-61",-0.0321499292844222,-0.0112018884958615,0.002824176252253,0.00336373697563414,-0.00107587656297306,-0.00201228432594281,0.0332201230241244,0.00160916579340958,0.00710885663574889,0.000225099263457008
"etort-62",0.0672229664778017,0.00118486409872741,0.00825047756293401,-0.0169283475626089,-0.00342898391888361,0.0062695206282868,-0.0853398788915149,0.0431447217151334,-0.0100085568859773,-0.000390682227052495
"etort-63",-0.0342346572447659,-0.00833036538310769,-0.000783512133028785,0.00336694780001794,-0.00020186888217082,-0.00083033425014627,0.0377836507650261,-0.0064233036933564,-0.0123116699619953,-0.00525155499810509
"etort-64",-0.040673137713541,-0.0101007619159393,-0.00560527932315109,0.00408252217840572,0.0039075823184235,-0.000539980594276211,0.0455063692673049,-0.00957986964657377,-0.0279641495287314,-0.00617976966754824
"etort-65",-0.0473922246693362,-0.0121305716238784,0.000270573317887696,0.00295135922487993,-0.000325941957667536,-0.000898900297121107,0.0542283643168009,-0.00634150933970026,-0.0135922637986781,-0.00439447302879037
"etort-66",-0.0462108781342318,-0.00543797830435897,-0.0114330055931354,0.0111453633811095,0.0106997688138281,-0.000533638926370059,0.0641373045973249,-0.0259123921273878,-0.0796602839283603,-0.0205445282984148
"etort-67",-0.0523653738002239,-0.011283021544882,-0.00677282609625411,0.00625976025038333,0.00480051316481003,-0.00151572723342378,0.0642168911498862,-0.0158785957670474,-0.0466696030629514,-0.0125853539778935
"etort-68",-0.0344047820124923,-0.00540683591948176,-0.00581262696777025,0.00445145283575751,0.0029103236416513,-0.0013740124476634,0.0403583455764354,-0.00805684168825639,-0.0203969930151755,-0.00634877978299858
"etort-69",-0.0698716250365292,-0.00313457792823712,-0.0182229118670528,0.0101911788610789,0.0101587705662879,-0.000733392312745229,0.0985192538000026,-0.034667247148825,-0.104996975406614,-0.0336590573745967
"etort-70",-0.011855184527313,0.00202823999624797,-0.00360849910956038,0.00279941845768132,0.00188833362650145,-0.000377426378666763,0.0142249556832416,-0.00430743792030253,-0.0137452028952358,-0.0040231615610741
"etort-71",-0.008919386250324,-0.00322089316748186,0.00128805762673433,0.000417495029171733,-0.000728088744671905,-0.000227362882654561,0.00817057094563771,0.00127226997201828,0.00391863548180707,0.000918498973646953
"etort-72",-0.0183018599162049,-0.0064065000031526,0.00350401530707014,0.00147874335904364,-0.001172703891519,-0.000798650906239416,0.0167004150004149,0.00125100734122461,0.00885771810270196,0.000956460905792845
"etort-73",-0.0283558910789658,-0.00326727773788908,-0.00103725528807401,0.00361208927511257,-0.000398730712893389,-0.00187731409769071,0.0316466139151626,-0.00341290671822246,-0.00716185446096893,-0.00327092543613665
"etort-74",-0.071167323031817,-0.00444975959855982,-0.0171430986378802,0.0150820451263842,0.0136217429995562,-0.00499038687982445,0.107136974385785,-0.041137317980778,-0.12531845800634,-0.0345018969920899
"etort-75",0.00445343728597662,0.00236778986746771,0.000247851057376828,0.00100109338525423,-0.000850198791852332,0.000373740093277708,-0.00476483993228863,-0.00214878083396642,0.004906177254651,0.00160414427654773
"etort-76",0.00274573290367655,0.00310561665380499,-0.000587370708468734,4.14699496989603e-05,-0.00210421451402145,0.000654470070026112,-0.00514913058534185,-0.00488003788624188,0.00346071839745898,0.000573601037014866
"etort-77",-0.0578467685444152,0.0118854910272561,-0.0113193797712618,0.0051014601883992,-0.00798568559266986,-0.00510036501083265,0.0674493274070884,0.0137432512109463,0.0757926164891138,0.0411432357767169
"etort-78",0.151082428131333,-0.0464056228455833,-0.0386738785925812,0.00591189901246483,-0.0112580600027947,0.000737851739699441,-0.188446624993368,-0.28256258541445,-0.0211744794857838,-0.482648819590386
"etort-79",0.0393815859135297,-0.000842134582257044,-0.00294114052830264,-0.00104932373116171,-0.00119404863665036,0.00338708601082398,-0.0432507474759375,-0.026417785898657,0.00791194225568274,-0.00856727766855894
"etort-80",0.0358939834550903,-0.00163300623844487,-0.00171946991918218,0.000857379661053716,-0.00318656715399908,0.00219256906453445,-0.0420527742324442,-0.0231039806249315,0.00672822528979174,-0.00969965932743766
"etort-81",0.00182924127821128,0.000460950667857232,0.000501720209435748,-1.90191037465512e-05,-0.000375772233864584,0.000159627905341544,-0.00233173240160598,-4.62173454322191e-05,0.00150101583725888,0.000170276470975578
"etort-82",0.002492431898134,0.0006116856308409,0.000657722184688232,-0.000189249601150152,-0.000371711050549501,0.000113403819802995,-0.00322912375141596,0.00022561919166366,0.00163842926289862,1.30560156190339e-05
"etort-83",0.00190388178515115,0.000462036207049817,0.000533502795239391,-0.000344030303365443,-0.000358253703206392,0.000132541089136507,-0.00212355293145319,0.000546545247005691,0.00153626000100374,-0.000193622947117019
"etort-84",0.00255034851694231,0.000734886265769263,0.000758305507640498,-0.000233637871822401,-0.000441811794631473,0.000230072485154388,-0.00357768779747475,0.000348062084901554,0.00290024507977412,0.000444364932113066
"etort-85",0.00257005329114661,0.000515614153327883,0.000630278924633232,-9.00231907696896e-06,-0.000454044811954632,0.00032689404132429,-0.00313642722777052,-0.000371272415969141,0.00185791920855272,0.000648121477354819
"etort-86",0.050022924732778,-0.00724888093745611,0.00363527444497114,-0.0208205078234416,0.00851117555306687,-0.011606271536838,-0.0425312393387798,0.0254928270153751,-0.0190315870593279,-0.0017963870984739
"etort-87",0.0396636276075156,-0.00231629359215208,-0.00310478684814279,9.17111348248287e-05,-0.00628988366177994,0.000725408411787943,-0.047300713261849,-0.0329261158324543,0.0057347899352345,-0.0188914036718547
"etort-88",0.00190509237555082,0.00180945144484083,-0.000644780368093874,-0.000591308898341341,1.08462557135343e-05,0.000331212596378445,-0.0014797518612026,-0.00409086114884049,0.00130800167863668,0.000919761024660535
"etort-89",0.00212604766153024,0.000469456055643151,0.000402512546225215,-0.000217537548107084,-0.000464253621286675,3.83854295643426e-06,-0.0025532251215297,0.00036423433015602,0.00138878468359871,-0.000225194722331466
"etort-90",0.00194315582051231,0.000586897122826966,0.000442857824650383,-0.000235766491522097,-0.00037015388332992,5.06222763318486e-05,-0.00243328154590979,0.000394642743054883,0.00152782969446086,0.000121902010261638
"etort-91",0.00196527800576334,0.00271707086620966,-0.000505118044189488,0.00156094764067558,-0.000619495031342816,-8.06640868897401e-05,-0.00100106408123991,-0.00517587957127033,0.000226583045633837,-9.04707134358483e-05
"etort-92",0.00190683971637082,0.000367759988992593,-0.000345114703323885,-0.000230003816069092,-0.000132513623043118,0.000201281957145527,-0.00205446586993761,-0.00187418406527897,0.000612456697920332,-0.00132596082108193
"etort-93",0.042661902209985,-0.00449797018618139,-0.00503988968630497,0.00281903349849368,-0.00729883636092553,0.00259126880118051,-0.0430052843126934,-0.0347541440605751,0.00371805513106965,-0.0107370591853169
"etort-94",0.00634931497955632,0.000803543764453947,0.000214786452229551,0.000478111144064391,-0.000830715344618886,0.000159862895194115,-0.00664843963700327,-0.00190378408910107,0.00134318558226838,-0.00134156940082588
"etort-95",0.0372533137624175,0.00119985942178083,0.00563903415817825,-0.00799380893025995,-0.00263072421113484,0.00590218579283612,-0.0394089641761596,0.00800375996890778,0.011088814772184,0.000238094055634596
"etort-96",-0.0278604148946417,0.00575197426916854,-0.000592886426889764,0.00389886233483691,-0.00348848969519248,0.000316126752340962,0.0251257377246631,0.00588575730290614,0.0282103499273954,0.0124519568783234
"etort-97",-0.0117467433436958,0.00332647841133115,-0.000298847133133122,0.000665787040805444,-0.00130514161402765,-0.000216342413675495,0.010288353318296,0.00308945296867717,0.0149529291969481,0.00512094613302788
"etort-98",-0.0245542797457015,0.00514747988674586,0.00043518331797119,0.00279486188361733,-0.00413305009367057,-0.00015740272142723,0.0233344173897632,0.00348876158853176,0.0252350412603605,0.00982871987512825
"etort-99",-0.0149381722194793,0.00462523273916905,-3.92967095122945e-05,0.00233346753422134,-0.0031373117123247,-0.000488739974257018,0.0130175785777396,0.00279090030558407,0.0183360620146857,0.00698244680704682
"etort-100",-0.0150310425380221,0.00383729472018372,0.000221734814416757,0.00147486002131141,-0.00219791206386542,-0.000434924953281847,0.0129020294419886,0.00233701748452575,0.0156779597646805,0.00464261130301531
"etort-102",-0.0213401241359189,0.00529547900950847,-0.000971961141532313,0.00292371970511651,-0.00269621984017851,-0.000136434939834162,0.0199629160453705,0.00270515456522114,0.02236396182909,0.00851128053515307
"etort-103",-0.0543408475136096,0.0134827612668951,-0.00154078923171717,0.00502906412229525,-0.00885408902063113,-0.00188896769043654,0.0622801492112376,0.0161567271272185,0.0806722128339602,0.028730920471421
"etort-104",-0.0166162334750145,0.00447942479798652,-0.000321575051372499,0.00135402769166471,-0.0019773895846246,-0.000233953456364037,0.0139608582596688,0.00322448205746803,0.0193523350370663,0.00625905755763682
"etort-105",-0.0110563231224758,0.00226779981921762,-6.78935353137174e-05,0.000948589193133753,-0.00180155919274155,-2.95648707121395e-05,0.00924550758132725,0.00263128536960515,0.0121678792414865,0.00413156341289621
"etort-106",-0.0206332624216472,-0.00807466740752369,0.00340332726447971,0.00140030774398212,-0.00121443584986984,2.60963810843366e-05,0.0166630676127619,0.00311924125523572,0.0114492676813508,0.00272752779465297
"etort-107",-0.0259408192113139,-0.0102045513456139,0.0050472380317443,0.000996552044697102,-0.0019016084975223,-0.000176323891518349,0.0212456421714696,0.00483060088821921,0.0132878272603572,0.00215784054825166
"etort-108",-0.0448833401106441,-0.0153679232592161,0.012824254805213,0.00127532905682686,-0.006652758767059,-1.84645785509085e-05,0.0440717480216347,0.0116636699574043,0.0300297472641196,0.00743912054430565
"etort-109",-0.0141274199020009,-0.00494866863874432,0.00217317637157367,0.00109023979557844,-0.00122988545423229,0.000261770030052728,0.0122629388976194,0.00166618160857108,0.00672616691476715,0.00100448835957267
"etort-110",-0.0316589333982699,-0.0129111304240264,0.0063502700155375,-0.000183695251724045,-0.00372692279669137,-0.000465363525217486,0.0272719581816659,0.00691835913757311,0.0239718267896117,0.00453808824701883
"etort-111",-0.0182236863348329,-0.00758538183637058,0.0046159359191911,0.00111269956144157,-0.00223915186455691,0.000113587333801144,0.015284102800282,0.00373246240364452,0.0112001892021675,0.00287315989127101
"etort-112",0.00881428752240096,0.00191203590087821,0.00224046810242035,-0.00324492797434518,-0.000824058313791848,0.000359984712827731,-0.0116531742695442,0.0060278240661962,0.00618302319540602,0.00206634926342849
"etort-113",0.00418093825642959,0.00119373176232069,0.00120008597112124,-0.000411743216785284,-0.000745154757522343,0.000489531048072605,-0.00567010106495048,0.00301428741476253,0.00429183346104274,0.00115886942532766
"etort-115",-0.0228338427158165,0.00692119555976345,-0.00153006610822281,0.00147447731667449,-0.00391184048482933,0.000518270104122447,0.0191875655191603,0.0058527358934518,0.0270813461140512,0.0102807958042509
"etort-116",-0.0232141072141519,0.00579556825376601,0.000262494251616714,0.00271127379438872,-0.00490235058421331,-0.00115502976233625,0.0202649249344954,0.00424185602940697,0.027973343216527,0.011826685683648
"etort-117",-0.0237837084321063,0.00638172783146877,0.000278661877719096,0.00239344694107133,-0.00361952877615756,-0.000854763328611963,0.0188033193440279,0.00399755624522966,0.0337950311530736,0.0143945485730743
"etort-119",-0.0687164360844912,0.00117488973724043,-0.0231434205656673,0.0427138863092932,0.0422229233341954,-0.00458957713047364,0.133710796432022,-0.0775976493769698,-0.267123524147029,-0.0766322768403578
"etort-120",-0.032056143847649,0.00191603683367792,-0.0106458230809377,0.0158976764353736,0.0154952504490367,-0.00189394367616072,0.0525551132350379,-0.0233593399717042,-0.0807092893796755,-0.0237079284837106
"etort-121",-0.017480276979259,-0.00476356838075221,0.00161036494231963,0.00158861586558297,-0.000501669251806018,-0.000587603645999429,0.0164352170848269,0.000630802965528941,0.00357730611288918,0.000481530465138017
"etort-122",-0.0181205269369141,-0.00212352232325064,-0.00233997593222955,0.000882199817724156,7.42887035324889e-05,-0.000852961745194172,0.0186035269334299,-0.00196686372237135,-0.00310353367891221,-0.000785752034191171
"etort-123",-0.0170677094692756,-0.00443258194894621,0.00121845242357573,0.00122371566976708,-0.00104320500251066,-0.000193606553866296,0.0159550122962084,0.00159809775485762,0.00589315251657321,0.00167003810315211
"etort-124",-0.0193994170609278,-0.00364983820122196,0.00127309371811057,0.00237905606264648,-0.000916549864442604,-0.000567457077842625,0.0199286649750529,0.000962983696952354,0.0028982411150545,-0.000282882544785873
"etort-125",-0.0165366190379852,-0.00345206964411246,-0.000536649845859679,0.000686122448496719,-0.000615512417874322,-0.000515171143168902,0.015433526981375,-0.00148111270864444,-0.00142128858756565,2.03189583127405e-05
"etort-126",-0.0160149894425435,-0.0031048672524322,0.00131004195256828,0.00161105606404936,-0.000796689646556191,-0.000754825655961171,0.0154018576885287,0.00132014338592639,0.00386741413856231,0.00112446119068359
"etort-127",-0.0158619487864797,-0.00471549687855276,0.000734956532515924,0.00153611002207701,-0.000554121457155309,-0.000548859678387758,0.0155784323489455,-0.000933359687116476,0.000472706075456851,0.000357674112628856
"etort-128",-0.0156172261861951,-0.00486483872370873,0.00131268389017442,0.00151858830636157,-0.000591616572154585,-0.000470968260047485,0.0137045101952332,0.00059678757275566,0.00529516583140065,0.00155954504341093
"etort-129",-0.0139615517958777,-0.00417095836302429,0.0020226378230806,0.000712494542461386,-0.00121018315688472,-0.000199825050288429,0.0117551998952383,0.00301561554803918,0.00959886273126345,0.00278313437661489
"etort-130",0.00191238483617673,0.000451550645549902,0.000464634333710747,-0.000117014166546303,-0.000303561983421304,0.000130553867639495,-0.00236795868738118,0.000123431145882483,0.00135935873748598,0.000157073782417635
"etort-131",0.00260187943525048,0.000491518031423425,0.000472521252766146,-0.000239460496551275,-0.000536490883073863,0.000299055274509279,-0.00307644113620787,0.000429812191383416,0.0020216152229111,0.000274170534433216
"etort-132",0.00223611719628104,0.000392882040468432,0.000432262471249638,-0.00037926871367259,-0.000296834566571999,0.000176680587653519,-0.00240987870934461,0.000465030415010912,0.00136683775417574,0.000151591766152177
"etort-133",0.0018842904175652,0.000363982261479481,0.000455928933539617,-0.000170166516311704,-0.00036489652375834,5.09231687933521e-05,-0.00237440321563794,0.000208374768755091,0.00136222593955175,0.000147408530488124
"etort-134",0.00202080471535983,0.000451947090466165,0.000361600199463174,-0.000257214984089677,-0.000136877224118543,0.000171592067100614,-0.00248312490130657,6.75815671139046e-05,0.0011482880943138,0.00032537633749996
"etort-135",0.00230332954191597,0.000382055690990985,0.000514148486883802,-8.7764210852232e-05,-0.000411931112799816,0.000140293416306592,-0.0028083725970513,0.000284780513891841,0.00130172914019213,0.000203260945808579
"etort-136",0.00229879859104264,0.000440992705357827,0.000514970207012205,-0.00045082860595541,-0.000308955657581321,0.000208519359039421,-0.00292138070630016,0.000227702842055244,0.00133173423780956,1.89332837118181e-05
"etort-137",0.00196313461268889,0.000431622848932389,0.000438661913989595,-0.000288155470661195,-0.000386123156600174,-1.25453950620643e-06,-0.00238720442727283,0.000580358323669063,0.00128110978980046,0.000135551712550988
"etort-138",0.00203495753382723,0.000396939992312022,0.000407459211551599,-0.000220831967126154,-0.000181599156827831,5.98377291359002e-05,-0.00246155551683616,0.000562983152275964,0.00182022642737441,8.05793531847985e-05
"etort-139",0.00205180677019757,0.000403488606686583,0.000436109188915186,-8.79450957626108e-05,-0.000425249811190354,0.0001673266908518,-0.0023313062381307,0.000464690173656343,0.00141583297722352,0.000134734312660595
"etort-140",0.0026663271148399,0.000476030039568393,0.000556806370746293,-0.000416276899949732,-0.000266809267547703,0.000204570154913009,-0.00332415587046182,0.000292673707449761,0.00116118069217181,0.000217398991002066
"etort-141",0.00268258551774946,0.000321708193154422,0.000470961195329401,-0.000234327998325614,-0.000312659052183521,0.000243210516439735,-0.00292207221422976,0.000132978258850159,0.00124452957041377,0.000449283962633117
