etort1 etort2 DISTANCE
etort-65 etort-123 29687.46874
etort-65 etort-124 30600.54236
etort-65 etort-125 30280.14301
etort-65 etort-126 28751.27888
etort-65 etort-127 28661.13726
etort-65 etort-128 27982.8222
etort-65 etort-129 30299.75063
etort-65 etort-130 190660.2779
etort-65 etort-131 200362.6453
etort-65 etort-132 192068.0967
etort-65 etort-133 190368.7326
etort-65 etort-134 188258.9823
etort-65 etort-135 186752.9884
etort-65 etort-136 193112.5758
etort-65 etort-137 186667.4002
etort-65 etort-138 191627.9182
etort-65 etort-139 195888.3673
etort-65 etort-140 191888.0119
etort-65 etort-141 195335.5082
etort-65 etort-142 194870.7118
etort-65 etort-143 186218.4297
etort-65 etort-144 185346.9868
etort-65 etort-145 189251.7795
etort-65 etort-146 193504.7523
etort-65 etort-147 197551.0404
etort-65 etort-148 189022.7764
etort-65 etort-149 191716.2776
etort-65 etort-150 194665.5297
etort-65 etort-151 186321.6183
etort-65 etort-152 189817.3767
etort-65 etort-153 190079.0384
etort-65 etort-154 188594.2478
etort-65 etort-155 191058.6868
etort-65 etort-156 189693.1917
etort-65 etort-157 195654.3806
etort-65 etort-158 194089.3713
etort-65 etort-159 185331.0079
etort-65 etort-161 183408.4938
etort-65 etort-162 183932.4186
etort-65 etort-163 193373.4798
etort-65 etort-164 192266.2832
etort-65 etort-166 194154.1251
etort-65 etort-167 194603.9611
etort-65 etort-168 196586.0898
etort-65 etort-169 199029.7274
etort-65 etort-170 202164.4805
etort-65 etort-172 199000.7993
etort-65 etort-173 201168.0386
etort-65 etort-174 202387.7453
etort-65 etort-175 201779.189
etort-65 etort-176 202014.6595
etort-65 etort-177 200162.9797
etort-65 etort-178 201066.6138
etort-65 etort-179 198911.5534
etort-65 etort-180 202649.4208
etort-65 etort-181 203891.8401
etort-65 etort-182 198506.3088
etort-65 etort-183 197576.4381
etort-65 etort-184 199171.8098
etort-65 etort-185 197891.7931
etort-65 etort-186 206006.8192
etort-65 etort-187 198177.8933
etort-66 etort-67 9838.986177
etort-66 etort-68 10187.15368
etort-66 etort-69 72855.21201
etort-66 etort-70 126363.0094
etort-66 etort-71 80472.14108
etort-66 etort-72 84000.54236
etort-66 etort-73 65389.39305
etort-66 etort-74 80424.56795
etort-66 etort-75 123201.967
etort-66 etort-76 123240.1821
etort-66 etort-77 85091.99686
etort-66 etort-78 275290.0042
etort-66 etort-79 213263.9978
etort-66 etort-80 218870.9568
etort-66 etort-81 166280.3769
etort-66 etort-82 165977.7008
etort-66 etort-83 166521.8206
etort-66 etort-84 164038.894
etort-66 etort-85 163350.2749
etort-66 etort-86 340793.8726
etort-66 etort-87 222409.7778
etort-66 etort-88 133632.4154
etort-66 etort-89 166482.7484
etort-66 etort-90 169589.9128
etort-66 etort-91 130200.5392
etort-66 etort-92 159184.6143
etort-66 etort-93 211770.1184
etort-66 etort-94 177028.9016
etort-66 etort-95 221488.9334
etort-66 etort-96 96014.7365
etort-66 etort-97 158027.3305
etort-66 etort-98 126273.7655
etort-66 etort-99 146696.711
etort-66 etort-100 161070.3162
etort-66 etort-102 128721.7727
etort-66 etort-103 92748.8734
etort-66 etort-104 134487.7029
etort-66 etort-105 146017.7638
etort-66 etort-106 139269.2716
etort-66 etort-107 137077.7752
etort-66 etort-108 161569.3966
etort-66 etort-109 99739.78674
etort-66 etort-110 127137.5278
etort-66 etort-111 118620.1704
etort-66 etort-112 226987.6015
etort-66 etort-113 211563.4482
etort-66 etort-115 143108.7938
etort-66 etort-116 153448.8292
etort-66 etort-117 171372.8731
etort-66 etort-119 154475.077
etort-66 etort-120 156949.1303
etort-66 etort-121 78318.99265
etort-66 etort-122 81380.53554
etort-66 etort-123 80553.16128
etort-66 etort-124 83219.67299
etort-66 etort-125 80027.69233
etort-66 etort-126 83373.96056
etort-66 etort-127 83010.21877
etort-66 etort-128 82220.79908
etort-66 etort-129 84956.96521
etort-66 etort-130 177862.535
etort-66 etort-131 187961.7083
etort-66 etort-132 178284.0173
etort-66 etort-133 178559.2576
etort-66 etort-134 175387.4369
etort-66 etort-135 174507.6944
etort-66 etort-136 180581.9268
etort-66 etort-137 174890.6444
etort-66 etort-138 177540.7685
etort-66 etort-139 182107.0232
etort-66 etort-140 179419.0656
etort-66 etort-141 180949.4494
etort-66 etort-142 181671.3194
etort-66 etort-143 173067.1973
etort-66 etort-144 173301.6206
etort-66 etort-145 175764.9883
etort-66 etort-146 179249.5597
etort-66 etort-147 185114.6988
etort-66 etort-148 182070.7331
etort-66 etort-149 182880.0008
etort-66 etort-150 181083.6285
etort-66 etort-151 179135.4019
etort-66 etort-152 181217.4461
etort-66 etort-153 180806.9317
etort-66 etort-154 180419.3348
etort-66 etort-155 181926.1892
etort-66 etort-156 182085.8543
etort-66 etort-157 182738.131
etort-66 etort-158 180214.609
etort-66 etort-159 174191.4218
etort-66 etort-161 172683.7867
etort-66 etort-162 172395.7686
etort-66 etort-163 180316.877
etort-66 etort-164 179073.2004
etort-66 etort-166 181352.9033
etort-66 etort-167 182372.0024
etort-66 etort-168 183401.6313
etort-66 etort-169 186332.8305
etort-66 etort-170 192429.2003
etort-66 etort-172 189651.8975
etort-66 etort-173 191592.5748
etort-66 etort-174 192098.4364
etort-66 etort-175 191389.4457
etort-66 etort-176 191360.3224
etort-66 etort-177 189612.7422
etort-66 etort-178 190464.2744
etort-66 etort-179 188693.8298
etort-66 etort-180 191705.8614
etort-66 etort-181 193047.6142
etort-66 etort-182 187618.3928
etort-66 etort-183 186773.3034
etort-66 etort-184 188731.4609
etort-66 etort-185 187560.4247
etort-66 etort-186 195364.9887
etort-66 etort-187 188467.1634
etort-67 etort-68 9431.469716
etort-67 etort-69 80964.59794
etort-67 etort-70 128675.0704
etort-67 etort-71 70661.96333
etort-67 etort-72 74445.18064
etort-67 etort-73 58331.48567
etort-67 etort-74 88896.88171
etort-67 etort-75 125922.4284
etort-67 etort-76 125828.9986
etort-67 etort-77 86088.02036
etort-67 etort-78 280326.822
etort-67 etort-79 217512.8005
etort-67 etort-80 223538.1766
etort-67 etort-81 168388.9204
etort-67 etort-82 167959.1091
etort-67 etort-83 168523.854
etort-67 etort-84 165947.6446
etort-67 etort-85 165369.0946
etort-67 etort-86 344014.573
etort-67 etort-87 226595.3791
etort-67 etort-88 135628.7436
etort-67 etort-89 168403.7605
etort-67 etort-90 171536.9904
etort-67 etort-91 132178.6687
etort-67 etort-92 162447.3964
etort-67 etort-93 217084.9813
etort-67 etort-94 181047.4534
etort-67 etort-95 224593.9061
etort-67 etort-96 95308.50363
etort-67 etort-97 152873.6956
etort-67 etort-98 122094.7312
etort-67 etort-99 143004.2801
etort-67 etort-100 154960.19
etort-67 etort-102 123709.5981
etort-67 etort-103 90669.16394
etort-67 etort-104 130872.642
etort-67 etort-105 141471.5847
etort-67 etort-106 129448.2973
etort-67 etort-107 127238.821
etort-67 etort-108 151745.0887
etort-67 etort-109 89901.06265
etort-67 etort-110 117324.6131
etort-67 etort-111 108781.2769
etort-67 etort-112 227961.6083
etort-67 etort-113 213226.6887
etort-67 etort-115 141708.555
etort-67 etort-116 151528.3141
etort-67 etort-117 169451.7995
etort-67 etort-119 164279.7103
etort-67 etort-120 166655.2937
etort-67 etort-121 69186.45119
etort-67 etort-122 72299.41225
etort-67 etort-123 71554.02486
etort-67 etort-124 74002.89633
etort-67 etort-125 71164.04191
etort-67 etort-126 73792.6124
etort-67 etort-127 73499.21723
etort-67 etort-128 72732.06459
etort-67 etort-129 75365.4659
etort-67 etort-130 180603.9868
etort-67 etort-131 190690.8122
etort-67 etort-132 181209.7143
etort-67 etort-133 181123.3172
etort-67 etort-134 178126.6338
etort-67 etort-135 177125.7185
etort-67 etort-136 183291.2
etort-67 etort-137 177424.8909
etort-67 etort-138 180517.6821
etort-67 etort-139 185055.4218
etort-67 etort-140 182109.7945
etort-67 etort-141 184002.1773
etort-67 etort-142 184510.1376
etort-67 etort-143 175842.7436
etort-67 etort-144 175874.7553
etort-67 etort-145 178620.028
etort-67 etort-146 182267.9511
etort-67 etort-147 187833.8631
etort-67 etort-148 183766.9161
etort-67 etort-149 184925.919
etort-67 etort-150 183989.2312
etort-67 etort-151 180855.2019
etort-67 etort-152 183209.5702
etort-67 etort-153 182919.5579
etort-67 etort-154 182328.5043
etort-67 etort-155 184020.3434
etort-67 etort-156 183901.9154
etort-67 etort-157 185531.3226
etort-67 etort-158 183168.8337
etort-67 etort-159 176603.6775
etort-67 etort-161 175009.39
etort-67 etort-162 174868.9862
etort-67 etort-163 183121.2195
etort-67 etort-164 181894.9881
etort-67 etort-166 184116.6168
etort-67 etort-167 185037.326
etort-67 etort-168 186248.0255
etort-67 etort-169 189106.8561
etort-67 etort-170 194696.0325
etort-67 etort-172 191832.3503
etort-67 etort-173 193825.5178
etort-67 etort-174 194464.587
etort-67 etort-175 193769.9712
etort-67 etort-176 193789.0334
etort-67 etort-177 192012.5319
etort-67 etort-178 192878.4339
etort-67 etort-179 191027.5281
etort-67 etort-180 194189.3585
etort-67 etort-181 195520.382
etort-67 etort-182 190068.4587
etort-67 etort-183 189202.91
etort-67 etort-184 191106.0905
etort-67 etort-185 189908.3065
etort-67 etort-186 197813.4012
etort-67 etort-187 190706.8458
etort-68 etort-69 73072.01632
etort-68 etort-70 119413.3667
etort-68 etort-71 74641.06544
etort-68 etort-72 80932.59623
etort-68 etort-73 55616.58918
etort-68 etort-74 81338.65198
etort-68 etort-75 116590.1116
etort-68 etort-76 116517.0994
etort-68 etort-77 77125.26072
etort-68 etort-78 270939.4036
etort-68 etort-79 208081.7765
etort-68 etort-80 214122.2509
etort-68 etort-81 159182.8811
etort-68 etort-82 158781.4717
etort-68 etort-83 159341.6456
etort-68 etort-84 156786.4109
etort-68 etort-85 156182.1295
etort-68 etort-86 334642.2251
etort-68 etort-87 217163.9226
etort-68 etort-88 126435.9532
etort-68 etort-89 159240.3682
etort-68 etort-90 162368.3782
etort-68 etort-91 122988.4008
etort-68 etort-92 153057.1511
etort-68 etort-93 207739.6951
etort-68 etort-94 171616.6808
etort-68 etort-95 215228.125
etort-68 etort-96 87042.0841
etort-68 etort-97 147841.0365
etort-68 etort-98 116161.5181
etort-68 etort-99 136675.9325
etort-68 etort-100 150941.4547
etort-68 etort-102 118537.5144
etort-68 etort-103 83160.35563
etort-68 etort-104 124478.7239
etort-68 etort-105 135865.785
etort-68 etort-106 133359.8497
etort-68 etort-107 131698.6911
etort-68 etort-108 155670.1539
etort-68 etort-109 94384.88571
etort-68 etort-110 122389.3056
etort-68 etort-111 113300.6418
etort-68 etort-112 219082.3974
etort-68 etort-113 204139.0574
etort-68 etort-115 133843.6692
etort-68 etort-116 143969.4488
etort-68 etort-117 161900.9643
etort-68 etort-119 161051.3639
etort-68 etort-120 161380.8919
etort-68 etort-121 70297.64159
etort-68 etort-122 73257.50955
etort-68 etort-123 72307.11202
etort-68 etort-124 75321.36552
etort-68 etort-125 71593.07553
etort-68 etort-126 76349.16183
etort-68 etort-127 75775.88197
etort-68 etort-128 74929.73608
etort-68 etort-129 77956.74832
etort-68 etort-130 171282.5701
etort-68 etort-131 181373.073
etort-68 etort-132 171861.6174
etort-68 etort-133 171831.1258
etort-68 etort-134 168805.1092
etort-68 etort-135 167823.5279
etort-68 etort-136 173975.3157
etort-68 etort-137 168137.1475
etort-68 etort-138 171162.6663
etort-68 etort-139 175704.8655
etort-68 etort-140 172796.6525
etort-68 etort-141 174638.0978
etort-68 etort-142 175174.7813
etort-68 etort-143 166515.2329
etort-68 etort-144 166579.9205
etort-68 etort-145 169281.342
etort-68 etort-146 172907.8875
etort-68 etort-147 178517.2108
etort-68 etort-148 174663.7394
etort-68 etort-149 175738.0726
etort-68 etort-150 174644.3279
etort-68 etort-151 171745.1193
etort-68 etort-152 174033.5924
etort-68 etort-153 173716.3928
etort-68 etort-154 173171.8009
etort-68 etort-155 174821.5047
etort-68 etort-156 174768.3097
etort-68 etort-157 176202.8736
etort-68 etort-158 173817.2127
etort-68 etort-159 167337.9824
etort-68 etort-161 165760.0205
etort-68 etort-162 165591.6114
etort-68 etort-163 173790.6973
etort-68 etort-164 172561.6798
etort-68 etort-166 174792.3951
etort-68 etort-167 175728.8326
etort-68 etort-168 176911.8536
etort-68 etort-169 179781.8984
etort-68 etort-170 185462.7653
etort-68 etort-172 182616.5373
etort-68 etort-173 184599.0681
etort-68 etort-174 185211.4402
etort-68 etort-175 184513.9033
etort-68 etort-176 184523.7766
etort-68 etort-177 182752.4241
etort-68 etort-178 183615.7559
etort-68 etort-179 181780.074
etort-68 etort-180 184914.0082
etort-68 etort-181 186247.2408
etort-68 etort-182 180798.4995
etort-68 etort-183 179936.6052
etort-68 etort-184 181850.6449
etort-68 etort-185 180657.8338
etort-68 etort-186 188545.1859
etort-68 etort-187 181478.3529
etort-69 etort-70 87063.69761
etort-69 etort-71 143766.087
etort-69 etort-72 153541.5676
etort-69 etort-73 107766.0623
etort-69 etort-74 9523.840664
etort-69 etort-75 81465.8574
etort-69 etort-76 82483.96213
etort-69 etort-77 68708.97765
etort-69 etort-78 210464.1789
etort-69 etort-79 153638.5387
etort-69 etort-80 156823.2273
etort-69 etort-81 123032.0152
etort-69 etort-82 123648.9544
etort-69 etort-83 123995.7228
etort-69 etort-84 122413.7343
etort-69 etort-85 121019.1193
etort-69 etort-86 284244.5723
etort-69 etort-87 162860.4693
etort-69 etort-88 95364.38879
etort-69 etort-89 124528.9797
etort-69 etort-90 127158.8232
etort-69 etort-91 92669.80807
etort-69 etort-92 108648.089
etort-69 etort-93 146637.1692
etort-69 etort-94 120293.1908
etort-69 etort-95 168274.2029
etort-69 etort-96 87302.78296
etort-69 etort-97 169919.2156
etort-69 etort-98 135023.0058
etort-69 etort-99 148645.8924
etort-69 etort-100 180391.7027
etort-69 etort-102 143308.3538
etort-69 etort-103 94719.19578
etort-69 etort-104 137664.368
etort-69 etort-105 154584.4455
etort-69 etort-106 200640.0825
etort-69 etort-107 200393.1664
etort-69 etort-108 222568.9183
etort-69 etort-109 163887.7453
etort-69 etort-110 192549.7441
etort-69 etort-111 182463.3821
etort-69 etort-112 187352.9288
etort-69 etort-113 168080.9113
etort-69 etort-115 128403.3506
etort-69 etort-116 141126.6861
etort-69 etort-117 156909.1462
etort-69 etort-119 111037.1209
etort-69 etort-120 97714.58827
etort-69 etort-121 132824.3731
etort-69 etort-122 135033.7911
etort-69 etort-123 133564.609
etort-69 etort-124 137961.4878
etort-69 etort-125 131928.0396
etort-69 etort-126 142244.1397
etort-69 etort-127 141002.4082
etort-69 etort-128 140013.1452
etort-69 etort-129 143836.8598
etort-69 etort-130 129308.0774
etort-69 etort-131 138798.8936
etort-69 etort-132 128473.3741
etort-69 etort-133 131143.429
etort-69 etort-134 127033.2927
etort-69 etort-135 127038.454
etort-69 etort-136 132046.0364
etort-69 etort-137 127958.6444
etort-69 etort-138 127443.9563
etort-69 etort-139 131884.3429
etort-69 etort-140 131090.2328
etort-69 etort-141 130120.0642
etort-69 etort-142 132199.8354
etort-69 etort-143 124648.1601
etort-69 etort-144 126232.7738
etort-69 etort-145 126606.7739
etort-69 etort-146 128760.1158
etort-69 etort-147 136202.3171
etort-69 etort-148 140315.2048
etort-69 etort-149 138654.8611
etort-69 etort-150 131211.4052
etort-69 etort-151 137453.81
etort-69 etort-152 137488.0801
etort-69 etort-153 136283.8609
etort-69 etort-154 137323.2346
etort-69 etort-155 137443.714
etort-69 etort-156 139500.3064
etort-69 etort-157 133495.6723
etort-69 etort-158 130081.3113
etort-69 etort-159 128145.7746
etort-69 etort-161 127356.3734
etort-69 etort-162 126081.5914
etort-69 etort-163 131167.4154
etort-69 etort-164 129895.7233
etort-69 etort-166 132400.798
etort-69 etort-167 134003.1441
etort-69 etort-168 133763.5408
etort-69 etort-169 136978.9594
etort-69 etort-170 146045.1249
etort-69 etort-172 144030.3447
etort-69 etort-173 145489.4891
etort-69 etort-174 145073.3101
etort-69 etort-175 144313.9704
etort-69 etort-176 143966.3488
etort-69 etort-177 142524.1183
etort-69 etort-178 143224.5279
etort-69 etort-179 142107.7063
etort-69 etort-180 143926.7604
etort-69 etort-181 145255.8097
etort-69 etort-182 140326.4246
etort-69 etort-183 139674.8685
etort-69 etort-184 141868.9877
etort-69 etort-185 140955.7118
etort-69 etort-186 147592.5736
etort-69 etort-187 142527.3696
etort-70 etort-71 158226.7032
etort-70 etort-72 178306.2666
etort-70 etort-73 109864.4734
etort-70 etort-74 91572.95376
etort-70 etort-75 6167.333297
etort-70 etort-76 4723.807469
etort-70 etort-77 44303.32669
etort-70 etort-78 160525.6446
etort-70 etort-79 94476.83171
etort-70 etort-80 103133.4074
etort-70 etort-81 39957.55641
etort-70 etort-82 39789.27054
etort-70 etort-83 40302.74881
etort-70 etort-84 37985.73613
etort-70 etort-85 37125.32914
etort-70 etort-86 215878.6291
etort-70 etort-87 102855.523
etort-70 etort-88 8319.259402
etort-70 etort-89 40386.03244
etort-70 etort-90 43430.26422
etort-70 etort-91 5807.109608
etort-70 etort-92 36305.62856
etort-70 etort-93 102812.1962
etort-70 etort-94 58510.42246
etort-70 etort-95 96600.06589
etort-70 etort-96 46612.24983
etort-70 etort-97 111713.8571
etort-70 etort-98 83510.15572
etort-70 etort-99 84956.33069
etort-70 etort-100 128095.0153
etort-70 etort-102 95500.48955
etort-70 etort-103 60127.17831
etort-70 etort-104 78717.15458
etort-70 etort-105 96449.32763
etort-70 etort-106 200789.4309
etort-70 etort-107 204225.1801
etort-70 etort-108 219172.2272
etort-70 etort-109 175329.7105
etort-70 etort-110 201706.6267
etort-70 etort-111 190006.2135
etort-70 etort-112 102718.6387
etort-70 etort-113 85632.38035
etort-70 etort-115 53037.37675
etort-70 etort-116 64993.90711
etort-70 etort-117 76589.72796
etort-70 etort-119 188190.1151
etort-70 etort-120 162144.8293
etort-70 etort-121 137820.4701
etort-70 etort-122 138126.4297
etort-70 etort-123 136334.7094
etort-70 etort-124 141515.9202
etort-70 etort-125 133859.4652
etort-70 etort-126 150272.4346
etort-70 etort-127 148123.263
etort-70 etort-128 147146.9912
etort-70 etort-129 151422.7848
etort-70 etort-130 52188.21829
etort-70 etort-131 62210.39522
etort-70 etort-132 53163.68764
etort-70 etort-133 52501.0362
etort-70 etort-134 49722.10668
etort-70 etort-135 48560.8689
etort-70 etort-136 54814.24474
etort-70 etort-137 48788.48845
etort-70 etort-138 52614.35661
etort-70 etort-139 57021.43296
etort-70 etort-140 53613.04473
etort-70 etort-141 56263.76209
etort-70 etort-142 56240.88663
etort-70 etort-143 47519.67779
etort-70 etort-144 47270.18722
etort-70 etort-145 50436.34602
etort-70 etort-146 54455.7385
etort-70 etort-147 59351.3645
etort-70 etort-148 56280.89776
etort-70 etort-149 56571.30311
etort-70 etort-150 55865.49229
etort-70 etort-151 53323.1018
etort-70 etort-152 54956.85803
etort-70 etort-153 54463.35373
etort-70 etort-154 54257.68311
etort-70 etort-155 55590.03544
etort-70 etort-156 56058.38407
etort-70 etort-157 57171.82209
etort-70 etort-158 55170.97588
etort-70 etort-159 47928.62235
etort-70 etort-161 46351.93171
etort-70 etort-162 46205.43457
etort-70 etort-163 54797.05242
etort-70 etort-164 53612.76528
etort-70 etort-166 55716.54768
etort-70 etort-167 56499.03296
etort-70 etort-168 57980.46648
etort-70 etort-169 60696.83192
etort-70 etort-170 66078.39763
etort-70 etort-172 63289.20101
etort-70 etort-173 65233.28461
etort-70 etort-174 65798.9569
etort-70 etort-175 65100.61125
etort-70 etort-176 65114.00041
etort-70 etort-177 63339.4929
etort-70 etort-178 64204.01947
etort-70 etort-179 62372.07857
etort-70 etort-180 65519.48847
etort-70 etort-181 66848.22415
etort-70 etort-182 61394.41385
etort-70 etort-183 60527.85227
etort-70 etort-184 62437.48337
etort-70 etort-185 61247.16021
etort-70 etort-186 69138.55701
etort-70 etort-187 62108.52042
etort-71 etort-72 24665.97603
etort-71 etort-73 48402.39542
etort-71 etort-74 152844.4149
etort-71 etort-75 158158.7872
etort-71 etort-76 157320.7996
etort-71 etort-77 115486.9221
etort-71 etort-78 318667.6113
etort-71 etort-79 252703.3726
etort-71 etort-80 261131.9568
etort-71 etort-81 192893.2365
etort-71 etort-82 191695.4183
etort-71 etort-83 192345.839
etort-71 etort-84 189386.7399
etort-71 etort-85 189548.9773
etort-71 etort-86 368901.6093
etort-71 etort-87 261038.639
etort-71 etort-88 162509.9529
etort-71 etort-89 191722.7917
etort-71 etort-90 194776.6229
etort-71 etort-91 159346.5356
etort-71 etort-92 194519.7774
etort-71 etort-93 258933.2657
etort-71 etort-94 216518.0606
etort-71 etort-95 252195.328
etort-71 etort-96 112710.5667
etort-71 etort-97 126732.7331
etort-71 etort-98 108941.1661
etort-71 etort-99 130122.9293
etort-71 etort-100 120205.2177
etort-71 etort-102 103354.4168
etort-71 etort-103 100718.7701
etort-71 etort-104 120519.9152
etort-71 etort-105 121966.209
etort-71 etort-106 58814.17384
etort-71 etort-107 57138.96055
etort-71 etort-108 81125.50687
etort-71 etort-109 20122.6047
etort-71 etort-110 48812.14456
etort-71 etort-111 38861.22903
etort-71 etort-112 241276.8417
etort-71 etort-113 231938.2807
etort-71 etort-115 145904.3018
etort-71 etort-116 150766.5685
etort-71 etort-117 166693.3929
etort-71 etort-119 234941.6634
etort-71 etort-120 235875.3822
etort-71 etort-121 22685.9347
etort-71 etort-122 24154.69903
etort-71 etort-123 25577.98602
etort-71 etort-124 21758.43179
etort-71 etort-125 27935.01376
etort-71 etort-126 12121.69633
etort-71 etort-127 14234.05979
etort-71 etort-128 14693.83711
etort-71 etort-129 12386.68676
etort-71 etort-130 208215.3379
etort-71 etort-131 217597.8744
etort-71 etort-132 209935.7656
etort-71 etort-133 207584.7643
etort-71 etort-134 205886.7112
etort-71 etort-135 204194.1663
etort-71 etort-136 210527.5367
etort-71 etort-137 203946.9416
etort-71 etort-138 209607.2263
etort-71 etort-139 213684.6405
etort-71 etort-140 209305.0066
etort-71 etort-141 213348.5581
etort-71 etort-142 212484.9406
etort-71 etort-143 203983.0806
etort-71 etort-144 202747.5765
etort-71 etort-145 207071.4597
etort-71 etort-146 211506.4851
etort-71 etort-147 214849.7977
etort-71 etort-148 204501.3734
etort-71 etort-149 207836.9375
etort-71 etort-150 212415.5594
etort-71 etort-151 201948.2687
etort-71 etort-152 205891.2214
etort-71 etort-153 206393.2814
etort-71 etort-154 204537.8084
etort-71 etort-155 207301.52
etort-71 etort-156 205402.3449
etort-71 etort-157 213155.843
etort-71 etort-158 211950.5271
etort-71 etort-159 202414.6543
etort-71 etort-161 200386.8087
etort-71 etort-162 201185.2187
etort-71 etort-163 210966.2603
etort-71 etort-164 209927.1806
etort-71 etort-166 211643.5783
etort-71 etort-167 211886.0326
etort-71 etort-168 214163.5947
etort-71 etort-169 216392.916
etort-71 etort-170 218408.9484
etort-71 etort-172 215163.5646
etort-71 etort-173 217372.5999
etort-71 etort-174 218830.2835
etort-71 etort-175 218269.4256
etort-71 etort-176 218596.4209
etort-71 etort-177 216741.3525
etort-71 etort-178 217647.0293
etort-71 etort-179 215393.0903
etort-71 etort-180 219324.0372
etort-71 etort-181 220508.1942
etort-71 etort-182 215237.4213
etort-71 etort-183 214294.6864
etort-71 etort-184 215729.0542
etort-71 etort-185 214433.9442
etort-71 etort-186 222512.1491
etort-71 etort-187 214489.0075
etort-72 etort-73 69864.55203
etort-72 etort-74 162092.1294
etort-72 etort-75 177699.2035
etort-72 etort-76 176999.9001
etort-72 etort-77 134589.8103
etort-72 etort-78 338102.5483
etort-72 etort-79 272545.8953
etort-72 etort-80 280487.1918
etort-72 etort-81 214311.8378
etort-72 etort-82 213229.2465
etort-72 etort-83 213871.8057
etort-72 etort-84 210946.8483
etort-72 etort-85 210989.2811
etort-72 etort-86 391070.4495
etort-72 etort-87 281086.9104
etort-72 etort-88 183157.6009
etort-72 etort-89 213324.5819
etort-72 etort-90 216419.3068
etort-72 etort-91 179894.4642
etort-72 etort-92 214564.3454
etort-72 etort-93 277238.637
etort-72 etort-94 236050.6264
etort-72 etort-95 273510.3269
etort-72 etort-96 133930.5594
etort-72 etort-97 151267.8399
etort-72 etort-98 133397.8833
etort-72 etort-99 154690.7174
etort-72 etort-100 144206.1281
etort-72 etort-102 128002.4378
etort-72 etort-103 122692.781
etort-72 etort-104 144931.0486
etort-72 etort-105 146631.4228
etort-72 etort-106 63215.14588
etort-72 etort-107 58238.95079
etort-72 etort-108 84073.87847
etort-72 etort-109 26484.67512
etort-72 etort-110 46058.53022
etort-72 etort-111 41088.37222
etort-72 etort-112 264559.3309
etort-72 etort-113 254513.5864
etort-72 etort-115 169479.3631
etort-72 etort-116 174811.2503
etort-72 etort-117 190970.2223
etort-72 etort-119 235825.3311
etort-72 etort-120 240861.5622
etort-72 etort-121 47000.92271
etort-72 etort-122 48733.45736
etort-72 etort-123 50076.28759
etort-72 etort-124 46423.30113
etort-72 etort-125 52345.30105
etort-72 etort-126 36680.94068
etort-72 etort-127 38866.8669
etort-72 etort-128 39357.5987
etort-72 etort-129 36700.55496
etort-72 etort-130 229234.0728
etort-72 etort-131 238814.6092
etort-72 etort-132 230766.8016
etort-72 etort-133 228800.59
etort-72 etort-134 226859.2125
etort-72 etort-135 225275.2915
etort-72 etort-136 231631.7771
etort-72 etort-137 225121.7002
etort-72 etort-138 230368.4143
etort-72 etort-139 234563.7847
etort-72 etort-140 230406.5974
etort-72 etort-141 234092.5744
etort-72 etort-142 233473.2537
etort-72 etort-143 224870.4588
etort-72 etort-144 223850.6155
etort-72 etort-145 227928.8129
etort-72 etort-146 232255.6638
etort-72 etort-147 236026.7595
etort-72 etort-148 226611.5988
etort-72 etort-149 229640.9939
etort-72 etort-150 233321.6069
etort-72 etort-151 223985.0708
etort-72 etort-152 227716.0342
etort-72 etort-153 228096.8753
etort-72 etort-154 226425.3264
etort-72 etort-155 229042.949
etort-72 etort-156 227404.9516
etort-72 etort-157 234212.1714
etort-72 etort-158 232787.8165
etort-72 etort-159 223698.8621
etort-72 etort-161 221727.1072
etort-72 etort-162 222371.7221
etort-72 etort-163 231965.6975
etort-72 etort-164 230884.489
etort-72 etort-166 232705.2748
etort-72 etort-167 233069.1664
etort-72 etort-168 235175.799
etort-72 etort-169 237534.2024
etort-72 etort-170 240164.0349
etort-72 etort-172 236956.1319
etort-72 etort-173 239146.7541
etort-72 etort-174 240483.4044
etort-72 etort-175 239896.828
etort-72 etort-176 240175.7779
etort-72 etort-177 238320.2664
etort-72 etort-178 239225.9582
etort-72 etort-179 237021.5294
etort-72 etort-180 240854.5738
etort-72 etort-181 242071.3712
etort-72 etort-182 236732.5599
etort-72 etort-183 235795.623
etort-72 etort-184 237317.9435
etort-72 etort-185 236029.2173
etort-72 etort-186 244136.6372
etort-72 etort-187 236204.9694
etort-73 etort-74 117276.0544
etort-73 etort-75 109941.6478
etort-73 etort-76 109058.4698
etort-73 etort-77 67683.80073
etort-73 etort-78 270358.4425
etort-73 etort-79 204337.2663
etort-73 etort-80 212865.5325
etort-73 etort-81 144696.6119
etort-73 etort-82 143553.0443
etort-73 etort-83 144199.7784
etort-73 etort-84 141256.8847
etort-73 etort-85 141360.5921
etort-73 etort-86 321222.2188
etort-73 etort-87 212647.21
etort-73 etort-88 114111.3823
etort-73 etort-89 143616.2703
etort-73 etort-90 146694.2322
etort-73 etort-91 110944.2713
etort-73 etort-92 146143.5533
etort-73 etort-93 211081.9598
etort-73 etort-94 168232.6163
etort-73 etort-95 203975.9771
etort-73 etort-96 64380.54604
etort-73 etort-97 96763.88113
etort-73 etort-98 69877.72488
etort-73 etort-99 91767.62447
etort-73 etort-100 97071.76995
etort-73 etort-102 68525.07241
etort-73 etort-103 52829.15632
etort-73 etort-104 80470.86311
etort-73 etort-105 87271.9673
