"geolayers/TIFF/masked/crop_masked_avg_rough_30" "agp_250" "alley_30" "annual_precip" "aspect_30" "barren_30" "bdrock_ss2_st" "bd_ss2_30" "bd_ss2_st_30" "bedrock_ss2" "bike_pat_30" "dem_30" "eastness_30" "grass_herb_30" "imperv_30" "lat_gcs_30" "local_ro_30" "lon_gcs_30" "m2_01_precip" "m2_01tmin" "m2_02_precip" "m2_02tmax" "m2_02tmean" "m2_02tmin" "m2_03_precip" "m2_03tmax" "m2_03tmean" "m2_03tmin" "m2_04_precip" "m2_04tmax" "m2_04tmean" "m2_04tmin" "m2_05_precip" "m2_05tmax" "m2_05tmean" "m2_05tmin" "m2_06_precip" "m2_06tmax" "m2_06tmean" "m2_06tmin" "m2_07_precip" "m2_07tmax" "m2_07tmean" "m2_07tmin" "m2_08_precip" "m2_08tmax" "m2_08tmean" "m2_08tmin" "m2_09_precip" "m2_09tmax" "m2_09tmean" "m2_09tmin" "m2_10_precip" "m2_10tmax" "m2_10tmean" "m2_10tmin" "m2_11_precip" "m2_11tmax" "m2_11tmean" "m2_11tmin" "m2_12_precip" "m2_12tmax" "m2_12tmean" "m2_12tmin" "m2_ann_precip" "m2_anntmax" "m2_anntmean" "m2_anntmin" "nlcd_30" "northness_30" "parking_30" "pedestri_30" "primary_30" "private_30" "pr_ss2" "pr_ss2_st" "ramps_30" "road_30" "secondar_30" "service_30" "shrub_30" "slope_30" "summer_precip" "surfarea_30" "tree_30" "tree_err_30" "vehicula_30" "win_precip"
"etort-95" 1.00050461292267 103.791409003236 0 242.047729847835 215.830146932367 0 201 NA 1.58000004291534 201 0 644.462300322361 -0.583436548509183 0 0 34.6853466508072 0 -115.507415255882 25.7305584412089 3.62721490173578 27.6235819542934 18.2079568568804 11.61708995451 5.024774606495 22.1092217107457 22.0487612518265 14.7321642218153 7.40556708202534 9.50792125384345 26.2013296847242 18.4248944261625 10.6384575164969 5.55090990804175 31.6246593478909 23.5460336783691 15.4636094393804 0.451314135513849 36.7349667381235 28.3448093706554 19.9502086724164 4.83598643154115 39.5854636757503 31.7058721693448 23.8218375138065 14.8230566587134 38.6721618138375 30.9947469129791 23.3079748227215 12.712588979297 35.0580523477537 27.1764461708404 19.2933904791874 7.24716391728317 28.2340925722742 20.7055068929391 13.1762764097705 5.71729844461807 20.9743449203605 14.067290271762 7.15484023450316 14.5906004609384 15.4648036126438 9.34012369884864 3.20924268720827 150.900203201737 27.409502243963 20.0441920983864 12.6734867580885 52 -0.808141098396089 0 0 0 0 NA 0 0 366.402974621108 0 0 1 2.26465538353013 NA 785.164728117237 0 1 0 153.444721716908
"etort-96" 1.000284075737 105.529443712622 0 198.382291864714 217.746441243871 0 201 1.60000002384186 1.60000002384186 201 0 494.473867055885 -0.611308913661334 0 0 34.5197586110172 0 -114.620962518784 19.5542982330055 4.40982985967177 22.2230656960825 19.5780422248623 12.8088347636054 6.02972841190971 18.554377903502 23.4179405672919 15.848540513666 8.27913950743484 7.7836269780552 27.6786310471972 19.8790259349824 12.079422709629 3.61178759971913 33.2384231943487 25.1691118269881 17.0898983424296 1.05031098134326 38.2483253309648 29.9893039336901 21.7301863482912 5.60691695135568 40.9983253309648 33.5583266675572 26.118320547095 15.1020710902705 40.0781347123741 32.6886069518528 25.298986777999 9.55007958241204 36.7084262083155 28.8284438596726 20.9483653077633 7.57118823671187 29.8483256940853 21.999298557818 14.1502658162623 11.5533439612844 22.3579411013495 15.1100958620816 7.85225741543535 15.9636492299968 16.71804163286 10.2797961223637 3.83164658812275 138.124717796299 28.8482350934348 21.4190212263376 13.9898017647301 52 -0.789594404958715 0 0 0 0 0 0 0 707.277690833806 0 0 1 0.96326129505554 NA 786.060800713185 0 0 0 115.305182916486
"etort-97" 1.00047767162323 103.402847242876 0 170.392599117518 112.206003598063 0 201 NA 1.60000002384186 201 0 551.305984429606 0.92241825965934 0 0 34.5441416788671 0 -115.001165765854 21.8772126315563 4.08623300579823 23.4921175347316 19.209993080776 12.4982785339281 5.78337494407466 18.5804519658187 22.89006637326 15.5148717369458 8.13656135451266 4.77046091508312 27.0698508869618 19.3724399733434 11.6749960993563 2.84567738675151 32.5361531788114 24.6112518059208 16.6832669693613 0.679268864967706 37.5860471390286 29.3974122939952 21.2056978969349 6.36091776573156 40.3191580121873 32.709790837116 25.1003499837704 15.2944645846401 39.4591275097099 31.9665304519511 24.4639337593317 9.47137890361675 35.9860460537747 28.130059998455 20.2739647560019 8.08349108997948 29.1259388532525 21.476220547845 13.8196924289008 8.8875358303072 21.8331813613642 14.7534230764093 7.67363148914522 14.8840321275583 16.3431072973714 10.0773047002295 3.80834741196751 135.22701357836 28.2761542632568 20.9177364325608 13.5561634578059 52 -0.376474528173522 0 0 0 0 NA 0 0 1168.70887342661 0 0 1 1.09693546883754 NA 785.936885019309 0 0.379284796030688 0 122.280477301306
"etort-98" 1.00060749053955 103.050460336072 0 265.74309960308 262.226683331693 0 201 NA 1.53999996185303 201 0 715.588294434069 -0.987671395782247 0 0 34.6873932674926 0 -114.836637872788 24.7337958340557 4.0518146706465 23.1470980054055 17.6951871644222 11.5935008485684 5.48237663658252 19.6182844727762 21.5628426765169 14.6517192304606 7.73237663658252 9.29694761215079 25.5098417564894 18.3528431449974 11.1940630591505 4.87396728935695 31.1980601364996 23.7204986570921 16.2352822759414 1.59178180509893 36.2974988051798 28.632281779007 20.9652832784795 6.03865182468329 39.1392804321225 31.9904991148557 24.8335005033637 16.8754075304332 38.1574987358387 31.1528427219042 24.1458441759894 12.0744122820206 34.7298425301456 27.4122808981502 20.084720264929 9.01224838582485 27.8374978133585 20.9017187238331 13.9653780882994 12.2849449480048 20.4546253406682 14.1429388167443 7.82181465157301 16.6575932716769 14.8664070022814 9.27528279802217 3.68181478508741 156.205130755888 26.9116231892208 20.132281779007 13.3523768022555 52 -0.134960426852663 0 0 0 0 NA 0 0 287.426519871639 0 0 1 1.99434249253529 NA 785.118004585577 0 0 0 150.288488168432
"etort-99" 1.00735461711884 107.915683115813 0 235.153864187837 327.620280714734 0 35 1.52999997138977 1.52999997138977 35 0 404.310081994789 -0.534998721824998 0 0 34.3648666432438 0 -114.539701231967 20.6955691178915 4.28682993533369 24.2523660056517 20.5861307897959 13.2924146426934 5.99426384055416 17.6553866449683 24.4371836299604 16.4433089822567 8.4470886433884 5.56554196798039 28.5197494544536 20.3883971371548 12.2528318754986 2.77694619392192 33.997522772952 25.6819570147957 17.3563912855754 0.655385211716705 39.0039635503247 30.521019990683 22.0329878395661 8.49020737838203 41.5833081824047 33.9727100040844 26.3595467630999 14.6044885542805 40.6946602735177 33.2282767436164 25.7537615521871 11.119386826824 37.4590523814227 29.3407238327833 21.2142641947648 8.76683369099378 30.6282953623502 22.4742832908632 14.3158363290339 10.8682940445496 23.241176684339 15.5833653924877 7.92111939822468 15.023366374399 17.6253903987403 10.7514968186745 3.87503685917993 140.473769222673 29.676308791089 21.9162900513992 14.1507046800475 52 0.843485357966121 0 0 0 0 0 0 0 487.522385773648 0 0 1 3.60401965721684 NA 790.218533155842 0 0.49522291603679 0 113.30861023217
"etort-100" 1.00023007392883 103.712446919423 0 233.091919937651 265.87505523581 0 201 NA 1.60000002384186 201 0 457.191318122531 -0.995799449969393 0 0 34.4515899708805 0 -114.929777521225 20.1137845172482 4.66336215001003 23.4680086690831 20.0418079063735 13.2324724801405 6.42291257210846 18.8526577005854 23.8431389105538 16.3135880203901 8.78358824549429 4.72584478052269 27.8224752551266 20.1438039892496 12.4557992049808 2.49997965033853 33.3235984655516 25.403588172978 17.4735776927289 0.510436957481889 38.3044874237376 30.1640075892724 22.0141934906757 6.5723991888247 41.0447125534038 33.5147025160387 25.9844699834727 15.8718394547838 40.1940371026941 32.6942531066412 25.184470662563 10.8423962629506 36.8135897168932 28.8842535568496 20.9544710771796 8.31704649968676 29.9122390124144 22.202679465501 14.4837837926612 9.0896770477232 22.5029430629591 15.4035881310534 8.30357852818464 13.7620459413172 17.2709358207436 10.8315909738512 4.38268640033025 134.626111649801 29.0631483989816 21.6635884018598 14.2635785663316 52 -0.0718821572754852 0 0 0 0 NA 0 0 1849.98418859239 0 0 1 0.856581615745128 NA 786.688976821254 0 1.50477708396477 0 121.040279497097
"etort-102" 1.00031864643097 101.929789077338 0 170.78343944826 148.984881639582 0 201 NA 1.60000002384186 201 0 351.370095767406 0.51406768920018 0 0 34.5740455678043 0 -115.440550226303 14.8793210375041 4.73215430686227 20.1243537601153 20.5741230452939 13.5904460269909 6.60520878000662 13.2901626568014 24.4448457261253 16.9217217756499 9.39698408980961 3.75313061857086 28.9768527234662 20.934557713933 12.8910952840517 3.08000002956539 34.2076392923934 26.0738389962381 17.93887232898 0.140393510365643 39.2376417362756 30.7615068089692 22.2849253751398 3.26252524591194 42.0436231798844 34.0883884881151 26.1315345447366 11.8398632429593 41.144018912212 33.368726136718 25.5929858607814 9.545140798415 37.614016339097 29.4982226173661 21.380812617643 5.05902091014706 30.7640037241204 22.7685476639079 14.7643126189899 4.07717850441332 23.0907848055816 15.7471620281319 8.40237291710723 13.6373266028759 17.529170725656 10.9059407801259 4.28154585715336 102.688417329323 29.8146805392415 22.1789410298852 14.5347603763992 52 -0.855173983783163 0 0 0 0 NA 0 0 513.088059389176 0 0 1 1.00651784190291 NA 785.56689875149 0 1 0 116.480200990223
"etort-103" 1.00014543533325 102.613476727606 0 173.355451350315 126.312157901323 0 201 NA 1.60000002384186 201 0 532.885017113475 0.805732524532941 0 0 34.6435575028858 0 -114.959380177671 23.1012819821721 3.69207180317335 24.5079284335346 19.3224343460738 12.4884903665618 5.64454664009792 19.8009604477726 23.004919443094 15.4930610984215 7.97185794739959 5.80974382786687 27.1649192905061 19.4235027417092 11.6814312275225 3.76876846599406 32.7143703337224 24.6050266280173 16.4951328211194 1.04966537462951 37.7743717070134 29.4151328974134 21.0552390905154 6.10901057032627 40.6137167781169 32.9503352453191 25.2776084809374 14.4758343093977 39.6543727751287 32.0303334707911 24.3962975431544 9.03106021910474 36.1843715544255 28.1431675726841 20.0926200168514 8.42032047646953 29.2449192345828 21.4231681344016 13.5920718854711 8.77271959744859 21.9316589587271 14.6721927993922 7.40272682045585 15.5801993336667 16.4507908326564 9.97794200629978 3.5050947159683 140.427486761875 28.4233959382556 20.9122994262426 13.4005478123745 52 -0.592133288692479 0 0 0 0 NA 0 0 2836.02387763393 0 0 1 0.895857752178328 NA 784.903095842332 0 1 0 119.887164655001
"etort-104" 1.00018441677094 103.37872506358 0 165.133894589949 136.659504198983 0 201 NA 1.60000002384186 201 0 464.914028729786 0.68618375684581 0 0 34.571306918 0 -114.781572102731 21.3888677512384 4.376166478559 23.2108554425964 19.7599618087992 12.8588310552884 5.9573640664094 17.2245885000376 23.619625415874 15.9986475144526 8.3737741383299 6.67160381623969 27.7128466972166 19.9272994349899 12.1375191769191 3.20969177435886 33.2886133180518 25.2591708275589 17.2197284943008 0.899849461316485 38.3186144259203 30.0018071919886 21.6753366681749 5.68555434125695 41.0982762662173 33.704719970099 26.3015012908217 14.2795004888063 40.1882764188052 32.8428822100582 25.4913837501836 10.3500424972076 36.7625096740632 28.9310088608818 21.0895084976046 7.88712245844481 29.8321724298875 22.0754583496976 14.3087456085814 10.4402463857171 22.5138576871703 15.2107029056211 7.9033154281898 14.3980667000325 16.9357292323272 10.4095052525768 3.87904888853019 135.645989232161 28.9689499477184 21.5183105974081 14.0615652787119 52 -0.727131397905876 0 0 0 0 NA 0 0 2145.17730755575 0 0 1 0.89906198474346 NA 785.5670086521 0 0.554517455303356 0 109.357911864639
"etort-105" 1.00014317035675 101.165361739151 0 161.613555621315 123.045415061741 0 201 NA 1.37000000476837 201 0 307.088363227233 0.837955178772486 0 0 33.3524709177534 0 -115.031431244206 15.771741502688 5.82044969422599 16.0641602651571 21.1798782276572 14.3483449499569 7.51053344108825 11.490935858576 24.9960733908402 17.6383452716651 10.2706173516308 2.14442597230113 28.8528620143329 21.2257795818112 13.59497630729 0.914024440525318 33.818281866853 26.1787243401761 18.5330249073233 0.274024425028111 38.6321706997601 30.762749929845 22.8872697516551 5.3287185804056 40.9940961239865 33.8831154563195 26.7622719843859 14.8655675382054 40.2238199637916 33.2959754624842 26.3679963058851 9.50920817978683 37.2765300938971 29.7883901919604 22.2904719211037 5.39357476470724 30.7463309376502 23.2609176855202 15.769224919703 5.68814663043536 23.8377068880777 16.6661429453287 9.48466247132071 14.5772115744827 18.3836512762062 11.7883980623602 5.19300783573945 102.021741417103 29.8262341159812 22.6004641154816 15.3746938969802 52 -0.545117474786618 0 0 0 0 NA 0 0 2886.34768602969 0 0 1 0.871623335766965 NA 796.69252524072 0.620715203970083 1.49522291603035 0 105.173404332532
"etort-106" 1.01273500919342 102.689886912777 0 191.450152655206 171.403709348664 0 201 NA 1.29999995231628 201 0 363.11278863172 0.146382154978874 0 0 33.3045623628322 0 -115.105135000712 16.5378222706662 6.1935302305006 16.0800806058167 20.7236776398462 14.3848773453417 8.04605423956642 11.9216671586927 24.450183158613 17.6549482001949 10.8595191313946 1.99681021966358 28.0983143921663 21.1653681162394 14.2322508109663 0.963532011926977 33.0455359986367 26.1565152298023 19.2661068877081 0.328586587809316 37.8727783488845 30.7895471362322 23.6963394365299 5.07828274732664 40.1410944641627 33.7362773325642 27.330243257198 13.8040492852249 39.3652375098379 33.0078751232744 26.6407057579253 10.0645347706553 36.3710940063991 29.5112930659642 22.651468123167 5.98843002529566 29.8871188302383 23.1501752860846 16.4132080236799 5.64529700428073 23.3528020252499 16.7753449802301 10.1964975031922 15.4212886398262 17.8838499059197 11.6865525464519 5.48786583208359 103.830378312044 29.1424825258446 22.5295140730905 15.9151778951691 52 -0.960372218900925 0 0 0 0 NA 0 0 1775.83716663181 0 0 1 9.11119057694754 NA 811.090293494435 0.884061879992377 1.0661977486671 0 117.634370304464
"etort-107" 1.00093185901642 102.71255315596 0 140.940734393442 95.7815847087609 0 201 NA 1.37000000476837 201 0 232.661744403424 0.991126984465908 0 0 33.2282775929508 0 -114.842702635775 14.5380226874181 6.21310367232931 14.2301482282284 21.8552016661884 14.9691442383567 8.07815581444327 11.433073973524 25.5371209855756 18.2038775912111 10.8658267085199 2.27261561327352 30.1692149971507 22.2185943730349 14.2647151913865 0.95038488831415 35.145509263413 27.1425633390786 19.1363597327495 0.270000010728836 40.070723094338 31.8341876999934 23.5925827625762 6.62393182987472 42.2886009491115 34.7250001475856 27.1563301221454 15.0396706281594 41.5205344378744 34.2718137577011 27.0166121774824 9.58281012262394 38.5551079563898 30.8467407557956 23.133566836092 5.37759997731465 31.8630560838725 24.2014604569563 16.5350568182402 5.42459520641886 24.484011069873 17.2883744335156 10.0894797960052 14.3319869307641 18.9515927832417 12.2825880057335 5.61358305450499 100.07484131435 30.8325401447766 23.405939059171 15.9761143536943 52 -0.100602791430691 0 0 0 0 NA 0 0 234.124552811885 0 0 1 1.36581361220806 NA 798.227735466801 0 1 0 89.4920371266212
"etort-108" 1.00005078315735 103.974872124405 0 257.178777037467 152.439771973617 0 201 NA 1.37000000476837 201 0 696.149697368148 -0.561590921754763 0 0 33.5236384609687 0 -115.410394429391 27.8894281424856 3.07722208004752 28.8162292587352 18.2890795846941 11.2523157764613 4.20975164605477 17.8876208876697 21.7414134055557 14.0223590773409 6.29521496451573 2.96855645633449 26.5738070001659 17.8240185979128 9.06968219417535 1.6024070125305 31.6306085779182 22.5772455754478 13.5180830554376 0.617014907894768 36.4386435667315 27.0758275273215 17.7080830695308 6.88469723739671 38.9081136720589 30.2224235580054 21.5312822033699 15.5766380849029 38.5114459592502 29.9597642799805 21.4038826011637 6.91707347658291 35.2494303311436 26.3124556549862 17.3654824909627 7.01106013305145 29.1341222140662 20.2639540130651 11.3892381259411 8.51483397109605 21.5274809609149 13.9202995661868 6.30804626491207 20.8477326091096 16.2563815026446 9.49559017467197 2.72796055729508 145.533289650981 27.5980802897325 19.4117977871154 11.218676478873 52 0.0660239479119584 0 0 0 0 NA 0 0 1102.39916749982 0 0 1 0.357705487868884 NA 795.08251329157 0 1 0 158.553753243051
"etort-109" 1.00049448013306 103.415976844611 0 228.393690040466 224.474097219551 0 201 NA 1.37000000476837 201 0 440.956535180404 -0.700373574995841 0 0 33.3028163004492 0 -115.248571166049 15.1426007097503 5.70993719573392 15.4363968750669 20.6310601386436 13.9476417776045 7.2542242716253 13.8952145715016 24.3578261101154 17.0839055673134 9.79998477865203 2.32268425236785 28.1120826402392 20.5199928862341 12.9243532503069 0.946993496921443 33.055859088292 25.4625772234905 17.869206883647 0.53359847921892 37.8459687140368 29.9563846851237 22.0633000198582 4.45684315275874 40.1828683710244 32.9329523952412 25.6828939351458 13.1282264777389 39.5311346983744 32.4617582239735 25.3923340003956 6.85082785073236 36.627544234024 29.0080310663035 21.3821557716548 9.61817291706198 30.2015475179126 22.5995388121258 14.9939395820491 4.41089554270298 23.4713362705025 16.3976416000295 9.32044784888521 20.4865400088754 17.9843892672539 11.6754365653487 5.3629347447865 107.228993081465 29.2060443215081 22.0131282826599 14.8165736263126 52 -0.71335225297039 0 0 0 0 NA 0 0 3174.69963176366 0 0 1 1.5707470514661 NA 797.382700043111 0 0.495222916030348 0 133.332463535532
"etort-110" 1.00021398067474 104.027211534253 0 209.070507008797 129.322138484194 0 201 NA 1.29999995231628 201 0 615.027021636245 0.773117131446998 0 0 33.4080448893981 0 -115.260444266598 19.7001512673848 4.4320961950783 20.297510737887 19.6154479829426 12.7154483644124 5.81106759873262 15.1617345033044 23.2054481355305 15.8164771496935 8.41892738977037 2.25853586714039 27.338194551968 19.463560458877 11.584336520198 1.52877299444458 32.371631068777 24.3640545865017 16.3533080382596 0.499380517375212 37.3208285902796 29.0952925992116 20.8673067790754 6.82344241974405 39.2876441629269 31.7279255766054 24.168208701466 15.3093130437203 38.4730258943567 31.1602654763737 23.846476862641 8.73605187950375 35.5517153298001 27.6944478028327 19.8303491002466 7.18216023421294 29.3178315274392 21.4756745945946 13.6278989260226 7.36666394091774 22.691323441061 15.293900306272 7.89106778037216 17.9188604610626 16.9473509559547 10.4181390974851 3.88647699800533 122.782578902406 28.333927675023 20.8650389711398 13.3903487998621 52 -0.633307469175778 0 0 0 0 NA 0 0 310.855755475339 0 0 1 1.02749472039053 NA 796.235691618122 0 1.95025962865937 0 145.673099211889
"etort-111" 1.00046932697296 103.759483009832 0 292.01840770873 321.426616540762 0 31.3869485792107 1.5836732486314 1.5836732486314 31.3869485792107 0 949.066548459627 -0.619826564136102 0 0 35.7687844820546 0 -114.848800339 20.7831405832922 2.83524965318958 26.1291796222608 15.0639858278384 9.73166257873001 4.3974296303876 20.5516870818205 19.1798110119421 13.097817541452 7.0130465205051 7.31801195946512 23.5854549948687 16.95659391615 10.3277339335963 4.06853999670798 29.2985031301447 22.3181186252205 15.3377341624782 2.86834142722865 34.5829432132771 27.5816062134919 20.5783596688766 15.2670993801126 37.8167097871957 30.8544144914815 23.887432785219 14.6568078641374 36.8301170677196 30.0425347779515 23.25370169097 10.9764911689633 32.8161115598364 26.0472494232408 19.277734249514 8.73895382265815 25.7361937442065 19.4263240167144 13.1124211368792 13.2953836048449 17.7976599685958 12.2638121824006 6.72399595441673 16.1419391018068 12.3976865889888 7.44223020272744 2.48399604165311 160.795576391355 24.8389148151188 18.6375466277681 12.4361791494899 52 0.776983725107119 0 0 0 0 3.16339539044989 3.16339539044989 0 103.980822821326 0 0 1 1.80526816581948 NA 774.653469987415 0 0.62071520397086 0 152.000010948328
"etort-112" 1.00540447235107 101.640996512077 0 206.572246664215 356.68082380177 0 67 1.54999995231628 1.54999995231628 67 0 763.155504708643 -0.0576295841033112 0 0 35.7263244679508 0 -115.082480128679 18.6734124973517 2.02393964810794 23.2598823751453 16.471076019378 10.3420913719521 4.20434704458016 17.9973612957446 20.6623267973596 13.9309045968239 7.19948204223271 5.96650689486838 25.194058678595 17.9702082195532 10.7412680663423 3.33402132220295 30.8628278130092 23.4786153093002 16.0931604031252 1.70537631305632 36.3228271341708 28.7594921170927 21.1900070720202 12.929520596436 39.5466663673593 32.1498446568142 24.750586006551 12.8785373395719 38.4677698543067 31.2398448009597 24.0080703072188 9.24812682211103 34.3689678490217 27.0349363947429 19.6959513551146 9.12521591920292 27.0651067315474 19.8308940746153 12.5891187491305 10.9143409172039 19.042135090132 12.5780596124976 6.10522488124046 15.2810851325236 13.3257934029674 7.63874558458758 1.94665126035719 141.313386262657 26.2824987376073 19.4145723872633 12.545450424951 52 0.996228398990689 0 0 0 0 0 0 0 3337.98032174785 0 0 1 6.17119189066425 NA 781.186719620139 0 0.884061879992377 0 116.907054633803
"etort-113" 1.00022029876709 104.43560833979 0 227.647386930991 173.018052459096 0 201 NA 1.61000001430511 201 0 799.95634684017 0.121454984008313 0 0 34.9286196824566 0 -115.079360036069 22.0227857431716 1.72632965709808 26.2143112389827 16.8507085358536 10.1885893958976 3.52036383917407 21.5520949433691 20.5807090361701 13.2624831247687 5.94036381327911 6.89241664184029 24.8063769845056 17.1140053430282 9.41843118913512 4.10281005187699 30.425292588723 22.4545554571441 14.4781040310781 1.72649852052555 35.5456859525854 27.5064235981589 19.4610560070428 14.3801679280535 38.5146035072152 30.9918405801745 23.4647915734981 15.4493539491627 37.5846032020394 30.1917914644564 22.79326714657 10.2385959369345 34.044602286512 26.2288883263199 18.4074599353414 10.4703431896766 27.1213997966556 19.434993987543 11.7396724988757 10.518894798987 19.5956853214031 12.6053867202231 5.61006497270681 18.4424654678017 13.9796251908699 7.72469619497952 1.46548081517242 162.010739894909 26.1414001226621 18.8260784055587 11.5039586337192 52 -0.991706333365123 0 0 0 0 NA 0 0 331.044931012832 0 0 1 1.13275229648344 NA 782.274829280782 0 1 0 150.113437013041
"etort-115" 1.00037229061127 102.339189856311 0 194.111799545747 129.321599119167 0 201 NA 1.58000004291534 201 0 669.713993477059 0.769082821015436 0 0 34.9343325832832 0.981219498308716 -114.938993829819 22.6560458298329 3.22998364348141 24.362493885829 17.867233356132 11.3379868220997 4.80542011828061 19.5716131916201 21.7560047107507 14.3843259059953 7.01230592282752 6.94894308565756 25.8416857066508 18.2091191945165 10.5762117208583 4.08188466185295 31.544459568917 23.6115518198894 15.6695322741513 1.80091807342386 36.6644595981682 28.5843266689347 20.4941921718217 9.97334775537497 39.4647995216952 31.9618928228587 24.4589853790068 15.3474329039908 38.5348016346473 31.2515531168864 23.9610777643499 10.332333119007 35.0356889438751 27.2552140544565 19.4650794926887 8.93184926146091 28.0956874349897 20.5683279395099 13.0406268688562 9.54654120525144 20.617233356132 13.7979868602467 6.97507947330456 16.0850762193496 15.0251175101442 8.97309795858648 2.91230601819495 149.638480925319 27.1772328870413 19.9518925939768 12.7189856078886 52 -0.630116683075331 0 0 0 0 NA 0 0 0.5375685779123 0 0 1 1.11021577013202 NA 782.268244772196 0 1 0 132.825580736724
"etort-116" 1.00107252597809 105.646848852785 0 238.670588340137 243.197849396458 0 201 NA 1.41999995708466 201 0 654.543000702127 -0.892544566581326 0 0 35.0369396683853 0 -114.78704434866 25.1517412075956 4.82574269502126 27.324191698371 17.7417574466866 12.057071619876 6.37219264076037 21.7106915797425 21.7480505014333 15.2979142633029 8.84777804356303 6.49673530175344 25.9349639128804 19.177763675636 12.4139996717338 3.59081404136242 31.6682064040103 24.6043281888777 17.5370136000629 2.11200727604429 36.8150786295651 29.6666498182634 22.5084142914105 9.74769376934741 39.5850790873288 32.7532933883681 25.9147497391291 14.7957922727879 38.6816424248262 31.9634061432115 25.2417353217011 10.4690785279042 35.1016443349066 28.2378787342775 21.3706791755008 10.9992067506532 28.158514574087 21.6889139312366 15.2125569804628 10.6116431082206 20.4151933149146 14.5974927048738 8.77635694730877 15.6635495623159 14.8351927467988 9.59760669948895 4.36002157826759 158.673143811543 27.1783209367719 20.8173786680229 14.4466284058039 52 -0.450898509359536 0 0 0 0 NA 0 0 602.198480702803 0 0 1 2.25110559919519 NA 781.939779844333 0 0.495222916037023 0 142.259461601081
"etort-117" 1.00011026859283 106.045613710195 0 329.538095456549 88.4746369695365 0 201 1.55999994277954 1.55999994277954 201 0 897.522177678978 -0.335529241153127 0 0 34.8434256648718 0 -117.665869943509 25.121497480557 -0.117531581051871 36.841109777123 16.3233622476011 8.8627539546174 1.39395711486424 28.443731185107 19.3895412041704 11.3669232543971 3.34249348082927 9.03181125889577 23.0507441499137 14.468932604453 5.88712149736612 2.92916828146002 28.1297391988678 19.0966633281619 10.0535858773027 1.84718369031204 33.464516945777 23.6226429917716 13.7735861443315 3.68671121225898 36.9439078687598 27.1646534651426 17.3835859737654 7.06936418309795 36.6404841489426 26.6402233043571 16.6399631507981 4.34382129372295 32.7194802225586 23.1341066263967 13.5459186848209 7.97126537226625 26.4056581110127 17.2951113485607 8.17637725332663 12.5661286758989 19.2571838282053 11.0823576975611 2.8975316581061 23.6165112009848 14.1718116022185 6.78246845184025 -0.609690981186704 163.468301514855 25.1087352365274 16.4069232931766 7.69611656539372 52 0.464710707187412 0 0 0 0 0 0 0 487.453587436713 0 0 1 0.43698289258453 NA 783.167520751581 0 0 0 314.206519499855
"etort-119" 1.00291836261749 105.849328613267 0 345.976622845471 177.358272491146 0 201 NA 1.53999996185303 201 0 801.449816951328 0.0460902963223285 0 0 35.1315768451398 0 -117.405597161802 21.6845357481428 1.27798939112189 27.4183852146475 16.8861154621239 9.90948529636137 2.93148965758875 19.5616439275442 20.1952918642668 12.7280337438042 5.25296426182787 6.14957531872477 24.0095451816207 15.9807129080116 7.94270356259624 2.25302347970854 29.1379849195921 20.641995047463 12.1397664335255 1.38239794968837 34.379266683 25.3695163019559 16.3589429658314 3.97396633847082 37.8489777183447 28.9117081523501 19.9695648661341 4.33149902685062 37.3884350122617 28.3329907328938 19.276179752164 3.87273905670831 33.4635616189871 24.6183229174345 15.7673870143036 6.43986169368864 26.8943848452459 18.5548185318555 10.213884669534 10.2020281512517 19.7887557592834 12.1415073346268 4.49132240071388 21.1968600480019 14.4208605364131 7.53122051950106 0.640757201366493 128.466514878753 25.7890525966374 17.7417943240774 9.6867249697318 52 -0.998935092444371 0 0 0 0 NA 0 0 2734.35039877168 0 0 1 3.94764840902395 NA 782.095103714392 0 0 0 275.950723527168
"etort-120" 1.00055122375488 101.083896550756 0 32.5902289116006 16.2986138485626 0 201 NA 1.29999995231628 201 0 315.101875355035 0.276757399187209 0 0 33.860235261647 0 -115.450446915396 15.4536247504639 6.09159901877156 15.842257010648 20.6745778386633 14.2285583546813 7.78233205417536 11.7359855498417 24.3827807171912 17.3870315958165 10.3911799958556 1.22346554961916 28.1431461264119 20.9273492817871 13.7015513257971 1.12989403003389 33.0779233986291 25.7274507951354 18.3671868558311 0.404226675271869 37.8927028693556 30.3378752571051 22.7829407404174 4.64490616691944 40.3373695117729 33.3817071153272 26.4259417981686 14.3724505986164 39.5820383692926 32.7218881472184 25.851739528333 5.78746083881703 36.4571565082094 29.2568952546543 22.0564287849778 4.94301730245348 29.8573486750954 22.8871374262926 15.9117059263253 5.67501311152958 23.3293486167757 16.57821606776 9.82197065918532 15.2445551115285 18.1442057834421 11.9234107452974 5.70251463497263 96.4568564220452 29.2081394050799 22.3124725396105 15.4069104795203 52 0.947799292216424 0 0 0 0 NA 0 0 54.7924382938054 0 0 1 1.30471584388392 NA 792.268032136632 0 1.11593811999949 0 62.9903987000636
