"etort1","etort2","pi"
"etort-27","etort-263",0.179426
"etort-28","etort-263",0.178705
"etort-33","etort-263",0.177805
"etort-34","etort-263",0.178408
"etort-39","etort-263",0.178524
"etort-40","etort-263",0.177937
"etort-41","etort-263",0.179487
"etort-42","etort-263",0.181015
"etort-43","etort-263",0.178047
"etort-44","etort-263",0.178768
"etort-45","etort-263",0.179152
"etort-52","etort-263",0.178063
"etort-54","etort-263",0.177529
"etort-57","etort-263",0.170032
"etort-60 (sheared2)","etort-263",0.17457
"etort-61","etort-263",0.171795
"etort-63","etort-263",0.173082
"etort-64","etort-263",0.172973
"etort-65","etort-263",0.171547
"etort-66","etort-263",0.174607
"etort-67","etort-263",0.173209
"etort-68","etort-263",0.171562
"etort-69","etort-263",0.174748
"etort-70","etort-263",0.178298
"etort-71","etort-263",0.17079
"etort-72","etort-263",0.170402
"etort-73","etort-263",0.174747
"etort-74","etort-263",0.176109
"etort-77","etort-263",0.178431
"etort-96","etort-263",0.176842
"etort-97","etort-263",0.173407
"etort-98","etort-263",0.176291
"etort-99","etort-263",0.176622
"etort-100","etort-263",0.175988
"etort-102","etort-263",0.176165
"etort-103","etort-263",0.177467
"etort-104","etort-263",0.176889
"etort-105","etort-263",0.176504
"etort-106","etort-263",0.167596
"etort-107","etort-263",0.167673
"etort-108","etort-263",0.167032
"etort-109","etort-263",0.169811
"etort-110","etort-263",0.168612
"etort-111","etort-263",0.166947
"etort-115","etort-263",0.177148
"etort-116","etort-263",0.177404
"etort-117","etort-263",0.177715
"etort-119","etort-263",0.17666
"etort-120","etort-263",0.176547
"etort-121","etort-263",0.169826
"etort-122","etort-263",0.17459
"etort-123","etort-263",0.168906
"etort-124","etort-263",0.170938
"etort-125","etort-263",0.173746
"etort-126","etort-263",0.170209
"etort-127","etort-263",0.172401
"etort-128","etort-263",0.168457
"etort-129","etort-263",0.167908
"etort-195","etort-263",0.176202
"etort-208","etort-263",0.176828
"etort-209","etort-263",0.177535
"etort-210","etort-263",0.179887
"etort-211","etort-263",0.176523
"etort-212","etort-263",0.17756
"etort-213","etort-263",0.175272
"etort-214","etort-263",0.175283
"etort-215","etort-263",0.175543
"etort-216","etort-263",0.176064
"etort-217","etort-263",0.175397
"etort-218","etort-263",0.175257
"etort-219","etort-263",0.175968
"etort-220","etort-263",0.174246
"etort-221","etort-263",0.166648
"etort-222","etort-263",0.167687
"etort-223","etort-263",0.167275
"etort-224","etort-263",0.165134
"etort-225","etort-263",0.168726
"etort-226","etort-263",0.168736
"etort-227","etort-263",0.168467
"etort-228","etort-263",0.173251
"etort-229","etort-263",0.176352
"etort-230","etort-263",0.175666
"etort-231","etort-263",0.176238
"etort-244","etort-263",0.173745
"etort-245","etort-263",0.175798
"etort-247","etort-263",0.174958
"etort-248","etort-263",0.176133
"etort-253","etort-263",0.175294
"etort-254","etort-263",0.175094
"etort-255","etort-263",0.177231
"etort-256","etort-263",0.175516
"etort-257","etort-263",0.176186
"etort-259","etort-263",0.176821
"etort-260","etort-263",0.177353
"etort-261","etort-263",0.177048
"etort-262","etort-263",0.167456
"etort-263","etort-263",0.11593
"etort-2","etort-264",0.171274
"etort-3","etort-264",0.17556
"etort-4","etort-264",0.174207
"etort-5","etort-264",0.177578
"etort-6","etort-264",0.180508
"etort-9","etort-264",0.177021
"etort-10","etort-264",0.177419
"etort-11","etort-264",0.178194
"etort-13","etort-264",0.171835
"etort-14","etort-264",0.169498
"etort-16","etort-264",0.178511
"etort-18","etort-264",0.17491
"etort-19","etort-264",0.174073
"etort-20","etort-264",0.173843
"etort-21","etort-264",0.176137
"etort-22","etort-264",0.176028
"etort-23","etort-264",0.178653
"etort-24","etort-264",0.178
"etort-25","etort-264",0.1791
"etort-26","etort-264",0.177982
"etort-27","etort-264",0.179266
"etort-28","etort-264",0.178495
"etort-33","etort-264",0.178725
"etort-34","etort-264",0.177395
"etort-39","etort-264",0.17899
"etort-40","etort-264",0.178162
"etort-41","etort-264",0.179212
"etort-42","etort-264",0.181155
"etort-43","etort-264",0.17764
"etort-44","etort-264",0.178263
"etort-45","etort-264",0.17832
"etort-52","etort-264",0.177345
"etort-54","etort-264",0.177342
"etort-57","etort-264",0.170277
"etort-60 (sheared2)","etort-264",0.173893
"etort-61","etort-264",0.172849
"etort-63","etort-264",0.172899
"etort-64","etort-264",0.172585
"etort-65","etort-264",0.171021
"etort-66","etort-264",0.173486
"etort-67","etort-264",0.172799
"etort-68","etort-264",0.170708
"etort-69","etort-264",0.174429
"etort-70","etort-264",0.178087
"etort-71","etort-264",0.1694
"etort-72","etort-264",0.170199
"etort-73","etort-264",0.175541
"etort-74","etort-264",0.175363
"etort-77","etort-264",0.17797
"etort-96","etort-264",0.176921
"etort-97","etort-264",0.172848
"etort-98","etort-264",0.176021
"etort-99","etort-264",0.176298
"etort-100","etort-264",0.176034
"etort-102","etort-264",0.175987
"etort-103","etort-264",0.176534
"etort-104","etort-264",0.177301
"etort-105","etort-264",0.17642
"etort-106","etort-264",0.166831
"etort-107","etort-264",0.167165
"etort-108","etort-264",0.166579
"etort-109","etort-264",0.168975
"etort-110","etort-264",0.166746
"etort-111","etort-264",0.16701
"etort-115","etort-264",0.177489
"etort-116","etort-264",0.177031
"etort-117","etort-264",0.178025
"etort-119","etort-264",0.176036
"etort-120","etort-264",0.176802
"etort-121","etort-264",0.170352
"etort-122","etort-264",0.173836
"etort-123","etort-264",0.168336
"etort-124","etort-264",0.170932
"etort-125","etort-264",0.17345
"etort-126","etort-264",0.169398
"etort-127","etort-264",0.172165
"etort-128","etort-264",0.169631
"etort-129","etort-264",0.167292
"etort-195","etort-264",0.176
"etort-208","etort-264",0.176413
"etort-209","etort-264",0.177541
"etort-210","etort-264",0.179575
"etort-211","etort-264",0.175496
"etort-212","etort-264",0.177375
"etort-213","etort-264",0.175038
"etort-214","etort-264",0.17473
"etort-215","etort-264",0.176374
"etort-216","etort-264",0.176201
"etort-217","etort-264",0.175806
"etort-218","etort-264",0.17416
"etort-219","etort-264",0.175206
"etort-220","etort-264",0.17442
"etort-221","etort-264",0.166171
"etort-222","etort-264",0.167285
"etort-223","etort-264",0.166199
"etort-224","etort-264",0.165492
"etort-225","etort-264",0.168146
"etort-226","etort-264",0.167402
"etort-227","etort-264",0.16865
"etort-228","etort-264",0.172785
"etort-229","etort-264",0.175728
"etort-230","etort-264",0.175481
"etort-231","etort-264",0.175764
"etort-244","etort-264",0.172055
"etort-245","etort-264",0.175049
"etort-247","etort-264",0.175229
"etort-248","etort-264",0.176319
"etort-253","etort-264",0.174624
"etort-254","etort-264",0.174782
"etort-255","etort-264",0.176811
"etort-256","etort-264",0.17527
"etort-257","etort-264",0.176358
"etort-259","etort-264",0.176235
"etort-260","etort-264",0.176951
"etort-261","etort-264",0.175656
"etort-262","etort-264",0.167756
"etort-263","etort-264",0.166977
"etort-264","etort-264",0.114379
"etort-2","etort-265",0.181009
"etort-3","etort-265",0.178907
"etort-4","etort-265",0.180511
"etort-5","etort-265",0.176211
"etort-6","etort-265",0.174099
"etort-9","etort-265",0.173551
"etort-10","etort-265",0.179658
"etort-11","etort-265",0.17925
"etort-13","etort-265",0.179753
"etort-14","etort-265",0.181821
"etort-16","etort-265",0.177975
"etort-18","etort-265",0.178627
"etort-19","etort-265",0.180002
"etort-20","etort-265",0.180506
"etort-21","etort-265",0.178628
"etort-22","etort-265",0.179133
"etort-23","etort-265",0.179641
"etort-24","etort-265",0.17957
"etort-25","etort-265",0.180592
"etort-26","etort-265",0.174805
"etort-27","etort-265",0.180955
"etort-28","etort-265",0.181049
"etort-33","etort-265",0.173539
"etort-34","etort-265",0.174815
"etort-39","etort-265",0.175359
"etort-40","etort-265",0.173903
"etort-41","etort-265",0.174054
"etort-42","etort-265",0.174721
"etort-43","etort-265",0.174202
"etort-44","etort-265",0.175095
"etort-45","etort-265",0.173854
"etort-52","etort-265",0.174594
"etort-54","etort-265",0.17368
"etort-57","etort-265",0.1813
"etort-60 (sheared2)","etort-265",0.177649
"etort-61","etort-265",0.183363
"etort-63","etort-265",0.179276
"etort-64","etort-265",0.178002
"etort-65","etort-265",0.178605
"etort-66","etort-265",0.177421
"etort-67","etort-265",0.178473
"etort-68","etort-265",0.174738
"etort-69","etort-265",0.177975
"etort-70","etort-265",0.176982
"etort-71","etort-265",0.182894
"etort-72","etort-265",0.18192
"etort-73","etort-265",0.180481
"etort-74","etort-265",0.178815
"etort-77","etort-265",0.175855
"etort-96","etort-265",0.173671
"etort-97","etort-265",0.170746
"etort-98","etort-265",0.172601
"etort-99","etort-265",0.171656
"etort-100","etort-265",0.173266
"etort-102","etort-265",0.172969
"etort-103","etort-265",0.173456
"etort-104","etort-265",0.173213
"etort-105","etort-265",0.172466
"etort-106","etort-265",0.180234
"etort-107","etort-265",0.180827
"etort-108","etort-265",0.178995
"etort-109","etort-265",0.18112
"etort-110","etort-265",0.181503
"etort-111","etort-265",0.180661
"etort-115","etort-265",0.172449
"etort-116","etort-265",0.172357
"etort-117","etort-265",0.172188
"etort-119","etort-265",0.178395
"etort-120","etort-265",0.178245
"etort-121","etort-265",0.179148
"etort-122","etort-265",0.179461
"etort-123","etort-265",0.180174
"etort-124","etort-265",0.178468
"etort-125","etort-265",0.179926
"etort-126","etort-265",0.180336
"etort-127","etort-265",0.182119
"etort-128","etort-265",0.17975
"etort-129","etort-265",0.179869
"etort-195","etort-265",0.178895
"etort-208","etort-265",0.178992
"etort-209","etort-265",0.178962
"etort-210","etort-265",0.171091
"etort-211","etort-265",0.178218
"etort-212","etort-265",0.179008
"etort-213","etort-265",0.178874
"etort-214","etort-265",0.177055
"etort-215","etort-265",0.177846
"etort-216","etort-265",0.177032
"etort-217","etort-265",0.177398
"etort-218","etort-265",0.177413
"etort-219","etort-265",0.177043
"etort-220","etort-265",0.177131
"etort-221","etort-265",0.17914
"etort-222","etort-265",0.179575
"etort-223","etort-265",0.179168
"etort-224","etort-265",0.179737
"etort-225","etort-265",0.180606
"etort-226","etort-265",0.1779
"etort-227","etort-265",0.179697
"etort-228","etort-265",0.176373
"etort-229","etort-265",0.177604
"etort-230","etort-265",0.171759
"etort-231","etort-265",0.171662
"etort-244","etort-265",0.176996
"etort-245","etort-265",0.17918
"etort-247","etort-265",0.172031
"etort-248","etort-265",0.172703
"etort-253","etort-265",0.171227
"etort-254","etort-265",0.177437
"etort-255","etort-265",0.176772
"etort-256","etort-265",0.172781
"etort-257","etort-265",0.178075
"etort-259","etort-265",0.172482
"etort-260","etort-265",0.173062
"etort-261","etort-265",0.173251
"etort-262","etort-265",0.178926
"etort-263","etort-265",0.180427
"etort-264","etort-265",0.179983
"etort-265","etort-265",0.117551
"etort-2","etort-267",0.177744
"etort-3","etort-267",0.177093
"etort-4","etort-267",0.178423
"etort-5","etort-267",0.173093
"etort-6","etort-267",0.17254
"etort-9","etort-267",0.171009
"etort-10","etort-267",0.176882
"etort-11","etort-267",0.176579
"etort-13","etort-267",0.177207
"etort-14","etort-267",0.179586
"etort-16","etort-267",0.175643
"etort-18","etort-267",0.176829
"etort-19","etort-267",0.177695
"etort-20","etort-267",0.177485
"etort-21","etort-267",0.175361
"etort-22","etort-267",0.175823
"etort-23","etort-267",0.17669
"etort-24","etort-267",0.176667
"etort-25","etort-267",0.17778
"etort-26","etort-267",0.172857
"etort-27","etort-267",0.179158
"etort-28","etort-267",0.177862
"etort-33","etort-267",0.171025
"etort-34","etort-267",0.171948
"etort-39","etort-267",0.172611
"etort-40","etort-267",0.17158
"etort-41","etort-267",0.170759
"etort-42","etort-267",0.171273
"etort-43","etort-267",0.171413
"etort-44","etort-267",0.172711
"etort-45","etort-267",0.171122
"etort-52","etort-267",0.17156
"etort-54","etort-267",0.170663
"etort-57","etort-267",0.178379
"etort-60 (sheared2)","etort-267",0.174437
"etort-61","etort-267",0.180966
"etort-63","etort-267",0.176348
"etort-64","etort-267",0.174812
"etort-65","etort-267",0.176088
"etort-66","etort-267",0.174501
"etort-67","etort-267",0.175862
"etort-68","etort-267",0.173141
"etort-69","etort-267",0.174313
"etort-70","etort-267",0.174397
"etort-71","etort-267",0.179688
"etort-72","etort-267",0.178434
"etort-73","etort-267",0.17752
"etort-74","etort-267",0.175799
"etort-77","etort-267",0.173081
"etort-96","etort-267",0.170553
"etort-97","etort-267",0.167463
"etort-98","etort-267",0.169581
"etort-99","etort-267",0.16936
"etort-100","etort-267",0.169206
"etort-102","etort-267",0.169324
"etort-103","etort-267",0.170897
"etort-104","etort-267",0.170504
"etort-105","etort-267",0.170173
"etort-106","etort-267",0.17736
"etort-107","etort-267",0.177528
"etort-108","etort-267",0.176559
"etort-109","etort-267",0.177617
"etort-110","etort-267",0.178908
"etort-111","etort-267",0.17839
"etort-115","etort-267",0.169622
"etort-116","etort-267",0.169679
"etort-117","etort-267",0.16801
"etort-119","etort-267",0.175145
"etort-120","etort-267",0.175597
"etort-121","etort-267",0.176723
"etort-122","etort-267",0.177362
"etort-123","etort-267",0.177707
"etort-124","etort-267",0.175935
"etort-125","etort-267",0.177094
"etort-126","etort-267",0.177485
"etort-127","etort-267",0.178769
"etort-128","etort-267",0.177099
"etort-129","etort-267",0.177009
"etort-195","etort-267",0.176304
"etort-208","etort-267",0.176101
"etort-209","etort-267",0.176236
"etort-210","etort-267",0.169264
"etort-211","etort-267",0.175182
"etort-212","etort-267",0.17651
"etort-213","etort-267",0.176179
"etort-214","etort-267",0.174376
"etort-215","etort-267",0.17404
"etort-216","etort-267",0.174973
"etort-217","etort-267",0.17408
"etort-218","etort-267",0.174578
"etort-219","etort-267",0.17453
"etort-220","etort-267",0.173568
"etort-221","etort-267",0.177031
"etort-222","etort-267",0.176943
"etort-223","etort-267",0.176049
"etort-224","etort-267",0.176049
"etort-225","etort-267",0.178695
"etort-226","etort-267",0.175377
"etort-227","etort-267",0.176707
"etort-228","etort-267",0.17307
"etort-229","etort-267",0.174719
"etort-230","etort-267",0.168332
"etort-231","etort-267",0.168575
"etort-244","etort-267",0.173371
"etort-245","etort-267",0.175039
"etort-247","etort-267",0.168488
"etort-248","etort-267",0.169038
"etort-253","etort-267",0.16777
"etort-254","etort-267",0.174348
"etort-255","etort-267",0.174047
"etort-256","etort-267",0.168839
"etort-257","etort-267",0.175733
"etort-259","etort-267",0.169425
"etort-260","etort-267",0.170779
"etort-261","etort-267",0.170065
"etort-262","etort-267",0.176802
"etort-263","etort-267",0.178209
"etort-264","etort-267",0.177095
"etort-265","etort-267",0.17184
"etort-267","etort-267",0.113737
"etort-2","etort-270",0.179677
"etort-3","etort-270",0.178863
"etort-4","etort-270",0.180559
"etort-5","etort-270",0.17459
"etort-6","etort-270",0.173537
"etort-9","etort-270",0.172596
"etort-10","etort-270",0.178913
"etort-11","etort-270",0.178539
"etort-13","etort-270",0.179359
"etort-14","etort-270",0.18162
"etort-16","etort-270",0.178095
"etort-18","etort-270",0.178046
"etort-19","etort-270",0.17878
"etort-20","etort-270",0.180417
"etort-21","etort-270",0.177666
"etort-22","etort-270",0.177712
"etort-23","etort-270",0.178699
"etort-24","etort-270",0.178234
"etort-25","etort-270",0.179763
"etort-26","etort-270",0.174673
"etort-27","etort-270",0.179855
"etort-28","etort-270",0.179278
"etort-33","etort-270",0.172183
"etort-34","etort-270",0.173815
"etort-39","etort-270",0.175174
"etort-40","etort-270",0.173733
"etort-41","etort-270",0.172426
"etort-42","etort-270",0.172423
"etort-43","etort-270",0.173697
"etort-44","etort-270",0.17347
"etort-45","etort-270",0.174184
"etort-52","etort-270",0.173668
"etort-54","etort-270",0.172701
"etort-57","etort-270",0.180586
"etort-60 (sheared2)","etort-270",0.17744
"etort-61","etort-270",0.181858
"etort-63","etort-270",0.178337
"etort-64","etort-270",0.176776
"etort-65","etort-270",0.177712
"etort-66","etort-270",0.17653
"etort-67","etort-270",0.178092
"etort-68","etort-270",0.174254
"etort-69","etort-270",0.176479
"etort-70","etort-270",0.176768
"etort-71","etort-270",0.181047
"etort-72","etort-270",0.181233
"etort-73","etort-270",0.179439
"etort-74","etort-270",0.178507
"etort-77","etort-270",0.175511
"etort-96","etort-270",0.171479
"etort-97","etort-270",0.169641
"etort-98","etort-270",0.171867
"etort-99","etort-270",0.170992
"etort-100","etort-270",0.171464
"etort-102","etort-270",0.172769
"etort-103","etort-270",0.17237
"etort-104","etort-270",0.172219
"etort-105","etort-270",0.17145
"etort-106","etort-270",0.178777
"etort-107","etort-270",0.179332
"etort-108","etort-270",0.178365
"etort-109","etort-270",0.179929
"etort-110","etort-270",0.18058
"etort-111","etort-270",0.180057
"etort-115","etort-270",0.171732
"etort-116","etort-270",0.171844
"etort-117","etort-270",0.171712
"etort-119","etort-270",0.177115
"etort-120","etort-270",0.177691
"etort-121","etort-270",0.177621
"etort-122","etort-270",0.17874
"etort-123","etort-270",0.179068
"etort-124","etort-270",0.177845
"etort-125","etort-270",0.179122
"etort-126","etort-270",0.180115
"etort-127","etort-270",0.180401
"etort-128","etort-270",0.17943
"etort-129","etort-270",0.178635
"etort-195","etort-270",0.178002
"etort-208","etort-270",0.178601
"etort-209","etort-270",0.17827
"etort-210","etort-270",0.171229
"etort-211","etort-270",0.177932
"etort-212","etort-270",0.177926
"etort-213","etort-270",0.178688
"etort-214","etort-270",0.177041
"etort-215","etort-270",0.176204
"etort-216","etort-270",0.176793
"etort-217","etort-270",0.17675
"etort-218","etort-270",0.176659
"etort-219","etort-270",0.17657
"etort-220","etort-270",0.176453
"etort-221","etort-270",0.178192
"etort-222","etort-270",0.178844
"etort-223","etort-270",0.178961
"etort-224","etort-270",0.178744
"etort-225","etort-270",0.179608
"etort-226","etort-270",0.178009
"etort-227","etort-270",0.178935
"etort-228","etort-270",0.175822
"etort-229","etort-270",0.177566
"etort-230","etort-270",0.170712
"etort-231","etort-270",0.171051
"etort-244","etort-270",0.175754
"etort-245","etort-270",0.177791
"etort-247","etort-270",0.171007
"etort-248","etort-270",0.170447
"etort-253","etort-270",0.170617
"etort-254","etort-270",0.177059
"etort-255","etort-270",0.176277
"etort-256","etort-270",0.171988
"etort-257","etort-270",0.177988
"etort-259","etort-270",0.172828
"etort-260","etort-270",0.173159
"etort-261","etort-270",0.172338
"etort-262","etort-270",0.178718
"etort-263","etort-270",0.179562
"etort-264","etort-270",0.179253
"etort-265","etort-270",0.171882
"etort-267","etort-270",0.168899
"etort-270","etort-270",0.112329
"etort-2","etort-273",0.175635
"etort-3","etort-273",0.175553
"etort-4","etort-273",0.17631
"etort-5","etort-273",0.170957
"etort-6","etort-273",0.173157
"etort-9","etort-273",0.166606
"etort-10","etort-273",0.175457
"etort-11","etort-273",0.174305
"etort-13","etort-273",0.175667
"etort-14","etort-273",0.176794
"etort-16","etort-273",0.173398
"etort-18","etort-273",0.174031
"etort-19","etort-273",0.175339
"etort-20","etort-273",0.176038
"etort-21","etort-273",0.174305
"etort-22","etort-273",0.174688
"etort-23","etort-273",0.174795
"etort-24","etort-273",0.17534
"etort-25","etort-273",0.176894
"etort-26","etort-273",0.167485
"etort-27","etort-273",0.176661
"etort-28","etort-273",0.176109
"etort-33","etort-273",0.168635
"etort-34","etort-273",0.16771
"etort-39","etort-273",0.168711
"etort-40","etort-273",0.167516
"etort-41","etort-273",0.169276
"etort-42","etort-273",0.17324
"etort-43","etort-273",0.168833
"etort-44","etort-273",0.169453
"etort-45","etort-273",0.170135
"etort-52","etort-273",0.168997
"etort-54","etort-273",0.168936
"etort-57","etort-273",0.177064
"etort-60 (sheared2)","etort-273",0.173467
"etort-61","etort-273",0.177416
"etort-63","etort-273",0.173642
"etort-64","etort-273",0.172944
"etort-65","etort-273",0.1742
"etort-66","etort-273",0.173058
"etort-67","etort-273",0.173835
"etort-68","etort-273",0.170972
"etort-69","etort-273",0.172312
"etort-70","etort-273",0.175428
"etort-71","etort-273",0.177409
"etort-72","etort-273",0.177493
"etort-73","etort-273",0.174959
"etort-74","etort-273",0.174416
"etort-77","etort-273",0.170891
"etort-96","etort-273",0.168004
"etort-97","etort-273",0.16459
"etort-98","etort-273",0.166403
"etort-99","etort-273",0.165485
"etort-100","etort-273",0.166184
"etort-102","etort-273",0.16676
"etort-103","etort-273",0.167656
"etort-104","etort-273",0.167212
"etort-105","etort-273",0.163635
"etort-106","etort-273",0.175316
"etort-107","etort-273",0.175555
"etort-108","etort-273",0.174772
"etort-109","etort-273",0.175968
"etort-110","etort-273",0.176659
"etort-111","etort-273",0.176169
"etort-115","etort-273",0.167729
"etort-116","etort-273",0.167384
"etort-117","etort-273",0.168069
"etort-119","etort-273",0.173787
"etort-120","etort-273",0.174894
"etort-121","etort-273",0.174055
"etort-122","etort-273",0.175001
"etort-123","etort-273",0.175223
"etort-124","etort-273",0.173036
"etort-125","etort-273",0.173762
"etort-126","etort-273",0.17492
"etort-127","etort-273",0.176731
"etort-128","etort-273",0.174878
"etort-129","etort-273",0.175036
"etort-195","etort-273",0.174651
"etort-208","etort-273",0.174608
"etort-209","etort-273",0.174107
"etort-210","etort-273",0.17114
"etort-211","etort-273",0.173681
"etort-212","etort-273",0.17405
"etort-213","etort-273",0.17408
"etort-214","etort-273",0.172714
"etort-215","etort-273",0.17262
"etort-216","etort-273",0.173669
"etort-217","etort-273",0.173074
"etort-218","etort-273",0.17331
"etort-219","etort-273",0.172432
"etort-220","etort-273",0.172924
"etort-221","etort-273",0.174473
"etort-222","etort-273",0.175324
"etort-223","etort-273",0.174294
"etort-224","etort-273",0.174724
"etort-225","etort-273",0.175882
"etort-226","etort-273",0.172892
"etort-227","etort-273",0.17428
"etort-228","etort-273",0.169797
"etort-229","etort-273",0.173905
"etort-230","etort-273",0.16566
"etort-231","etort-273",0.16509
"etort-244","etort-273",0.17078
"etort-245","etort-273",0.174245
"etort-247","etort-273",0.165273
"etort-248","etort-273",0.166005
"etort-253","etort-273",0.164691
"etort-254","etort-273",0.172803
"etort-255","etort-273",0.173724
"etort-256","etort-273",0.166295
"etort-257","etort-273",0.17406
"etort-259","etort-273",0.167418
"etort-260","etort-273",0.168401
"etort-261","etort-273",0.166087
"etort-262","etort-273",0.174459
"etort-263","etort-273",0.175387
"etort-264","etort-273",0.175243
"etort-265","etort-273",0.172013
"etort-267","etort-273",0.168506
"etort-270","etort-273",0.170619
"etort-273","etort-273",0.112743
"etort-2","etort-275",0.170435
"etort-3","etort-275",0.174634
"etort-4","etort-275",0.175082
"etort-5","etort-275",0.178008
"etort-6","etort-275",0.180669
"etort-9","etort-275",0.176577
"etort-10","etort-275",0.17793
"etort-11","etort-275",0.178364
"etort-13","etort-275",0.170999
"etort-14","etort-275",0.170039
"etort-16","etort-275",0.177268
"etort-18","etort-275",0.175208
"etort-19","etort-275",0.173124
"etort-20","etort-275",0.173587
"etort-21","etort-275",0.176121
"etort-22","etort-275",0.176073
"etort-23","etort-275",0.178904
"etort-24","etort-275",0.178074
"etort-25","etort-275",0.17958
"etort-26","etort-275",0.177144
"etort-27","etort-275",0.179395
"etort-28","etort-275",0.177989
"etort-33","etort-275",0.178281
"etort-34","etort-275",0.177206
"etort-39","etort-275",0.178137
"etort-40","etort-275",0.177626
"etort-41","etort-275",0.179159
"etort-42","etort-275",0.180001
"etort-43","etort-275",0.178204
"etort-44","etort-275",0.178448
"etort-45","etort-275",0.178198
"etort-52","etort-275",0.177098
"etort-54","etort-275",0.17683
"etort-57","etort-275",0.169861
"etort-60 (sheared2)","etort-275",0.173592
"etort-61","etort-275",0.1716
"etort-63","etort-275",0.172432
"etort-64","etort-275",0.172636
"etort-65","etort-275",0.171351
"etort-66","etort-275",0.174192
"etort-67","etort-275",0.172002
"etort-68","etort-275",0.170807
"etort-69","etort-275",0.174002
"etort-70","etort-275",0.177817
"etort-71","etort-275",0.170029
"etort-72","etort-275",0.169545
"etort-73","etort-275",0.174799
"etort-74","etort-275",0.175606
"etort-77","etort-275",0.178178
"etort-96","etort-275",0.176201
"etort-97","etort-275",0.171928
"etort-98","etort-275",0.174916
"etort-99","etort-275",0.175892
"etort-100","etort-275",0.17517
"etort-102","etort-275",0.174836
"etort-103","etort-275",0.176284
"etort-104","etort-275",0.176689
"etort-105","etort-275",0.175359
"etort-106","etort-275",0.167403
"etort-107","etort-275",0.167563
"etort-108","etort-275",0.167253
"etort-109","etort-275",0.167552
"etort-110","etort-275",0.168004
"etort-111","etort-275",0.167611
"etort-115","etort-275",0.176231
"etort-116","etort-275",0.17686
"etort-117","etort-275",0.177358
"etort-119","etort-275",0.176338
"etort-120","etort-275",0.17591
"etort-121","etort-275",0.169472
"etort-122","etort-275",0.173503
"etort-123","etort-275",0.167763
"etort-124","etort-275",0.169239
"etort-125","etort-275",0.172134
"etort-126","etort-275",0.168191
"etort-127","etort-275",0.172022
"etort-128","etort-275",0.167684
"etort-129","etort-275",0.167607
"etort-195","etort-275",0.175918
"etort-208","etort-275",0.177884
"etort-209","etort-275",0.17707
"etort-210","etort-275",0.178963
"etort-211","etort-275",0.175908
"etort-212","etort-275",0.177217
"etort-213","etort-275",0.174652
"etort-214","etort-275",0.173348
"etort-215","etort-275",0.175664
"etort-216","etort-275",0.175854
"etort-217","etort-275",0.17567
"etort-218","etort-275",0.174655
"etort-219","etort-275",0.175789
"etort-220","etort-275",0.173294
"etort-221","etort-275",0.166358
"etort-222","etort-275",0.167303
"etort-223","etort-275",0.166435
"etort-224","etort-275",0.166292
"etort-225","etort-275",0.16786
"etort-226","etort-275",0.167835
"etort-227","etort-275",0.169378
"etort-228","etort-275",0.172846
"etort-229","etort-275",0.176382
"etort-230","etort-275",0.174516
"etort-231","etort-275",0.174746
"etort-244","etort-275",0.172512
"etort-245","etort-275",0.174188
"etort-247","etort-275",0.174489
"etort-248","etort-275",0.175497
"etort-253","etort-275",0.174301
"etort-254","etort-275",0.173817
"etort-255","etort-275",0.176362
"etort-256","etort-275",0.175163
"etort-257","etort-275",0.175968
"etort-259","etort-275",0.176658
"etort-260","etort-275",0.176437
"etort-261","etort-275",0.175918
"etort-262","etort-275",0.167503
"etort-263","etort-275",0.16689
"etort-264","etort-275",0.16634
"etort-265","etort-275",0.179994
"etort-267","etort-275",0.176662
"etort-270","etort-275",0.178755
"etort-273","etort-275",0.175446
"etort-275","etort-275",0.113757
"etort-2","etort-276",0.172731
"etort-3","etort-276",0.168149
"etort-4","etort-276",0.169806
"etort-5","etort-276",0.17409
"etort-6","etort-276",0.178975
"etort-9","etort-276",0.173689
"etort-10","etort-276",0.167889
"etort-11","etort-276",0.168344
"etort-13","etort-276",0.169494
"etort-14","etort-276",0.17375
"etort-16","etort-276",0.171659
"etort-18","etort-276",0.164604
"etort-19","etort-276",0.168832
"etort-20","etort-276",0.169522
"etort-21","etort-276",0.167427
"etort-22","etort-276",0.166192
"etort-23","etort-276",0.171976
"etort-24","etort-276",0.16979
"etort-25","etort-276",0.170654
"etort-26","etort-276",0.174994
"etort-27","etort-276",0.16978
"etort-28","etort-276",0.169566
"etort-33","etort-276",0.175577
"etort-34","etort-276",0.175416
"etort-39","etort-276",0.175741
"etort-40","etort-276",0.17609
"etort-41","etort-276",0.177433
"etort-42","etort-276",0.178377
"etort-43","etort-276",0.175758
"etort-44","etort-276",0.175414
"etort-45","etort-276",0.176096
"etort-52","etort-276",0.174638
"etort-54","etort-276",0.174495
"etort-57","etort-276",0.17451
"etort-60 (sheared2)","etort-276",0.164025
"etort-61","etort-276",0.175175
"etort-63","etort-276",0.169378
"etort-64","etort-276",0.165963
"etort-65","etort-276",0.169287
"etort-66","etort-276",0.166682
"etort-67","etort-276",0.165557
"etort-68","etort-276",0.164816
"etort-69","etort-276",0.164958
"etort-70","etort-276",0.171004
"etort-71","etort-276",0.176158
"etort-72","etort-276",0.175488
"etort-73","etort-276",0.171491
"etort-74","etort-276",0.166759
"etort-77","etort-276",0.174653
"etort-96","etort-276",0.172947
