"etort1","etort2","covariance"
"etort-123","etort-263",0.00587
"etort-124","etort-263",0.004308
"etort-125","etort-263",0.004631
"etort-126","etort-263",0.00591
"etort-127","etort-263",0.008055
"etort-128","etort-263",0.005428
"etort-129","etort-263",0.006282
"etort-195","etort-263",0.002871
"etort-208","etort-263",0.002966
"etort-209","etort-263",0.002712
"etort-210","etort-263",0.00086
"etort-211","etort-263",0.003119
"etort-212","etort-263",0.002003
"etort-213","etort-263",0.003594
"etort-214","etort-263",0.002993
"etort-215","etort-263",0.002811
"etort-216","etort-263",0.002376
"etort-217","etort-263",0.002943
"etort-218","etort-263",0.003274
"etort-219","etort-263",0.00253
"etort-220","etort-263",0.00348
"etort-221","etort-263",0.006853
"etort-222","etort-263",0.007822
"etort-223","etort-263",0.006727
"etort-224","etort-263",0.007717
"etort-225","etort-263",0.00822
"etort-226","etort-263",0.007273
"etort-227","etort-263",0.006634
"etort-228","etort-263",0.004006
"etort-229","etort-263",0.002624
"etort-230","etort-263",0.002636
"etort-231","etort-263",0.002648
"etort-244","etort-263",0.003798
"etort-245","etort-263",0.003259
"etort-247","etort-263",0.002729
"etort-248","etort-263",0.002692
"etort-253","etort-263",0.002667
"etort-254","etort-263",0.003382
"etort-255","etort-263",0.001692
"etort-256","etort-263",0.002843
"etort-257","etort-263",0.002955
"etort-259","etort-263",0.002516
"etort-260","etort-263",0.002519
"etort-261","etort-263",0.00307
"etort-262","etort-263",0.007193
"etort-263","etort-263",0.171131
"etort-2","etort-264",0.003225
"etort-3","etort-264",0.002425
"etort-4","etort-264",0.003391
"etort-5","etort-264",0.001713
"etort-6","etort-264",0.001637
"etort-9","etort-264",0.001623
"etort-10","etort-264",0.001605
"etort-11","etort-264",0.001515
"etort-13","etort-264",0.003003
"etort-14","etort-264",0.004669
"etort-16","etort-264",0.003636
"etort-18","etort-264",0.002413
"etort-19","etort-264",0.003042
"etort-20","etort-264",0.003352
"etort-21","etort-264",0.00183
"etort-22","etort-264",0.001688
"etort-23","etort-264",0.001425
"etort-24","etort-264",0.001383
"etort-25","etort-264",0.001795
"etort-26","etort-264",0.00208
"etort-27","etort-264",0.002068
"etort-28","etort-264",0.002246
"etort-33","etort-264",0.001562
"etort-34","etort-264",0.002184
"etort-39","etort-264",0.001856
"etort-40","etort-264",0.002068
"etort-41","etort-264",0.00241
"etort-42","etort-264",0.000731
"etort-43","etort-264",0.002147
"etort-44","etort-264",0.00161
"etort-45","etort-264",0.001388
"etort-52","etort-264",0.002142
"etort-54","etort-264",0.001366
"etort-57","etort-264",0.004696
"etort-60 (sheared2)","etort-264",0.002414
"etort-61","etort-264",0.007679
"etort-63","etort-264",0.004698
"etort-64","etort-264",0.00417
"etort-65","etort-264",0.004633
"etort-66","etort-264",0.00295
"etort-67","etort-264",0.005153
"etort-68","etort-264",0.003079
"etort-69","etort-264",0.002701
"etort-70","etort-264",0.000923
"etort-71","etort-264",0.005052
"etort-72","etort-264",0.004378
"etort-73","etort-264",0.002624
"etort-74","etort-264",0.004337
"etort-77","etort-264",0.001968
"etort-96","etort-264",0.002047
"etort-97","etort-264",0.002438
"etort-98","etort-264",0.003056
"etort-99","etort-264",0.002545
"etort-100","etort-264",0.003595
"etort-102","etort-264",0.001538
"etort-103","etort-264",0.001545
"etort-104","etort-264",0.002615
"etort-105","etort-264",0.002073
"etort-106","etort-264",0.006736
"etort-107","etort-264",0.003646
"etort-108","etort-264",0.003267
"etort-109","etort-264",0.003762
"etort-110","etort-264",0.013148
"etort-111","etort-264",0.008131
"etort-115","etort-264",0.002327
"etort-116","etort-264",0.00152
"etort-117","etort-264",0.001241
"etort-119","etort-264",0.002284
"etort-120","etort-264",0.002077
"etort-121","etort-264",0.004319
"etort-122","etort-264",0.004127
"etort-123","etort-264",0.005628
"etort-124","etort-264",0.003938
"etort-125","etort-264",0.004269
"etort-126","etort-264",0.005809
"etort-127","etort-264",0.007536
"etort-128","etort-264",0.004666
"etort-129","etort-264",0.00601
"etort-195","etort-264",0.0027
"etort-208","etort-264",0.002823
"etort-209","etort-264",0.00238
"etort-210","etort-264",0.000803
"etort-211","etort-264",0.003242
"etort-212","etort-264",0.001874
"etort-213","etort-264",0.003356
"etort-214","etort-264",0.002876
"etort-215","etort-264",0.002188
"etort-216","etort-264",0.00209
"etort-217","etort-264",0.002407
"etort-218","etort-264",0.003321
"etort-219","etort-264",0.002576
"etort-220","etort-264",0.003093
"etort-221","etort-264",0.006453
"etort-222","etort-264",0.007355
"etort-223","etort-264",0.006582
"etort-224","etort-264",0.007142
"etort-225","etort-264",0.007796
"etort-226","etort-264",0.007346
"etort-227","etort-264",0.006099
"etort-228","etort-264",0.003815
"etort-229","etort-264",0.002477
"etort-230","etort-264",0.00236
"etort-231","etort-264",0.002494
"etort-244","etort-264",0.004072
"etort-245","etort-264",0.003307
"etort-247","etort-264",0.00236
"etort-248","etort-264",0.002393
"etort-253","etort-264",0.002569
"etort-254","etort-264",0.003209
"etort-255","etort-264",0.001638
"etort-256","etort-264",0.002643
"etort-257","etort-264",0.002572
"etort-259","etort-264",0.002456
"etort-260","etort-264",0.002359
"etort-261","etort-264",0.003225
"etort-262","etort-264",0.006531
"etort-263","etort-264",0.007355
"etort-264","etort-264",0.162184
"etort-2","etort-265",0.000303
"etort-3","etort-265",0.000717
"etort-4","etort-265",0.000638
"etort-5","etort-265",0.001138
"etort-6","etort-265",0.00304
"etort-9","etort-265",0.001583
"etort-10","etort-265",0.000283
"etort-11","etort-265",0.000273
"etort-13","etort-265",0.000448
"etort-14","etort-265",0.000322
"etort-16","etort-265",0.001985
"etort-18","etort-265",0.000472
"etort-19","etort-265",0.000505
"etort-20","etort-265",0.000501
"etort-21","etort-265",0.000275
"etort-22","etort-265",0.000161
"etort-23","etort-265",0.000105
"etort-24","etort-265",0.000116
"etort-25","etort-265",0.000125
"etort-26","etort-265",0.001926
"etort-27","etort-265",0.000318
"etort-28","etort-265",0.000204
"etort-33","etort-265",0.002014
"etort-34","etort-265",0.001887
"etort-39","etort-265",0.001907
"etort-40","etort-265",0.002192
"etort-41","etort-265",0.003151
"etort-42","etort-265",0.001464
"etort-43","etort-265",0.002085
"etort-44","etort-265",0.001568
"etort-45","etort-265",0.00164
"etort-52","etort-265",0.001836
"etort-54","etort-265",0.001429
"etort-57","etort-265",0.000353
"etort-60 (sheared2)","etort-265",0.00046
"etort-61","etort-265",0.000635
"etort-63","etort-265",0.000755
"etort-64","etort-265",0.000786
"etort-65","etort-265",0.000588
"etort-66","etort-265",0.000439
"etort-67","etort-265",0.000739
"etort-68","etort-265",0.000709
"etort-69","etort-265",0.000553
"etort-70","etort-265",0.000206
"etort-71","etort-265",0.000284
"etort-72","etort-265",0.000315
"etort-73","etort-265",0.000492
"etort-74","etort-265",0.001132
"etort-77","etort-265",0.001605
"etort-96","etort-265",0.002027
"etort-97","etort-265",0.00217
"etort-98","etort-265",0.003079
"etort-99","etort-265",0.003076
"etort-100","etort-265",0.003318
"etort-102","etort-265",0.001479
"etort-103","etort-265",0.001421
"etort-104","etort-265",0.002967
"etort-105","etort-265",0.002196
"etort-106","etort-265",0.000527
"etort-107","etort-265",0.000224
"etort-108","etort-265",0.000348
"etort-109","etort-265",0.000322
"etort-110","etort-265",0.001456
"etort-111","etort-265",0.000864
"etort-115","etort-265",0.002984
"etort-116","etort-265",0.001869
"etort-117","etort-265",0.001991
"etort-119","etort-265",0.000363
"etort-120","etort-265",0.000542
"etort-121","etort-265",0.000629
"etort-122","etort-265",0.000911
"etort-123","etort-265",0.000513
"etort-124","etort-265",0.000652
"etort-125","etort-265",0.00072
"etort-126","etort-265",0.000655
"etort-127","etort-265",0.000582
"etort-128","etort-265",0.000562
"etort-129","etort-265",0.000679
"etort-195","etort-265",0.000706
"etort-208","etort-265",0.000499
"etort-209","etort-265",0.000395
"etort-210","etort-265",0.002781
"etort-211","etort-265",0.000639
"etort-212","etort-265",0.000326
"etort-213","etort-265",0.000676
"etort-214","etort-265",0.000824
"etort-215","etort-265",0.000231
"etort-216","etort-265",0.000561
"etort-217","etort-265",0.000561
"etort-218","etort-265",0.00067
"etort-219","etort-265",0.000572
"etort-220","etort-265",0.000756
"etort-221","etort-265",0.000717
"etort-222","etort-265",0.000904
"etort-223","etort-265",0.000712
"etort-224","etort-265",0.000493
"etort-225","etort-265",0.000867
"etort-226","etort-265",0.001302
"etort-227","etort-265",0.00082
"etort-228","etort-265",0.001261
"etort-229","etort-265",0.000604
"etort-230","etort-265",0.002494
"etort-231","etort-265",0.002638
"etort-244","etort-265",0.001178
"etort-245","etort-265",0.000453
"etort-247","etort-265",0.002237
"etort-248","etort-265",0.002401
"etort-253","etort-265",0.002575
"etort-254","etort-265",0.000777
"etort-255","etort-265",0.000589
"etort-256","etort-265",0.00226
"etort-257","etort-265",0.000624
"etort-259","etort-265",0.002576
"etort-260","etort-265",0.002546
"etort-261","etort-265",0.002809
"etort-262","etort-265",0.001047
"etort-263","etort-265",0.000751
"etort-264","etort-265",0.000673
"etort-265","etort-265",0.14864
"etort-2","etort-267",0.000843
"etort-3","etort-267",0.00099
"etort-4","etort-267",0.000955
"etort-5","etort-267",0.001674
"etort-6","etort-267",0.003222
"etort-9","etort-267",0.001941
"etort-10","etort-267",0.000758
"etort-11","etort-267",0.000787
"etort-13","etort-267",0.000854
"etort-14","etort-267",0.00073
"etort-16","etort-267",0.002554
"etort-18","etort-267",0.000782
"etort-19","etort-267",0.000912
"etort-20","etort-267",0.001079
"etort-21","etort-267",0.000915
"etort-22","etort-267",0.000787
"etort-23","etort-267",0.000732
"etort-24","etort-267",0.000668
"etort-25","etort-267",0.000783
"etort-26","etort-267",0.002225
"etort-27","etort-267",0.000669
"etort-28","etort-267",0.000975
"etort-33","etort-267",0.002397
"etort-34","etort-267",0.002359
"etort-39","etort-267",0.002321
"etort-40","etort-267",0.002574
"etort-41","etort-267",0.004124
"etort-42","etort-267",0.002005
"etort-43","etort-267",0.002592
"etort-44","etort-267",0.001872
"etort-45","etort-267",0.002001
"etort-52","etort-267",0.002513
"etort-54","etort-267",0.001889
"etort-57","etort-267",0.000775
"etort-60 (sheared2)","etort-267",0.001035
"etort-61","etort-267",0.001318
"etort-63","etort-267",0.001453
"etort-64","etort-267",0.001533
"etort-65","etort-267",0.001076
"etort-66","etort-267",0.001045
"etort-67","etort-267",0.001532
"etort-68","etort-267",0.00072
"etort-69","etort-267",0.001245
"etort-70","etort-267",0.000717
"etort-71","etort-267",0.00073
"etort-72","etort-267",0.000862
"etort-73","etort-267",0.001073
"etort-74","etort-267",0.001917
"etort-77","etort-267",0.002056
"etort-96","etort-267",0.002665
"etort-97","etort-267",0.002677
"etort-98","etort-267",0.003787
"etort-99","etort-267",0.003391
"etort-100","etort-267",0.004439
"etort-102","etort-267",0.002031
"etort-103","etort-267",0.001759
"etort-104","etort-267",0.00353
"etort-105","etort-267",0.002513
"etort-106","etort-267",0.001184
"etort-107","etort-267",0.000691
"etort-108","etort-267",0.000603
"etort-109","etort-267",0.000824
"etort-110","etort-267",0.002268
"etort-111","etort-267",0.001319
"etort-115","etort-267",0.003617
"etort-116","etort-267",0.00222
"etort-117","etort-267",0.002764
"etort-119","etort-267",0.001134
"etort-120","etort-267",0.001027
"etort-121","etort-267",0.00105
"etort-122","etort-267",0.001331
"etort-123","etort-267",0.001007
"etort-124","etort-267",0.001127
"etort-125","etort-267",0.001379
"etort-126","etort-267",0.001318
"etort-127","etort-267",0.001666
"etort-128","etort-267",0.001077
"etort-129","etort-267",0.00128
"etort-195","etort-267",0.001163
"etort-208","etort-267",0.001168
"etort-209","etort-267",0.001081
"etort-210","etort-267",0.002974
"etort-211","etort-267",0.001392
"etort-212","etort-267",0.000811
"etort-213","etort-267",0.001308
"etort-214","etort-267",0.001426
"etort-215","etort-267",0.001341
"etort-216","etort-267",0.000866
"etort-217","etort-267",0.001372
"etort-218","etort-267",0.001382
"etort-219","etort-267",0.001167
"etort-220","etort-267",0.001672
"etort-221","etort-267",0.001118
"etort-222","etort-267",0.001534
"etort-223","etort-267",0.001412
"etort-224","etort-267",0.001436
"etort-225","etort-267",0.001213
"etort-226","etort-267",0.00193
"etort-227","etort-267",0.001507
"etort-228","etort-267",0.002008
"etort-229","etort-267",0.001215
"etort-230","etort-267",0.003177
"etort-231","etort-267",0.003314
"etort-244","etort-267",0.001987
"etort-245","etort-267",0.001538
"etort-247","etort-267",0.003018
"etort-248","etort-267",0.003253
"etort-253","etort-267",0.003284
"etort-254","etort-267",0.001501
"etort-255","etort-267",0.00104
"etort-256","etort-267",0.003187
"etort-257","etort-267",0.00113
"etort-259","etort-267",0.003231
"etort-260","etort-267",0.002889
"etort-261","etort-267",0.003538
"etort-262","etort-267",0.001422
"etort-263","etort-267",0.001176
"etort-264","etort-267",0.001337
"etort-265","etort-267",0.001977
"etort-267","etort-267",0.141813
"etort-2","etort-270",0.000535
"etort-3","etort-270",0.000656
"etort-4","etort-270",0.000548
"etort-5","etort-270",0.001413
"etort-6","etort-270",0.003015
"etort-9","etort-270",0.001749
"etort-10","etort-270",0.000384
"etort-11","etort-270",0.000336
"etort-13","etort-270",0.000472
"etort-14","etort-270",0.000339
"etort-16","etort-270",0.001698
"etort-18","etort-270",0.000569
"etort-19","etort-270",0.000697
"etort-20","etort-270",0.000446
"etort-21","etort-270",0.000478
"etort-22","etort-270",0.000497
"etort-23","etort-270",0.000331
"etort-24","etort-270",0.000318
"etort-25","etort-270",0.000301
"etort-26","etort-270",0.001865
"etort-27","etort-270",0.000522
"etort-28","etort-270",0.00069
"etort-33","etort-270",0.002211
"etort-34","etort-270",0.002051
"etort-39","etort-270",0.001828
"etort-40","etort-270",0.002146
"etort-41","etort-270",0.003546
"etort-42","etort-270",0.001868
"etort-43","etort-270",0.002096
"etort-44","etort-270",0.001815
"etort-45","etort-270",0.001462
"etort-52","etort-270",0.001995
"etort-54","etort-270",0.001537
"etort-57","etort-270",0.000286
"etort-60 (sheared2)","etort-270",4e-04
"etort-61","etort-270",0.0011
"etort-63","etort-270",0.000904
"etort-64","etort-270",0.001041
"etort-65","etort-270",0.000678
"etort-66","etort-270",0.000561
"etort-67","etort-270",0.000719
"etort-68","etort-270",0.000572
"etort-69","etort-270",0.000874
"etort-70","etort-270",0.000145
"etort-71","etort-270",0.00054
"etort-72","etort-270",0.000258
"etort-73","etort-270",0.00066
"etort-74","etort-270",0.001019
"etort-77","etort-270",0.001531
"etort-96","etort-270",0.002519
"etort-97","etort-270",0.002042
"etort-98","etort-270",0.003079
"etort-99","etort-270",0.003068
"etort-100","etort-270",0.003771
"etort-102","etort-270",0.001375
"etort-103","etort-270",0.001585
"etort-104","etort-270",0.003062
"etort-105","etort-270",0.002262
"etort-106","etort-270",0.00087
"etort-107","etort-270",0.000421
"etort-108","etort-270",0.000394
"etort-109","etort-270",0.000458
"etort-110","etort-270",0.001644
"etort-111","etort-270",0.00088
"etort-115","etort-270",0.003062
"etort-116","etort-270",0.001833
"etort-117","etort-270",0.001912
"etort-119","etort-270",0.000639
"etort-120","etort-270",0.000564
"etort-121","etort-270",0.000931
"etort-122","etort-270",0.000989
"etort-123","etort-270",0.000751
"etort-124","etort-270",0.000742
"etort-125","etort-270",0.000889
"etort-126","etort-270",0.000596
"etort-127","etort-270",0.001166
"etort-128","etort-270",0.000522
"etort-129","etort-270",0.000868
"etort-195","etort-270",0.000887
"etort-208","etort-270",0.000462
"etort-209","etort-270",0.000434
"etort-210","etort-270",0.002535
"etort-211","etort-270",0.000518
"etort-212","etort-270",0.000551
"etort-213","etort-270",0.000654
"etort-214","etort-270",0.000686
"etort-215","etort-270",0.00078
"etort-216","etort-270",0.000504
"etort-217","etort-270",0.000622
"etort-218","etort-270",0.000842
"etort-219","etort-270",0.000591
"etort-220","etort-270",0.000871
"etort-221","etort-270",0.00082
"etort-222","etort-270",0.000994
"etort-223","etort-270",0.00072
"etort-224","etort-270",0.00074
"etort-225","etort-270",0.001035
"etort-226","etort-270",0.001059
"etort-227","etort-270",0.000962
"etort-228","etort-270",0.001278
"etort-229","etort-270",0.000451
"etort-230","etort-270",0.002584
"etort-231","etort-270",0.002692
"etort-244","etort-270",0.001425
"etort-245","etort-270",0.000842
"etort-247","etort-270",0.002344
"etort-248","etort-270",0.002925
"etort-253","etort-270",0.002529
"etort-254","etort-270",0.00074
"etort-255","etort-270",0.000572
"etort-256","etort-270",0.002341
"etort-257","etort-270",0.000526
"etort-259","etort-270",0.002236
"etort-260","etort-270",0.002268
"etort-261","etort-270",0.002937
"etort-262","etort-270",0.000899
"etort-263","etort-270",0.00086
"etort-264","etort-270",0.00081
"etort-265","etort-270",0.002253
"etort-267","etort-270",0.002794
"etort-270","etort-270",0.148331
"etort-2","etort-273",0.001672
"etort-3","etort-273",0.001741
"etort-4","etort-273",0.002064
"etort-5","etort-273",0.002733
"etort-6","etort-273",0.003865
"etort-9","etort-273",0.003445
"etort-10","etort-273",0.0014
"etort-11","etort-273",0.001819
"etort-13","etort-273",0.00153
"etort-14","etort-273",0.00194
"etort-16","etort-273",0.004868
"etort-18","etort-273",0.001919
"etort-19","etort-273",0.001978
"etort-20","etort-273",0.002002
"etort-21","etort-273",0.001618
"etort-22","etort-273",0.001353
"etort-23","etort-273",0.001785
"etort-24","etort-273",0.001362
"etort-25","etort-273",0.001659
"etort-26","etort-273",0.00446
"etort-27","etort-273",0.002057
"etort-28","etort-273",0.002035
"etort-33","etort-273",0.003654
"etort-34","etort-273",0.004144
"etort-39","etort-273",0.004111
"etort-40","etort-273",0.004436
"etort-41","etort-273",0.005763
"etort-42","etort-273",0.001976
"etort-43","etort-273",0.004003
"etort-44","etort-273",0.003283
"etort-45","etort-273",0.002758
"etort-52","etort-273",0.004054
"etort-54","etort-273",0.002695
"etort-57","etort-273",0.001801
"etort-60 (sheared2)","etort-273",0.00179
"etort-61","etort-273",0.003955
"etort-63","etort-273",0.003308
"etort-64","etort-273",0.002969
"etort-65","etort-273",0.002509
"etort-66","etort-273",0.002143
"etort-67","etort-273",0.003377
"etort-68","etort-273",0.002184
"etort-69","etort-273",0.002498
"etort-70","etort-273",0.000836
"etort-71","etort-273",0.001901
"etort-72","etort-273",0.001618
"etort-73","etort-273",0.002079
"etort-74","etort-273",0.003549
"etort-77","etort-273",0.00328
"etort-96","etort-273",0.004314
"etort-97","etort-273",0.004861
"etort-98","etort-273",0.006151
"etort-99","etort-273",0.005938
"etort-100","etort-273",0.007186
"etort-102","etort-273",0.003139
"etort-103","etort-273",0.003081
"etort-104","etort-273",0.005988
"etort-105","etort-273",0.005242
"etort-106","etort-273",0.002624
"etort-107","etort-273",0.001406
"etort-108","etort-273",0.001201
"etort-109","etort-273",0.001588
"etort-110","etort-273",0.005037
"etort-111","etort-273",0.003022
"etort-115","etort-273",0.005421
"etort-116","etort-273",0.003461
"etort-117","etort-273",0.00334
"etort-119","etort-273",0.002137
"etort-120","etort-273",0.001851
"etort-121","etort-273",0.002342
"etort-122","etort-273",0.002682
"etort-123","etort-273",0.002358
"etort-124","etort-273",0.002505
"etort-125","etort-273",0.003202
"etort-126","etort-273",0.002809
"etort-127","etort-273",0.003733
"etort-128","etort-273",0.00223
"etort-129","etort-273",0.002481
"etort-195","etort-273",0.002263
"etort-208","etort-273",0.002477
"etort-209","etort-273",0.002701
"etort-210","etort-273",0.002968
"etort-211","etort-273",0.002869
"etort-212","etort-273",0.002049
"etort-213","etort-273",0.002726
"etort-214","etort-273",0.002606
"etort-215","etort-273",0.002617
"etort-216","etort-273",0.002055
"etort-217","etort-273",0.002529
"etort-218","etort-273",0.00257
"etort-219","etort-273",0.002661
"etort-220","etort-273",0.00267
"etort-221","etort-273",0.002593
"etort-222","etort-273",0.002951
"etort-223","etort-273",0.002682
"etort-224","etort-273",0.002576
"etort-225","etort-273",0.003233
"etort-226","etort-273",0.003866
"etort-227","etort-273",0.00298
"etort-228","etort-273",0.003911
"etort-229","etort-273",0.002199
"etort-230","etort-273",0.005023
"etort-231","etort-273",0.005582
"etort-244","etort-273",0.003577
"etort-245","etort-273",0.002492
"etort-247","etort-273",0.004876
"etort-248","etort-273",0.005154
"etort-253","etort-273",0.005247
"etort-254","etort-273",0.002953
"etort-255","etort-273",0.001708
"etort-256","etort-273",0.004963
"etort-257","etort-273",0.002461
"etort-259","etort-273",0.004897
"etort-260","etort-273",0.004625
"etort-261","etort-273",0.006201
"etort-262","etort-273",0.002998
"etort-263","etort-273",0.002944
"etort-264","etort-273",0.002694
"etort-265","etort-273",0.002585
"etort-267","etort-273",0.003372
"etort-270","etort-273",0.002953
"etort-273","etort-273",0.158842
"etort-2","etort-275",0.003372
"etort-3","etort-275",0.002572
"etort-4","etort-275",0.002986
"etort-5","etort-275",0.001575
"etort-6","etort-275",0.001427
"etort-9","etort-275",0.001665
"etort-10","etort-275",0.001417
"etort-11","etort-275",0.001414
"etort-13","etort-275",0.003039
"etort-14","etort-275",0.004391
"etort-16","etort-275",0.003994
"etort-18","etort-275",0.002259
"etort-19","etort-275",0.003191
"etort-20","etort-275",0.00332
"etort-21","etort-275",0.001806
"etort-22","etort-275",0.001615
"etort-23","etort-275",0.001281
"etort-24","etort-275",0.001307
"etort-25","etort-275",0.001576
"etort-26","etort-275",0.002187
"etort-27","etort-275",0.001997
"etort-28","etort-275",0.00233
"etort-33","etort-275",0.001608
"etort-34","etort-275",0.002168
"etort-39","etort-275",0.002012
"etort-40","etort-275",0.002098
"etort-41","etort-275",0.002358
"etort-42","etort-275",0.000913
"etort-43","etort-275",0.00179
"etort-44","etort-275",0.001464
"etort-45","etort-275",0.001339
"etort-52","etort-275",0.00204
"etort-54","etort-275",0.00143
"etort-57","etort-275",0.004509
"etort-60 (sheared2)","etort-275",0.002354
"etort-61","etort-275",0.007859
"etort-63","etort-275",0.004696
"etort-64","etort-275",0.003938
"etort-65","etort-275",0.004293
"etort-66","etort-275",0.002509
"etort-67","etort-275",0.005314
"etort-68","etort-275",0.002812
"etort-69","etort-275",0.002685
"etort-70","etort-275",0.000892
"etort-71","etort-275",0.004601
"etort-72","etort-275",0.004342
"etort-73","etort-275",0.00277
"etort-74","etort-275",0.003977
"etort-77","etort-275",0.001825
"etort-96","etort-275",0.002214
"etort-97","etort-275",0.002458
"etort-98","etort-275",0.003316
"etort-99","etort-275",0.002462
"etort-100","etort-275",0.003744
"etort-102","etort-275",0.00174
"etort-103","etort-275",0.001444
"etort-104","etort-275",0.002663
"etort-105","etort-275",0.0022
"etort-106","etort-275",0.006176
"etort-107","etort-275",0.003411
"etort-108","etort-275",0.002986
"etort-109","etort-275",0.003993
"etort-110","etort-275",0.011763
"etort-111","etort-275",0.00751
"etort-115","etort-275",0.002621
"etort-116","etort-275",0.001456
"etort-117","etort-275",0.001323
"etort-119","etort-275",0.002052
"etort-120","etort-275",0.002259
"etort-121","etort-275",0.004435
"etort-122","etort-275",0.004021
"etort-123","etort-275",0.00555
"etort-124","etort-275",0.004304
"etort-125","etort-275",0.004633
"etort-126","etort-275",0.005948
"etort-127","etort-275",0.00728
"etort-128","etort-275",0.005114
"etort-129","etort-275",0.005706
"etort-195","etort-275",0.002568
"etort-208","etort-275",0.002068
"etort-209","etort-275",0.002374
"etort-210","etort-275",0.000898
"etort-211","etort-275",0.002877
"etort-212","etort-275",0.001812
"etort-213","etort-275",0.003304
"etort-214","etort-275",0.003132
"etort-215","etort-275",0.002307
"etort-216","etort-275",0.00207
"etort-217","etort-275",0.002358
"etort-218","etort-275",0.002958
"etort-219","etort-275",0.002188
"etort-220","etort-275",0.00326
"etort-221","etort-275",0.006206
"etort-222","etort-275",0.007032
"etort-223","etort-275",0.006269
"etort-224","etort-275",0.006473
"etort-225","etort-275",0.007619
"etort-226","etort-275",0.006818
"etort-227","etort-275",0.00557
"etort-228","etort-275",0.00361
"etort-229","etort-275",0.002094
"etort-230","etort-275",0.002537
"etort-231","etort-275",0.002729
"etort-244","etort-275",0.003733
"etort-245","etort-275",0.003316
"etort-247","etort-275",0.00244
"etort-248","etort-275",0.002509
"etort-253","etort-275",0.002488
"etort-254","etort-275",0.003279
"etort-255","etort-275",0.00167
"etort-256","etort-275",0.002485
"etort-257","etort-275",0.00257
"etort-259","etort-275",0.002083
"etort-260","etort-275",0.002422
"etort-261","etort-275",0.002975
"etort-262","etort-275",0.006265
"etort-263","etort-275",0.007088
"etort-264","etort-275",0.00676
"etort-265","etort-275",0.000545
"etort-267","etort-275",0.001327
"etort-270","etort-275",0.000816
"etort-273","etort-275",0.002447
"etort-275","etort-275",0.157275
"etort-2","etort-276",0.002656
"etort-3","etort-276",0.004048
"etort-4","etort-276",0.0044
"etort-5","etort-276",0.002223
"etort-6","etort-276",0.001414
"etort-9","etort-276",0.001991
"etort-10","etort-276",0.003647
"etort-11","etort-276",0.004041
"etort-13","etort-276",0.003268
"etort-14","etort-276",0.00312
"etort-16","etort-276",0.006665
"etort-18","etort-276",0.00509
"etort-19","etort-276",0.004216
"etort-20","etort-276",0.004336
"etort-21","etort-276",0.003946
"etort-22","etort-276",0.003714
"etort-23","etort-276",0.002993
"etort-24","etort-276",0.00326
"etort-25","etort-276",0.004328
"etort-26","etort-276",0.002416
"etort-27","etort-276",0.005141
"etort-28","etort-276",0.004967
"etort-33","etort-276",0.001987
"etort-34","etort-276",0.002261
"etort-39","etort-276",0.002287
"etort-40","etort-276",0.002131
"etort-41","etort-276",0.002434
"etort-42","etort-276",0.000832
"etort-43","etort-276",0.002166
"etort-44","etort-276",0.001886
"etort-45","etort-276",0.001458
"etort-52","etort-276",0.002503
"etort-54","etort-276",0.001652
"etort-57","etort-276",0.002791
"etort-60 (sheared2)","etort-276",0.005005
"etort-61","etort-276",0.005836
"etort-63","etort-276",0.005741
"etort-64","etort-276",0.006457
"etort-65","etort-276",0.004892
"etort-66","etort-276",0.005069
"etort-67","etort-276",0.008456
"etort-68","etort-276",0.004689
"etort-69","etort-276",0.005442
"etort-70","etort-276",0.002554
"etort-71","etort-276",0.002557
"etort-72","etort-276",0.002419
"etort-73","etort-276",0.003413
"etort-74","etort-276",0.008234
"etort-77","etort-276",0.002493
"etort-96","etort-276",0.002969
"etort-97","etort-276",0.002677
"etort-98","etort-276",0.003691
"etort-99","etort-276",0.003409
"etort-100","etort-276",0.004151
"etort-102","etort-276",0.001936
"etort-103","etort-276",0.001798
"etort-104","etort-276",0.003754
"etort-105","etort-276",0.002674
"etort-106","etort-276",0.003728
"etort-107","etort-276",0.001804
"etort-108","etort-276",0.001594
"etort-109","etort-276",0.002357
"etort-110","etort-276",0.006633
"etort-111","etort-276",0.004216
"etort-115","etort-276",0.003087
"etort-116","etort-276",0.001451
"etort-117","etort-276",0.001716
"etort-119","etort-276",0.004969
"etort-120","etort-276",0.004583
"etort-121","etort-276",0.003351
"etort-122","etort-276",0.005074
"etort-123","etort-276",0.003784
"etort-124","etort-276",0.003746
"etort-125","etort-276",0.004634
"etort-126","etort-276",0.004059
"etort-127","etort-276",0.006554
"etort-128","etort-276",0.003297
"etort-129","etort-276",0.002935
"etort-195","etort-276",0.005859
"etort-208","etort-276",0.005921
"etort-209","etort-276",0.00567
"etort-210","etort-276",0.00094
"etort-211","etort-276",0.006551
"etort-212","etort-276",0.004337
"etort-213","etort-276",0.006674
"etort-214","etort-276",0.006859
"etort-215","etort-276",0.004943
"etort-216","etort-276",0.00484
"etort-217","etort-276",0.00585
"etort-218","etort-276",0.007336
"etort-219","etort-276",0.005822
"etort-220","etort-276",0.006909
"etort-221","etort-276",0.003848
"etort-222","etort-276",0.004071
"etort-223","etort-276",0.003853
"etort-224","etort-276",0.00385
"etort-225","etort-276",0.00432
"etort-226","etort-276",0.004397
"etort-227","etort-276",0.00344
"etort-228","etort-276",0.004199
"etort-229","etort-276",0.00537
"etort-230","etort-276",0.002727
