"etort1","etort2","distance"
"etort-44","etort-220",137237.651345794
"etort-45","etort-220",143493.855336317
"etort-52","etort-220",132392.37331201
"etort-54","etort-220",137933.124303183
"etort-57","etort-220",164006.218839318
"etort-60 (sheared2)","etort-220",7492.06761176192
"etort-61","etort-220",140326.080209557
"etort-63","etort-220",122288.889539436
"etort-64","etort-220",94903.5878149177
"etort-65","etort-220",132672.141647598
"etort-66","etort-220",79592.4983133674
"etort-67","etort-220",89321.9144911656
"etort-68","etort-220",84394.1199616824
"etort-69","etort-220",37246.8177512425
"etort-70","etort-220",123725.14268128
"etort-71","etort-220",158991.610285519
"etort-72","etort-220",163468.76934749
"etort-73","etort-220",131486.064225605
"etort-74","etort-220",32623.9694121197
"etort-77","etort-220",104340.900669969
"etort-96","etort-220",122648.127532919
"etort-97","etort-220",203761.017818512
"etort-98","etort-220",168881.258462533
"etort-99","etort-220",183820.242982374
"etort-100","etort-220",212887.019144708
"etort-102","etort-220",176207.617038842
"etort-103","etort-220",128577.638189356
"etort-104","etort-220",172504.708616246
"etort-105","etort-220",188811.107175025
"etort-106","etort-220",217635.378217647
"etort-107","etort-220",216023.448988614
"etort-108","etort-220",239926.348450444
"etort-109","etort-220",178703.924287727
"etort-110","etort-220",206507.177395123
"etort-111","etort-220",197616.712889362
"etort-115","etort-220",165077.514818322
"etort-116","etort-220",177712.71869987
"etort-117","etort-220",193650.15958532
"etort-119","etort-220",79215.5433420136
"etort-120","etort-220",77270.0073130305
"etort-121","etort-220",152692.149006928
"etort-122","etort-220",155361.220247572
"etort-123","etort-220",154144.437870168
"etort-124","etort-220",157854.08328258
"etort-125","etort-220",152955.541319802
"etort-126","etort-220",160117.241264244
"etort-127","etort-220",159325.915999044
"etort-128","etort-220",158421.768044725
"etort-129","etort-220",161734.721531854
"etort-195","etort-220",16699.2744531262
"etort-208","etort-220",52361.6688330112
"etort-209","etort-220",71530.7880688671
"etort-210","etort-220",195788.215878257
"etort-211","etort-220",71448.6996110954
"etort-212","etort-220",76092.3573828623
"etort-213","etort-220",37258.8757243582
"etort-214","etort-220",48875.9558355953
"etort-215","etort-220",62484.4251294192
"etort-216","etort-220",57811.173621681
"etort-217","etort-220",38561.7711477956
"etort-218","etort-220",56204.8380695205
"etort-219","etort-220",43079.6442416955
"etort-220","etort-220",0
"etort-2","etort-221",114433.3591084
"etort-3","etort-221",83638.68083123
"etort-4","etort-221",79242.4498263933
"etort-5","etort-221",119597.272944772
"etort-6","etort-221",192927.02892993
"etort-9","etort-221",112422.916693978
"etort-10","etort-221",227031.398227331
"etort-11","etort-221",193815.542252855
"etort-13","etort-221",33787.2659272513
"etort-14","etort-221",31442.0436617628
"etort-16","etort-221",145242.861595106
"etort-18","etort-221",189964.275271913
"etort-19","etort-221",53558.7152749908
"etort-20","etort-221",55850.5787713207
"etort-21","etort-221",230150.843410298
"etort-22","etort-221",216615.92227104
"etort-23","etort-221",185828.732912786
"etort-24","etort-221",223451.014201039
"etort-25","etort-221",205953.855510044
"etort-26","etort-221",114422.205037325
"etort-27","etort-221",268209.79087757
"etort-28","etort-221",282869.674216529
"etort-33","etort-221",147308.995603432
"etort-34","etort-221",124244.49590076
"etort-39","etort-221",133525.887566163
"etort-40","etort-221",138278.413322193
"etort-41","etort-221",169557.561484942
"etort-42","etort-221",185575.861501134
"etort-43","etort-221",148714.89705166
"etort-44","etort-221",150867.166603813
"etort-45","etort-221",138710.879208255
"etort-52","etort-221",148034.463785512
"etort-54","etort-221",155487.167891894
"etort-57","etort-221",4955.66239491895
"etort-60 (sheared2)","etort-221",161175.687494498
"etort-61","etort-221",29255.5642675583
"etort-63","etort-221",59402.955498428
"etort-64","etort-221",73938.1603916793
"etort-65","etort-221",36633.4351351534
"etort-66","etort-221",88962.6512695765
"etort-67","etort-221",79132.6106978392
"etort-68","etort-221",83914.4140735727
"etort-69","etort-221",154210.749433647
"etort-70","etort-221",169725.405497461
"etort-71","etort-221",11557.1880475819
"etort-72","etort-221",18461.8639132198
"etort-73","etort-221",59846.6967776469
"etort-74","etort-221",163182.524903294
"etort-77","etort-221",127054.384378969
"etort-96","etort-221",124072.086204386
"etort-97","etort-221",134105.36156809
"etort-98","etort-221",118345.221522143
"etort-99","etort-221",139160.203934885
"etort-100","etort-221",126285.356155954
"etort-102","etort-221",112061.668281672
"etort-103","etort-221",111924.213428651
"etort-104","etort-221",129988.901051668
"etort-105","etort-221",130360.768687291
"etort-106","etort-221",50990.9411539762
"etort-107","etort-221",48091.5580553123
"etort-108","etort-221",73057.4899503106
"etort-109","etort-221",11027.4349891033
"etort-110","etort-221",38484.6766396325
"etort-111","etort-221",29645.7484394162
"etort-115","etort-221",156295.994495087
"etort-116","etort-221",160716.367998695
"etort-117","etort-221",176303.429853145
"etort-119","etort-221",242943.914055214
"etort-120","etort-221",245154.497824825
"etort-121","etort-221",33108.3638820577
"etort-122","etort-221",33972.6504407921
"etort-123","etort-221",35586.7523459819
"etort-124","etort-221",31071.7310269089
"etort-125","etort-221",38070.2137749792
"etort-126","etort-221",21041.0802336402
"etort-127","etort-221",23379.2300504992
"etort-128","etort-221",24143.6174396248
"etort-129","etort-221",20517.0388967613
"etort-195","etort-221",178544.429318848
"etort-208","etort-221",217760.716222965
"etort-209","etort-221",234307.472305345
"etort-210","etort-221",197631.544313001
"etort-211","etort-221",239591.08319899
"etort-212","etort-221",244185.367443475
"etort-213","etort-221",159274.492843583
"etort-214","etort-221",216901.530214231
"etort-215","etort-221",194860.684929483
"etort-216","etort-221",200873.470316528
"etort-217","etort-221",200662.062452498
"etort-218","etort-221",223820.652355546
"etort-219","etort-221",207459.291122686
"etort-220","etort-221",168180.100563646
"etort-221","etort-221",0
"etort-2","etort-222",132185.38424329
"etort-3","etort-222",100216.666938423
"etort-4","etort-222",93320.789701488
"etort-5","etort-222",132546.097938078
"etort-6","etort-222",198011.114842599
"etort-9","etort-222",110548.973669772
"etort-10","etort-222",245173.101774525
"etort-11","etort-222",210907.32583243
"etort-13","etort-222",51124.485964737
"etort-14","etort-222",48818.882195891
"etort-16","etort-222",159798.41533488
"etort-18","etort-222",207644.926958613
"etort-19","etort-222",67444.371008777
"etort-20","etort-222",71444.8970615708
"etort-21","etort-222",248147.571177357
"etort-22","etort-222",234689.653025401
"etort-23","etort-222",202018.292670047
"etort-24","etort-222",240310.094209846
"etort-25","etort-222",222718.99601657
"etort-26","etort-222",109872.632092055
"etort-27","etort-222",286136.243124922
"etort-28","etort-222",300744.384943503
"etort-33","etort-222",152680.121828262
"etort-34","etort-222",123484.536606965
"etort-39","etort-222",132402.063389408
"etort-40","etort-222",140357.53239014
"etort-41","etort-222",174618.20308211
"etort-42","etort-222",191127.979631588
"etort-43","etort-222",158792.319650634
"etort-44","etort-222",160846.31763706
"etort-45","etort-222",147673.525082391
"etort-52","etort-222",158433.058199223
"etort-54","etort-222",165531.444476089
"etort-57","etort-222",22121.400890196
"etort-60 (sheared2)","etort-222",179161.758022892
"etort-61","etort-222",47305.8940273211
"etort-63","etort-222",74003.3616710554
"etort-64","etort-222",91608.0341667992
"etort-65","etort-222",53926.7661975717
"etort-66","etort-222",107041.874631193
"etort-67","etort-222",97209.7823955974
"etort-68","etort-222",101776.939789873
"etort-69","etort-222",171253.963491568
"etort-70","etort-222",181501.427888188
"etort-71","etort-222",27554.9445949959
"etort-72","etort-222",31162.7103519815
"etort-73","etort-222",72344.9596586131
"etort-74","etort-222",180334.482748777
"etort-77","etort-222",140023.844753642
"etort-96","etort-222",135168.768361099
"etort-97","etort-222",134439.836952277
"etort-98","etort-222",123213.28564077
"etort-99","etort-222",142929.51897569
"etort-100","etort-222",124319.280654816
"etort-102","etort-222",115437.225401124
"etort-103","etort-222",122334.68405132
"etort-104","etort-222",134870.908603332
"etort-105","etort-222",132809.274375387
"etort-106","etort-222",33070.6393665127
"etort-107","etort-222",29971.8104972116
"etort-108","etort-222",54978.235278362
"etort-109","etort-222",7458.37463401618
"etort-110","etort-222",21423.8441107851
"etort-111","etort-222",11518.9092237816
"etort-115","etort-222",163422.746923487
"etort-116","etort-222",166564.537811994
"etort-117","etort-222",181180.855558434
"etort-119","etort-222",261081.021492763
"etort-120","etort-222",262999.220994049
"etort-121","etort-222",43779.0059888429
"etort-122","etort-222",43360.1043443572
"etort-123","etort-222",45150.9424511222
"etort-124","etort-222",39978.0158479351
"etort-125","etort-222",47635.4381292233
"etort-126","etort-222",31549.2964265025
"etort-127","etort-222",33549.6515948883
"etort-128","etort-222",34559.0780493424
"etort-129","etort-222",30248.9511186176
"etort-195","etort-222",196251.601051498
"etort-208","etort-222",235411.729152703
"etort-209","etort-222",251735.106163812
"etort-210","etort-222",203679.166140767
"etort-211","etort-222",257500.804707003
"etort-212","etort-222",262170.087854556
"etort-213","etort-222",176274.152716649
"etort-214","etort-222",234892.979320246
"etort-215","etort-222",211210.141289011
"etort-216","etort-222",217599.925905378
"etort-217","etort-222",218210.173484665
"etort-218","etort-222",241642.66016426
"etort-219","etort-222",225084.706206226
"etort-220","etort-222",186126.835879473
"etort-221","etort-222",18142.4214218703
"etort-222","etort-222",0
"etort-2","etort-223",121820.710693353
"etort-3","etort-223",93550.579725902
"etort-4","etort-223",88979.236761969
"etort-5","etort-223",129152.12885628
"etort-6","etort-223",200020.761768969
"etort-9","etort-223",116239.304752605
"etort-10","etort-223",235666.947478955
"etort-11","etort-223",203600.483299665
"etort-13","etort-223",43617.8049446287
"etort-14","etort-223",38396.3088277998
"etort-16","etort-223",155092.551328468
"etort-18","etort-223",199477.054219164
"etort-19","etort-223",63205.493049625
"etort-20","etort-223",65764.3366217498
"etort-21","etort-223",239313.260474809
"etort-22","etort-223",225618.076991751
"etort-23","etort-223",195756.368510434
"etort-24","etort-223",233290.05386695
"etort-25","etort-223",215813.392405294
"etort-26","etort-223",116867.591970669
"etort-27","etort-223",277470.105215813
"etort-28","etort-223",292190.722398555
"etort-33","etort-223",154460.433518169
"etort-34","etort-223",128641.864215997
"etort-39","etort-223",137769.94882008
"etort-40","etort-223",144026.325698498
"etort-41","etort-223",176616.635369485
"etort-42","etort-223",192847.025628726
"etort-43","etort-223",157535.719378388
"etort-44","etort-223",159660.089732928
"etort-45","etort-223",147164.24871169
"etort-52","etort-223",156951.286053171
"etort-54","etort-223",164304.522617856
"etort-57","etort-223",14841.650308545
"etort-60 (sheared2)","etort-223",170376.38294129
"etort-61","etort-223",37574.962016026
"etort-63","etort-223",69198.3849393054
"etort-64","etort-223",83528.0988395492
"etort-65","etort-223",46468.2498010449
"etort-66","etort-223",98021.9832714101
"etort-67","etort-223",88211.8041227786
"etort-68","etort-223",93331.1128514219
"etort-69","etort-223",164017.301925176
"etort-70","etort-223",179038.949127211
"etort-71","etort-223",21332.2493721764
"etort-72","etort-223",20331.5455310331
"etort-73","etort-223",69181.281970584
"etort-74","etort-223",172955.562504058
"etort-77","etort-223",136619.798886818
"etort-96","etort-223",133164.522385287
"etort-97","etort-223",139047.562081281
"etort-98","etort-223",125236.074788619
"etort-99","etort-223",145642.00507819
"etort-100","etort-223",130096.430413301
"etort-102","etort-223",118310.487569581
"etort-103","etort-223",120797.780906706
"etort-104","etort-223",136912.324191497
"etort-105","etort-223",136254.848224543
"etort-106","etort-223",43594.2043842171
"etort-107","etort-223",39647.3927412022
"etort-108","etort-223",65161.8104819801
"etort-109","etort-223",7223.86082766355
"etort-110","etort-223",29073.3432187909
"etort-111","etort-223",21539.0834456422
"etort-115","etort-223",164130.384697528
"etort-116","etort-223",168074.293261453
"etort-117","etort-223",183297.078292865
"etort-119","etort-223",251651.733831465
"etort-120","etort-223",254513.801517114
"etort-121","etort-223",41637.7928998395
"etort-122","etort-223",42036.8781557432
"etort-123","etort-223",43749.0278383351
"etort-124","etort-223",38881.3900251228
"etort-125","etort-223",46274.2332256991
"etort-126","etort-223",29180.4546872364
"etort-127","etort-223",31470.5332197653
"etort-128","etort-223",32360.5699549454
"etort-129","etort-223",28302.2756273609
"etort-195","etort-223",188040.766450502
"etort-208","etort-223",227288.033805876
"etort-209","etort-223",243959.707288687
"etort-210","etort-223",205105.378278221
"etort-211","etort-223",248877.662336633
"etort-212","etort-223",253364.955850947
"etort-213","etort-223",169091.077129607
"etort-214","etort-223",226075.844569731
"etort-215","etort-223",204776.216099946
"etort-216","etort-223",210740.456683357
"etort-217","etort-223",210257.458315055
"etort-218","etort-223",233206.9287352
"etort-219","etort-223",217005.893066176
"etort-220","etort-223",177437.076031047
"etort-221","etort-223",9938.49107438209
"etort-222","etort-223",10872.4370691036
"etort-223","etort-223",0
"etort-2","etort-224",110545.420929714
"etort-3","etort-224",85965.0059383897
"etort-4","etort-224",83968.0247271654
"etort-5","etort-224",124769.761409047
"etort-6","etort-224",200987.807763899
"etort-9","etort-224",121501.864480246
"etort-10","etort-224",224998.430133619
"etort-11","etort-224",194963.298586597
"etort-13","etort-224",35992.8503804304
"etort-14","etort-224",27186.7841249884
"etort-16","etort-224",149200.443301888
"etort-18","etort-224",190022.342326185
"etort-19","etort-224",58814.0942060199
"etort-20","etort-224",59668.9338364536
"etort-21","etort-224",229217.55494865
"etort-22","etort-224",215321.805345331
"etort-23","etort-224",188161.700395205
"etort-24","etort-224",224892.139292321
"etort-25","etort-224",207549.237555089
"etort-26","etort-224",123496.820976994
"etort-27","etort-224",267503.980718207
"etort-28","etort-224",282317.958462444
"etort-33","etort-224",155370.826621425
"etort-34","etort-224",133262.115806388
"etort-39","etort-224",142559.855404041
"etort-40","etort-224",146985.913207156
"etort-41","etort-224",177655.089878576
"etort-42","etort-224",193530.005171875
"etort-43","etort-224",155234.679956006
"etort-44","etort-224",157422.393412643
"etort-45","etort-224",145704.963832169
"etort-52","etort-224",154416.845820479
"etort-54","etort-224",162002.071782017
"etort-57","etort-224",12147.2682730583
"etort-60 (sheared2)","etort-224",160381.204100965
"etort-61","etort-224",27203.1201986759
"etort-63","etort-224",64018.4649515167
"etort-64","etort-224",74504.405816637
"etort-65","etort-224",38795.5130738294
"etort-66","etort-224",87949.7536961689
"etort-67","etort-224",78199.7873282364
"etort-68","etort-224",83859.8399563623
"etort-69","etort-224",155521.250674694
"etort-70","etort-224",175383.8134135
"etort-71","etort-224",17969.6330812988
"etort-72","etort-224",9756.08397008033
"etort-73","etort-224",65829.5400229804
"etort-74","etort-224",164299.941519619
"etort-77","etort-224",132179.244355494
"etort-96","etort-224",130220.323182638
"etort-97","etort-224",143026.48784085
"etort-98","etort-224",126591.005514007
"etort-99","etort-224",147583.838269995
"etort-100","etort-224",135361.800815396
"etort-102","etort-224",120613.756757051
"etort-103","etort-224",118441.750845348
"etort-104","etort-224",138201.820064218
"etort-105","etort-224",139025.625845983
"etort-106","etort-224",55019.2117813125
"etort-107","etort-224",50813.8659884739
"etort-108","etort-224",76463.4866453384
"etort-109","etort-224",16877.6681047191
"etort-110","etort-224",39537.7368755365
"etort-111","etort-224",32920.8959545742
"etort-115","etort-224",163861.974229559
"etort-116","etort-224",168633.039732685
"etort-117","etort-224",184434.225818377
"etort-119","etort-224",241040.818158782
"etort-120","etort-224",244721.269203899
"etort-121","etort-224",40610.4235966556
"etort-122","etort-224",41874.4107812805
"etort-123","etort-224",43383.6848211898
"etort-124","etort-224",39205.3200900034
"etort-125","etort-224",45794.5104922524
"etort-126","etort-224",29184.6360333163
"etort-127","etort-224",31487.0513241257
"etort-128","etort-224",32135.9794026954
"etort-129","etort-224",28902.9007238306
"etort-195","etort-224",178559.292552573
"etort-208","etort-224",217846.916444858
"etort-209","etort-224",234829.891646924
"etort-210","etort-224",205439.515100026
"etort-211","etort-224",238964.534910568
"etort-212","etort-224",243287.506166515
"etort-213","etort-224",160636.659896036
"etort-214","etort-224",216003.34195373
"etort-215","etort-224",196993.622782828
"etort-216","etort-224",202528.819844849
"etort-217","etort-224",200993.331370878
"etort-218","etort-224",223473.503198001
"etort-219","etort-224",207616.199258908
"etort-220","etort-224",167521.690288932
"etort-221","etort-224",9099.55500137929
"etort-222","etort-224",22247.6883864482
"etort-223","etort-224",11443.5403327642
"etort-224","etort-224",0
"etort-2","etort-225",185764.164823957
"etort-3","etort-225",152762.552417639
"etort-4","etort-225",142166.5251614
"etort-5","etort-225",178113.316945434
"etort-6","etort-225",223455.292181913
"etort-9","etort-225",124066.588766531
"etort-10","etort-225",299761.715594474
"etort-11","etort-225",263704.347693074
"etort-13","etort-225",105185.725155755
"etort-14","etort-225",102488.192555186
"etort-16","etort-225",207936.110518504
"etort-18","etort-225",261566.377040972
"etort-19","etort-225",117189.50882643
"etort-20","etort-225",123207.176877831
"etort-21","etort-225",302596.280456256
"etort-22","etort-225",289250.869783117
"etort-23","etort-225",253042.363122767
"etort-24","etort-225",292559.343719952
"etort-25","etort-225",274827.019106275
"etort-26","etort-225",115850.605565144
"etort-27","etort-225",340458.089813664
"etort-28","etort-225",354968.126121803
"etort-33","etort-225",180886.489014725
"etort-34","etort-225",138432.780342257
"etort-39","etort-225",145430.124913999
"etort-40","etort-225",161197.937116578
"etort-41","etort-225",200956.557435774
"etort-42","etort-225",218018.415656467
"etort-43","etort-225",197571.821925566
"etort-44","etort-225",199339.056523985
"etort-45","etort-225",184425.148309336
"etort-52","etort-225",197928.696911168
"etort-54","etort-225",204014.343364799
"etort-57","etort-225",76634.2656356891
"etort-60 (sheared2)","etort-225",233611.965013684
"etort-61","etort-225",101740.167805586
"etort-63","etort-225",124374.297966109
"etort-64","etort-225",145737.403445814
"etort-65","etort-225",107916.358878437
"etort-66","etort-225",161623.068954112
"etort-67","etort-225",151791.279669714
"etort-68","etort-225",156121.426361882
"etort-69","etort-225",224084.720926148
"etort-70","etort-225",223396.226310764
"etort-71","etort-225",81529.1984416198
"etort-72","etort-225",82284.8020937883
"etort-73","etort-225",119879.388256012
"etort-74","etort-225",233334.866179542
"etort-77","etort-225",185423.346131623
"etort-96","etort-225",176967.274130934
"etort-97","etort-225",151225.395456977
"etort-98","etort-225",152214.841128437
"etort-99","etort-225",167831.187679983
"etort-100","etort-225",135860.749756488
"etort-102","etort-225",141659.487138354
"etort-103","etort-225",163302.784090352
"etort-104","etort-225",163023.386074615
"etort-105","etort-225",155194.551515531
"etort-106","etort-225",23688.2686528536
"etort-107","etort-225",24657.5627707615
"etort-108","etort-225",7349.08177232493
"etort-109","etort-225",61938.4254500854
"etort-110","etort-225",36286.0550544285
"etort-111","etort-225",43094.8137382276
"etort-115","etort-225",195290.20676667
"etort-116","etort-225",195220.585796082
"etort-117","etort-225",206767.085244347
"etort-119","etort-225",315684.011524169
"etort-120","etort-225",317181.278045707
"etort-121","etort-225",92092.5107613369
"etort-122","etort-225",90379.2302054736
"etort-123","etort-225",92039.0311373085
"etort-124","etort-225",87161.1608043258
"etort-125","etort-225",94094.6998464184
"etort-126","etort-225",81930.5564061583
"etort-127","etort-225",83254.4095901699
"etort-128","etort-225",84259.6910858767
"etort-129","etort-225",80346.7178702503
"etort-195","etort-225",250232.671325017
"etort-208","etort-225",289250.650929177
"etort-209","etort-225",305121.163101556
"etort-210","etort-225",231380.924370129
"etort-211","etort-225",311801.357888304
"etort-212","etort-225",316596.812469918
"etort-213","etort-225",229004.879460492
"etort-214","etort-225",289336.04115713
"etort-215","etort-225",262513.820391607
"etort-216","etort-225",269646.46761788
"etort-217","etort-225",271874.031598086
"etort-218","etort-225",295793.736474234
"etort-219","etort-225",278885.779063777
"etort-220","etort-225",240515.500155598
"etort-221","etort-225",72740.3995273159
"etort-222","etort-225",54607.7081570679
"etort-223","etort-225",64246.9171518809
"etort-224","etort-225",75301.4088814935
"etort-225","etort-225",0
"etort-2","etort-226",175685.049251398
"etort-3","etort-226",131002.500244308
"etort-4","etort-226",116580.415847118
"etort-5","etort-226",149244.956341686
"etort-6","etort-226",188887.74578385
"etort-9","etort-226",89600.9071604806
"etort-10","etort-226",283975.976212906
"etort-11","etort-226",240626.184106239
"etort-13","etort-226",88696.3272034445
"etort-14","etort-226",93780.7656333871
"etort-16","etort-226",180332.184463671
"etort-18","etort-226",240992.731962633
"etort-19","etort-226",93573.0159310456
"etort-20","etort-226",101479.498224383
"etort-21","etort-226",283925.525746184
"etort-22","etort-226",271620.788833615
"etort-23","etort-226",227602.821340361
"etort-24","etort-226",268394.668890815
"etort-25","etort-226",250582.163609856
"etort-26","etort-226",82218.2790607677
"etort-27","etort-226",320890.425691063
"etort-28","etort-226",334900.796345375
"etort-33","etort-226",146625.939543464
"etort-34","etort-226",103953.231654018
"etort-39","etort-226",111149.218816478
"etort-40","etort-226",126586.168113081
"etort-41","etort-226",166468.919387748
"etort-42","etort-226",183531.609071485
"etort-43","etort-226",165384.773996402
"etort-44","etort-226",167042.21565561
"etort-45","etort-226",151760.899028638
"etort-52","etort-226",165978.775402862
"etort-54","etort-226",171670.267063142
"etort-57","etort-226",64483.5974676281
"etort-60 (sheared2)","etort-226",215470.679548612
"etort-61","etort-226",90563.0670497997
"etort-63","etort-226",100982.764081002
"etort-64","etort-226",127656.953591873
"etort-65","etort-226",91044.5991023146
"etort-66","etort-226",145725.447592376
"etort-67","etort-226",136123.382884218
"etort-68","etort-226",138617.89457565
"etort-69","etort-226",201458.909185515
"etort-70","etort-226",192107.427720068
"etort-71","etort-226",66971.3056232547
"etort-72","etort-226",78058.8059048793
"etort-73","etort-226",94228.9516509828
"etort-74","etort-226",210908.51985951
"etort-77","etort-226",156328.399600761
"etort-96","etort-226",146190.043868019
"etort-97","etort-226",116692.031875471
"etort-98","etort-226",118254.594041381
"etort-99","etort-226",133341.858545696
"etort-100","etort-226",101666.615762082
"etort-102","etort-226",107433.156541265
"etort-103","etort-226",132411.831660153
"etort-104","etort-226",128858.67065498
"etort-105","etort-226",120618.514970165
"etort-106","etort-226",22318.9228313716
"etort-107","etort-226",30984.4848070835
"etort-108","etort-226",28527.5508382397
"etort-109","etort-226",52048.1798655869
"etort-110","etort-226",42114.0386908186
"etort-111","etort-226",38942.0397226629
"etort-115","etort-226",161452.439969406
"etort-116","etort-226",160946.592906111
"etort-117","etort-226",172226.830928798
"etort-119","etort-226",299438.244130905
"etort-120","etort-226",297124.114441704
"etort-121","etort-226",69331.7940574706
"etort-122","etort-226",66819.0538603058
"etort-123","etort-226",68177.6498455538
"etort-124","etort-226",64153.9999582442
"etort-125","etort-226",69684.2557536102
"etort-126","etort-226",62433.2260949385
"etort-127","etort-226",62911.0642856481
"etort-128","etort-226",63756.5492536731
"etort-129","etort-226",60847.2230029713
"etort-195","etort-226",229938.881256884
"etort-208","etort-226",268233.899350704
"etort-209","etort-226",282890.234671564
"etort-210","etort-226",196924.590635801
"etort-211","etort-226",292274.908877036
"etort-212","etort-226",297710.941733364
"etort-213","etort-226",206149.850919129
"etort-214","etort-226",270708.062854061
"etort-215","etort-226",237318.417902335
"etort-216","etort-226",245354.522270842
"etort-217","etort-226",250515.240165211
"etort-218","etort-226",275740.708849212
"etort-219","etort-226",257835.05595319
"etort-220","etort-226",221942.525677708
"etort-221","etort-226",62446.5208097593
"etort-222","etort-226",46962.3913000381
"etort-223","etort-226",57729.57609902
"etort-224","etort-226",68794.6715105626
"etort-225","etort-226",34612.2577221744
"etort-226","etort-226",0
"etort-2","etort-227",167761.619730267
"etort-3","etort-227",127806.811617081
"etort-4","etort-227",115517.555829589
"etort-5","etort-227",150508.416782705
"etort-6","etort-227",197105.710176208
"etort-9","etort-227",99580.9485365243
"etort-10","etort-227",278421.006002023
"etort-11","etort-227",238394.62613619
"etort-13","etort-227",82640.4795442281
"etort-14","etort-227",84828.6712323219
"etort-16","etort-227",180731.831722746
"etort-18","etort-227",237492.142196513
"etort-19","etort-227",91191.3050371033
"etort-20","etort-227",98096.4805545275
"etort-21","etort-227",279599.905728294
"etort-22","etort-227",266821.353412133
"etort-23","etort-227",226684.44686692
"etort-24","etort-227",266785.977338294
"etort-25","etort-227",248999.907424266
"etort-26","etort-227",93522.5132763723
"etort-27","etort-227",317011.330074849
"etort-28","etort-227",331265.966070493
"etort-33","etort-227",153842.176000918
"etort-34","etort-227",113818.730902024
"etort-39","etort-227",121464.719504184
"etort-40","etort-227",135417.213114307
"etort-41","etort-227",174333.538259655
"etort-42","etort-227",191370.368041614
"etort-43","etort-227",169570.875702701
"etort-44","etort-227",171346.134251212
"etort-45","etort-227",156484.522874036
"etort-52","etort-227",169916.85542149
"etort-54","etort-227",176024.639097778
"etort-57","etort-227",56204.5356104382
"etort-60 (sheared2)","etort-227",210798.406043958
"etort-61","etort-227",82412.2390076453
"etort-63","etort-227",98520.4856336293
"etort-64","etort-227",122646.97177685
"etort-65","etort-227",85186.8820893708
"etort-66","etort-227",139861.255151752
"etort-67","etort-227",130113.051695053
"etort-68","etort-227",133408.730084443
"etort-69","etort-227",198925.653155266
"etort-70","etort-227",195403.190840193
"etort-71","etort-227",59718.0314137007
"etort-72","etort-227",67540.9085028915
"etort-73","etort-227",93103.9899978043
"etort-74","etort-227",208287.856935727
"etort-77","etort-227",157771.853455846
"etort-96","etort-227",149007.448218563
"etort-97","etort-227",126310.144048875
"etort-98","etort-227",124884.463348265
"etort-99","etort-227",141272.993406179
"etort-100","etort-227",112176.116238355
"etort-102","etort-227",114651.89452175
"etort-103","etort-227",135325.174449706
"etort-104","etort-227",135883.920001856
"etort-105","etort-227",129021.641144443
"etort-106","etort-227",9330.10748290893
"etort-107","etort-227",17873.113595941
"etort-108","etort-227",24169.6813037203
"etort-109","etort-227",42539.6973323351
"etort-110","etort-227",28945.3377778361
"etort-111","etort-227",27037.4875820435
"etort-115","etort-227",167796.833680269
"etort-116","etort-227",168174.670072943
"etort-117","etort-227",180314.203559882
"etort-119","etort-227",294090.892260618
"etort-120","etort-227",293449.118919204
"etort-121","etort-227",66211.3878822866
"etort-122","etort-227",64145.5008170964
"etort-123","etort-227",65706.7174115164
"etort-124","etort-227",61107.7900988377
"etort-125","etort-227",67574.6441332218
"etort-126","etort-227",57393.9038525603
"etort-127","etort-227",58328.6430160885
"etort-128","etort-227",59276.2246533487
"etort-129","etort-227",55775.5916812956
"etort-195","etort-227",226285.914521084
"etort-208","etort-227",264985.766570431
"etort-209","etort-227",280265.256147573
"etort-210","etort-227",204636.549663545
"etort-211","etort-227",288347.719811421
"etort-212","etort-227",293497.941971266
"etort-213","etort-227",203746.729288058
"etort-214","etort-227",266346.332386149
"etort-215","etort-227",236266.601651457
"etort-216","etort-227",243792.85904982
"etort-217","etort-227",247412.689761555
"etort-218","etort-227",272039.554589243
"etort-219","etort-227",254590.376921463
"etort-220","etort-227",217476.459486327
"etort-221","etort-227",53430.7945191771
"etort-222","etort-227",36483.9538337241
"etort-223","etort-227",47349.0604473206
"etort-224","etort-227",58721.4284218196
"etort-225","etort-227",28014.022065256
"etort-226","etort-227",13252.6285243319
"etort-227","etort-227",0
"etort-2","etort-228",125040.926821754
"etort-3","etort-228",62205.3012285639
"etort-4","etort-228",42794.4617705912
"etort-5","etort-228",74051.2924775325
"etort-6","etort-228",136759.100265016
"etort-9","etort-228",66714.3093656777
"etort-10","etort-228",218231.340976273
"etort-11","etort-228",167041.89280268
"etort-13","etort-228",45025.9005992099
"etort-14","etort-228",66924.1090664343
"etort-16","etort-228",104853.011197467
"etort-18","etort-228",169858.237858252
"etort-19","etort-228",27117.785265875
"etort-20","etort-228",37618.3487737482
"etort-21","etort-228",214408.158204781
"etort-22","etort-228",203591.436665243
"etort-23","etort-228",152564.205527802
"etort-24","etort-228",193886.233135641
"etort-25","etort-228",176097.459655746
"etort-26","etort-228",75206.7035674256
"etort-27","etort-228",249980.332176634
"etort-28","etort-228",263375.794108861
"etort-33","etort-228",91138.5875901936
"etort-34","etort-228",75236.2700119235
"etort-39","etort-228",84692.9319569884
"etort-40","etort-228",84358.092465989
"etort-41","etort-228",113415.082481371
"etort-42","etort-228",129367.801529203
