"etort1","etort2","distance"
"etort-113","etort-183",29063.9188663813
"etort-130","etort-183",10606.8681668929
"etort-131","etort-183",6086.02722496792
"etort-132","etort-183",12638.8973693451
"etort-133","etort-183",8541.08978783549
"etort-134","etort-183",12684.6463488449
"etort-135","etort-183",12679.9300779951
"etort-136","etort-183",8119.40667278484
"etort-137","etort-183",11990.6052636437
"etort-138","etort-183",13847.7740672015
"etort-139","etort-183",11058.1679090599
"etort-140","etort-183",8803.57333939443
"etort-141","etort-183",13354.5977626428
"etort-142","etort-183",9356.32582748852
"etort-143","etort-183",15033.2147724581
"etort-144","etort-183",13665.6188009093
"etort-145","etort-183",13520.5470292754
"etort-146","etort-183",13522.701093264
"etort-147","etort-183",5886.43405908801
"etort-148","etort-183",14995.9600211595
"etort-149","etort-183",8484.51420137015
"etort-150","etort-183",10753.55648174
"etort-151","etort-183",15741.0564310708
"etort-152","etort-183",10224.2668371913
"etort-153","etort-183",8659.12128117534
"etort-154","etort-183",11992.743119595
"etort-155","etort-183",8203.63147213205
"etort-156","etort-183",12837.6760908903
"etort-157","etort-183",8078.35022154605
"etort-158","etort-183",11986.106952344
"etort-159","etort-183",12594.0261218338
"etort-161","etort-183",14280.4582408201
"etort-162","etort-183",14375.442275171
"etort-163","etort-183",9595.5605984425
"etort-164","etort-183",10663.4526133267
"etort-166","etort-183",8351.2990474723
"etort-167","etort-183",6273.92778004456
"etort-168","etort-183",8755.46360972068
"etort-169","etort-183",6803.51429251362
"etort-170","etort-183",6439.04286404979
"etort-172","etort-183",5630.05100130247
"etort-173","etort-183",6117.35058964707
"etort-174","etort-183",5437.76211513472
"etort-175","etort-183",4690.65979929741
"etort-176","etort-183",4585.67635987481
"etort-177","etort-183",2883.45107424164
"etort-178","etort-183",3694.44271365777
"etort-179","etort-183",2658.4893133142
"etort-180","etort-183",5076.47781106344
"etort-181","etort-183",6355.94601530477
"etort-182","etort-183",946.47933172961
"etort-183","etort-183",0
"etort-15","etort-184",120297.760125562
"etort-17","etort-184",186554.896748985
"etort-31","etort-184",162012.120828612
"etort-36","etort-184",92136.1053582851
"etort-37","etort-184",167939.898974473
"etort-38","etort-184",102243.44321919
"etort-46","etort-184",35808.2940157909
"etort-47","etort-184",34858.528654371
"etort-48","etort-184",32802.1634660346
"etort-49","etort-184",64990.2158627943
"etort-51","etort-184",68324.8645251563
"etort-53","etort-184",106216.752367125
"etort-55","etort-184",31863.5074687988
"etort-56 (sheared2)","etort-184",37415.6961499317
"etort-58","etort-184",194505.011195847
"etort-59","etort-184",39014.9578055211
"etort-62","etort-184",62323.8911031814
"etort-78","etort-184",110616.827074116
"etort-79","etort-184",48154.8584972547
"etort-80","etort-184",59922.3879850046
"etort-81","etort-184",23127.1461554744
"etort-82","etort-184",24091.9097724871
"etort-83","etort-184",23451.8603523168
"etort-84","etort-184",26373.9558232145
"etort-85","etort-184",26395.0026030125
"etort-86","etort-184",154189.352490983
"etort-87","etort-184",53095.3078874568
"etort-89","etort-184",24012.4208364253
"etort-90","etort-184",20958.5101348118
"etort-93","etort-184",69939.0609459011
"etort-94","etort-184",34242.5989113215
"etort-95","etort-184",36756.6225989496
"etort-112","etort-184",47941.5988071069
"etort-113","etort-184",26864.4407256947
"etort-130","etort-184",12814.3358211495
"etort-131","etort-184",7076.48110643187
"etort-132","etort-184",14754.1484719559
"etort-133","etort-184",10712.7230510923
"etort-134","etort-184",14894.7280555534
"etort-135","etort-184",14838.6332667431
"etort-136","etort-184",10295.9753885671
"etort-137","etort-184",14086.2984406195
"etort-138","etort-184",15959.3134673342
"etort-139","etort-184",12921.9697543523
"etort-140","etort-184",11009.6896055808
"etort-141","etort-184",15232.1497040286
"etort-142","etort-184",11359.8181720031
"etort-143","etort-184",17239.0338549969
"etort-144","etort-184",15779.2241432688
"etort-145","etort-184",15720.8997104883
"etort-146","etort-184",15533.458207002
"etort-147","etort-184",7616.62653935696
"etort-148","etort-184",14870.6582625051
"etort-149","etort-184",8787.37798221981
"etort-150","etort-184",12738.0330435517
"etort-151","etort-184",16017.4313852284
"etort-152","etort-184",10694.5410889692
"etort-153","etort-184",9528.03655552333
"etort-154","etort-184",12405.5468835507
"etort-155","etort-184",8833.97829398689
"etort-156","etort-184",12847.1811837882
"etort-157","etort-184",10038.9546681496
"etort-158","etort-184",13988.0181101798
"etort-159","etort-184",14534.7823074684
"etort-161","etort-184",16099.0111079304
"etort-162","etort-184",16386.4195292474
"etort-163","etort-184",11712.4283766773
"etort-164","etort-184",12815.3342305034
"etort-166","etort-184",10450.6630314651
"etort-167","etort-184",8415.52385343998
"etort-168","etort-184",10583.2255523191
"etort-169","etort-184",8212.26855624259
"etort-170","etort-184",4227.68016235933
"etort-172","etort-184",3934.96530634173
"etort-173","etort-184",3965.0991793627
"etort-174","etort-184",3365.8014366636
"etort-175","etort-184",2663.2919700809
"etort-176","etort-184",2869.67845804526
"etort-177","etort-184",1025.42342868497
"etort-178","etort-184",1923.25634000646
"etort-179","etort-184",813.520507743887
"etort-180","etort-184",3735.87455408771
"etort-181","etort-184",4793.79959680601
"etort-182","etort-184",1837.77685402814
"etort-183","etort-184",2212.03850741406
"etort-184","etort-184",0
"etort-15","etort-185",121335.494453115
"etort-17","etort-185",187607.848554942
"etort-31","etort-185",163077.078546924
"etort-36","etort-185",92882.9125665533
"etort-37","etort-185",168898.522872417
"etort-38","etort-185",103476.154147422
"etort-46","etort-185",34541.3592101906
"etort-47","etort-185",33579.6433115415
"etort-48","etort-185",31531.9809398442
"etort-49","etort-185",63808.5939901075
"etort-51","etort-185",67120.5851514
"etort-53","etort-185",107138.384645093
"etort-55","etort-185",30585.0696239354
"etort-56 (sheared2)","etort-185",37304.347922237
"etort-58","etort-185",195801.86968658
"etort-59","etort-185",39700.7073617443
"etort-62","etort-185",63349.577804095
"etort-78","etort-185",111817.430909795
"etort-79","etort-185",49157.1280667959
"etort-80","etort-185",60895.3409353289
"etort-81","etort-185",21861.0206708434
"etort-82","etort-185",22805.4964580094
"etort-83","etort-185",22166.7190977262
"etort-84","etort-185",25084.1492931714
"etort-85","etort-185",25120.293789728
"etort-86","etort-185",155456.960585802
"etort-87","etort-185",54211.2060306704
"etort-89","etort-185",22719.0327437335
"etort-90","etort-185",19661.963976943
"etort-93","etort-185",70691.1839025395
"etort-94","etort-185",34280.4433446679
"etort-95","etort-185",38051.8722632179
"etort-112","etort-185",48465.3326467305
"etort-113","etort-185",27545.3484354065
"etort-130","etort-185",12146.8063812574
"etort-131","etort-185",7583.71482913475
"etort-132","etort-185",14337.7783163
"etort-133","etort-185",9810.18161968516
"etort-134","etort-185",14113.0683313718
"etort-135","etort-185",13893.7009221197
"etort-136","etort-185",9760.28059487243
"etort-137","etort-185",13058.5681002884
"etort-138","etort-185",15547.7836570708
"etort-139","etort-185",12829.1525810137
"etort-140","etort-185",10358.6119347859
"etort-141","etort-185",15125.0186781133
"etort-142","etort-185",11112.4123716113
"etort-143","etort-185",16419.6482740413
"etort-144","etort-185",14766.827291049
"etort-145","etort-185",15086.1696771508
"etort-146","etort-185",15272.6223554662
"etort-147","etort-185",7641.04890784358
"etort-148","etort-185",13838.8599211485
"etort-149","etort-185",7596.62975200845
"etort-150","etort-185",12512.5163658828
"etort-151","etort-185",14858.3193375901
"etort-152","etort-185",9473.8863044413
"etort-153","etort-185",8242.43298260846
"etort-154","etort-185",11203.239665101
"etort-155","etort-185",7576.16903608638
"etort-156","etort-185",11761.6243944781
"etort-157","etort-185",9844.0388614012
"etort-158","etort-185",13739.7999574257
"etort-159","etort-185",13387.4679911774
"etort-161","etort-185",14892.47965371
"etort-162","etort-185",15278.7414016815
"etort-163","etort-185",11299.2034325002
"etort-164","etort-185",12331.0310765092
"etort-166","etort-185",10070.3553214064
"etort-167","etort-185",7968.65000612282
"etort-168","etort-185",10525.3568242052
"etort-169","etort-185",8477.3551785841
"etort-170","etort-185",5085.81154822578
"etort-172","etort-185",3864.88636824214
"etort-173","etort-185",4577.94648998809
"etort-174","etort-185",4561.72188934514
"etort-175","etort-185",3900.81520496528
"etort-176","etort-185",4167.46117424655
"etort-177","etort-185",2321.10541621345
"etort-178","etort-185",3221.40092821049
"etort-179","etort-185",1159.6411602747
"etort-180","etort-185",5012.71017145868
"etort-181","etort-185",6091.8985954048
"etort-182","etort-185",2019.19488196114
"etort-183","etort-185",1771.01732476725
"etort-184","etort-185",1298.15945105313
"etort-185","etort-185",0
"etort-15","etort-186",114190.144582409
"etort-17","etort-186",180369.312114223
"etort-31","etort-186",155784.045924298
"etort-36","etort-186",89612.4198324091
"etort-37","etort-186",163983.615172118
"etort-38","etort-186",95464.4289365343
"etort-46","etort-186",42644.4807716275
"etort-47","etort-186",41694.2206828862
"etort-48","etort-186",39639.4077700449
"etort-49","etort-186",71666.8995682164
"etort-51","etort-186",75056.630007726
"etort-53","etort-186",100612.082818778
"etort-55","etort-186",38699.4524985632
"etort-56 (sheared2)","etort-186",39958.997776539
"etort-58","etort-186",187746.553738066
"etort-59","etort-186",34790.6412340767
"etort-62","etort-186",56318.966402066
"etort-78","etort-186",104991.448109831
"etort-79","etort-186",44181.5801756162
"etort-80","etort-186",56074.3440369348
"etort-81","etort-186",29963.376450723
"etort-82","etort-186",30918.6793542953
"etort-83","etort-186",30280.8605542333
"etort-84","etort-186",33192.4143851937
"etort-85","etort-186",33232.2892294215
"etort-86","etort-186",147353.892561437
"etort-87","etort-186",48251.3075813235
"etort-89","etort-186",30817.1381091904
"etort-90","etort-186",27740.9971227534
"etort-93","etort-186",67466.5927054116
"etort-94","etort-186",36125.9291972903
"etort-95","etort-186",30205.6570856804
"etort-112","etort-186",44456.7411014591
"etort-113","etort-186",22902.4165410907
"etort-130","etort-186",18276.1754963886
"etort-131","etort-186",9212.24630355657
"etort-132","etort-186",19290.1140598998
"etort-133","etort-186",16893.5911901134
"etort-134","etort-186",20616.8479679136
"etort-135","etort-186",21022.6606297785
"etort-136","etort-186",15526.5716767506
"etort-137","etort-186",20492.363827538
"etort-138","etort-186",20411.0001249388
"etort-139","etort-186",16391.3985544656
"etort-140","etort-186",16521.1109148015
"etort-141","etort-186",18553.0497006132
"etort-142","etort-186",15567.014348837
"etort-143","etort-186",23013.7567800348
"etort-144","etort-186",22124.5025151876
"etort-145","etort-186",20955.4135386437
"etort-146","etort-186",19444.922890977
"etort-147","etort-186",11472.8904803804
"etort-148","etort-186",20166.5045796397
"etort-149","etort-186",14996.831923224
"etort-150","etort-186",16731.7758860187
"etort-151","etort-186",21877.3153635469
"etort-152","etort-186",16970.8289859835
"etort-153","etort-186",16157.2980297942
"etort-154","etort-186",18555.3909012237
"etort-155","etort-186",15323.8867808805
"etort-156","etort-186",18459.7415227891
"etort-157","etort-186",14219.0803583334
"etort-158","etort-186",17961.2783033069
"etort-159","etort-186",21201.7438696685
"etort-161","etort-186",22868.5442606649
"etort-162","etort-186",22957.1591944709
"etort-163","etort-186",16448.5427579973
"etort-164","etort-186",17703.3782624234
"etort-166","etort-186",15194.6045953238
"etort-167","etort-186",13578.5153728252
"etort-168","etort-186",14197.9849421084
"etort-169","etort-186",11025.2499484716
"etort-170","etort-186",4784.27308305169
"etort-172","etort-186",7976.43086052451
"etort-173","etort-186",5855.95168076212
"etort-174","etort-186",3711.54578675631
"etort-175","etort-186",4243.39069140022
"etort-176","etort-186",4034.73833853569
"etort-177","etort-186",5861.35588528663
"etort-178","etort-186",4967.62244340691
"etort-179","etort-186",7120.44182944397
"etort-180","etort-186",3708.4878603089
"etort-181","etort-186",2356.58488725193
"etort-182","etort-186",7744.19511197912
"etort-183","etort-186",8608.71143751083
"etort-184","etort-186",6837.49582572381
"etort-185","etort-186",8115.07207619347
"etort-186","etort-186",0
"etort-15","etort-187",120068.856779958
"etort-17","etort-187",186371.667046608
"etort-31","etort-187",161874.110222618
"etort-36","etort-187",94823.1333335298
"etort-37","etort-187",170530.194928281
"etort-38","etort-187",102891.792365788
"etort-46","etort-187",35014.197101143
"etort-47","etort-187",33946.9783923258
"etort-48","etort-187",31985.7397707366
"etort-49","etort-187",64700.0689106741
"etort-51","etort-187",67915.0792096302
"etort-53","etort-187",105624.637133315
"etort-55","etort-187",30965.0943227941
"etort-56 (sheared2)","etort-187",39584.4115510157
"etort-58","etort-187",195824.695514963
"etort-59","etort-187",37855.2844505508
"etort-62","etort-187",62073.422300089
"etort-78","etort-187",112807.135937739
"etort-79","etort-187",50714.6871096118
"etort-80","etort-187",62506.8016345386
"etort-81","etort-187",22386.8385948958
"etort-82","etort-187",23124.2729777482
"etort-83","etort-187",22505.4275425417
"etort-84","etort-187",25343.0048231395
"etort-85","etort-187",25556.2990193189
"etort-86","etort-187",155090.258932834
"etort-87","etort-187",55499.9625351057
"etort-89","etort-187",22924.5589478051
"etort-90","etort-187",19801.7484114547
"etort-93","etort-187",72625.6464680171
"etort-94","etort-187",36575.3572408988
"etort-95","etort-187",38381.9003303573
"etort-112","etort-187",46437.7441956365
"etort-113","etort-187",25713.6658105927
"etort-130","etort-187",14160.7816990811
"etort-131","etort-187",9714.71115192304
"etort-132","etort-187",16523.8976664755
"etort-133","etort-187",11567.2800116496
"etort-134","etort-187",15989.7503057773
"etort-135","etort-187",15531.3382071399
"etort-136","etort-187",11896.9794374529
"etort-137","etort-187",14543.2456662389
"etort-138","etort-187",17733.1990842886
"etort-139","etort-187",15119.3155264686
"etort-140","etort-187",12402.0656564291
"etort-141","etort-187",17412.1110780517
"etort-142","etort-187",13375.3851897897
"etort-143","etort-187",18232.920783354
"etort-144","etort-187",16266.408640738
"etort-145","etort-187",17113.3100135709
"etort-146","etort-187",17523.8393571473
"etort-147","etort-187",9933.27424863991
"etort-148","etort-187",12429.0504372023
"etort-149","etort-187",6821.30584467294
"etort-150","etort-187",14778.6425271952
"etort-151","etort-187",13829.7274432392
"etort-152","etort-187",8794.60340904907
"etort-153","etort-187",8108.41252548391
"etort-154","etort-187",10397.2800075058
"etort-155","etort-187",7194.2361359082
"etort-156","etort-187",10514.6478744749
"etort-157","etort-187",12122.1298116086
"etort-158","etort-187",15997.430168687
"etort-159","etort-187",14553.0329640505
"etort-161","etort-187",15816.8064965552
"etort-162","etort-187",16542.383581519
"etort-163","etort-187",13497.7392582833
"etort-164","etort-187",14485.347137255
"etort-166","etort-187",12289.678723327
"etort-167","etort-187",10170.0721673436
"etort-168","etort-187",12819.3219907913
"etort-169","etort-187",10723.5415188586
"etort-170","etort-187",4012.81993678688
"etort-172","etort-187",1642.64970713989
"etort-173","etort-187",3123.72111688543
"etort-174","etort-187",4479.29165898821
"etort-175","etort-187",4107.58821104275
"etort-176","etort-187",4814.93933395975
"etort-177","etort-187",3407.20725268468
"etort-178","etort-187",4051.98700183446
"etort-179","etort-187",1879.46486541237
"etort-180","etort-187",5922.8542940659
"etort-181","etort-187",6631.61818263109
"etort-182","etort-187",4218.11436551682
"etort-183","etort-187",4063.86933240247
"etort-184","etort-187",2691.09134347964
"etort-185","etort-187",2294.91431235932
"etort-186","etort-187",8176.44277826253
"etort-187","etort-187",0
"etort-15","etort-188",130427.589280535
"etort-17","etort-188",196734.171275629
"etort-31","etort-188",172417.079554464
"etort-36","etort-188",104303.967461104
"etort-37","etort-188",181685.792819435
"etort-38","etort-188",115488.356984653
"etort-46","etort-188",23133.7898641343
"etort-47","etort-188",21740.4222799305
"etort-48","etort-188",20154.1693872102
"etort-49","etort-188",53837.8998465347
"etort-51","etort-188",56629.2457902209
"etort-53","etort-188",114805.201434555
"etort-55","etort-188",18912.3316399985
"etort-56 (sheared2)","etort-188",42540.723962082
"etort-58","etort-188",209285.68642304
"etort-59","etort-188",45856.1664846859
"etort-62","etort-188",72709.1389036012
"etort-78","etort-188",125896.989080493
"etort-79","etort-188",62423.2468650054
"etort-80","etort-188",73949.5237459153
"etort-81","etort-188",11689.8742128344
"etort-82","etort-188",11377.887942899
"etort-83","etort-188",10916.8607808434
"etort-84","etort-188",13167.6284338403
"etort-85","etort-188",14060.945151905
"etort-86","etort-188",168065.417456502
"etort-87","etort-188",68007.9633536951
"etort-89","etort-188",10747.06638872
"etort-90","etort-188",7739.21980024575
"etort-93","etort-188",82265.527735063
"etort-94","etort-188",41046.2198310946
"etort-95","etort-188",51982.2178687824
"etort-112","etort-188",52501.7220340089
"etort-113","etort-188",34451.4832968438
"etort-130","etort-188",16533.274166296
"etort-131","etort-188",20138.3904694499
"etort-132","etort-188",20070.9073109602
"etort-133","etort-188",13297.6483806979
"etort-134","etort-188",16391.4677060229
"etort-135","etort-188",14220.8923103777
"etort-136","etort-188",16462.6135439572
"etort-137","etort-188",12643.3395773509
"etort-138","etort-188",20953.2892924062
"etort-139","etort-188",21369.2594472331
"etort-140","etort-188",15832.3734160537
"etort-141","etort-188",23009.3239546775
"etort-142","etort-188",19190.5779138019
"etort-143","etort-188",17292.2562188548
"etort-144","etort-188",13616.8192400956
"etort-145","etort-188",18551.6422688288
"etort-146","etort-188",21987.1748150615
"etort-147","etort-188",18414.467679371
"etort-148","etort-188",5625.17670343879
"etort-149","etort-188",6784.03397909654
"etort-150","etort-188",20267.9139762095
"etort-151","etort-188",3123.95010995721
"etort-152","etort-188",4808.52626859492
"etort-153","etort-188",6070.92112869881
"etort-154","etort-188",3389.21026780169
"etort-155","etort-188",6582.21343057224
"etort-156","etort-188",4913.39921831211
"etort-157","etort-188",18710.3757272338
"etort-158","etort-188",20967.1121359998
"etort-159","etort-188",10562.4416982435
"etort-161","etort-188",9573.66711263729
"etort-162","etort-188",12132.6151821212
"etort-163","etort-188",18168.2216756885
"etort-164","etort-188",18229.6632155392
"etort-166","etort-188",17698.2167683493
"etort-167","etort-188",16247.7176886921
"etort-168","etort-188",19933.1867548653
"etort-169","etort-188",19982.2129940483
"etort-170","etort-188",17353.9023883486
"etort-172","etort-188",14060.5098465326
"etort-173","etort-188",16288.1486296382
"etort-174","etort-188",18074.5112807743
"etort-175","etort-188",17637.757672832
"etort-176","etort-188",18184.9422948179
"etort-177","etort-188",16424.2981627053
"etort-178","etort-188",17282.4913464032
"etort-179","etort-188",14870.0874623344
"etort-180","etort-188",19144.3289741156
"etort-181","etort-188",20097.9346435355
"etort-182","etort-188",15602.3949649149
"etort-183","etort-188",14714.2100610051
"etort-184","etort-188",15411.1769627524
"etort-185","etort-188",14158.115605495
"etort-186","etort-188",21777.206767477
"etort-187","etort-188",13600.796518788
"etort-188","etort-188",0
"etort-15","etort-189",130594.26939341
"etort-17","etort-189",196906.059151315
"etort-31","etort-189",172577.705400639
"etort-36","etort-189",103848.047150355
"etort-37","etort-189",181274.618799464
"etort-38","etort-189",115500.800173545
"etort-46","etort-189",22989.6008976477
"etort-47","etort-189",21625.1771560025
"etort-48","etort-189",19997.7306528867
"etort-49","etort-189",53651.1825586522
"etort-51","etort-189",56472.6032780713
"etort-53","etort-189",115026.465836503
"etort-55","etort-189",18773.633734492
"etort-56 (sheared2)","etort-189",42027.4714674431
"etort-58","etort-189",209182.719296599
"etort-59","etort-189",46092.8783220551
"etort-62","etort-189",72848.0482694795
"etort-78","etort-189",125606.965386041
"etort-79","etort-189",62049.6689647739
"etort-80","etort-189",73560.6940448865
"etort-81","etort-189",11395.2689049061
"etort-82","etort-189",11170.2463305108
"etort-83","etort-189",10689.7065643929
"etort-84","etort-189",13018.2225302649
"etort-85","etort-189",13848.2585508832
"etort-86","etort-189",168040.676992291
"etort-87","etort-189",67676.5925389828
"etort-89","etort-189",10581.776278774
"etort-90","etort-189",7527.92556127276
"etort-93","etort-189",81816.6853142956
"etort-94","etort-189",40538.8364482142
"etort-95","etort-189",51808.8142877168
"etort-112","etort-189",52812.9271190688
"etort-113","etort-189",34639.643725524
"etort-130","etort-189",16038.6676588398
"etort-131","etort-189",19780.7369754204
"etort-132","etort-189",19576.7692305955
"etort-133","etort-189",12814.6197651184
"etort-134","etort-189",15881.567129435
"etort-135","etort-189",13707.8308248485
"etort-136","etort-189",15998.6801514405
"etort-137","etort-189",12130.5823303834
"etort-138","etort-189",20453.8234368531
"etort-139","etort-189",20907.6288935429
"etort-140","etort-189",15354.9519290157
"etort-141","etort-189",22532.204217351
"etort-142","etort-189",18731.2509396054
"etort-143","etort-189",16778.7014573355
"etort-144","etort-189",13103.9399536751
"etort-145","etort-189",18043.6138180327
"etort-146","etort-189",21498.1228437169
"etort-147","etort-189",18015.6246662521
"etort-148","etort-189",6007.87063871741
"etort-149","etort-189",6642.42775098644
"etort-150","etort-189",19798.3646774375
"etort-151","etort-189",3605.49102835848
"etort-152","etort-189",4674.08326049455
"etort-153","etort-189",5764.19765157533
"etort-154","etort-189",3401.05616154591
"etort-155","etort-189",6347.7867416342
"etort-156","etort-189",5135.07943633677
"etort-157","etort-189",18267.874526523
"etort-158","etort-189",20487.4273271788
"etort-159","etort-189",10049.321609905
"etort-161","etort-189",9075.60805939363
"etort-162","etort-189",11626.1634212197
"etort-163","etort-189",17695.7146220897
"etort-164","etort-189",17744.0410107566
"etort-166","etort-189",17240.3582607671
"etort-167","etort-189",15813.7327470621
"etort-168","etort-189",19494.015226004
"etort-169","etort-189",19592.1991093228
"etort-170","etort-189",17234.3431302724
"etort-172","etort-189",13953.5285279371
"etort-173","etort-189",16176.3779362412
"etort-174","etort-189",17901.9395743545
"etort-175","etort-189",17448.5727409035
"etort-176","etort-189",17974.2962606997
"etort-177","etort-189",16198.3930218336
"etort-178","etort-189",17064.2988764173
"etort-179","etort-189",14659.0031103243
"etort-180","etort-189",18916.7272095978
"etort-181","etort-189",19892.983912361
"etort-182","etort-189",15319.3775182879
"etort-183","etort-189",14422.2760949489
"etort-184","etort-189",15181.0881572754
"etort-185","etort-189",13918.0658910462
"etort-186","etort-189",21609.8049920822
"etort-187","etort-189",13437.3453541291
"etort-188","etort-189",513.604855505619
"etort-189","etort-189",0
"etort-15","etort-190",128907.324990963
"etort-17","etort-190",195221.218657991
"etort-31","etort-190",170888.219961448
"etort-36","etort-190",103412.526650709
"etort-37","etort-190",180571.483192109
"etort-38","etort-190",113831.276504478
"etort-46","etort-190",24685.9188210647
"etort-47","etort-190",23324.4660108015
"etort-48","etort-190",21691.3990711976
"etort-49","etort-190",55330.7048685111
"etort-51","etort-190",58164.7570063387
"etort-53","etort-190",113374.517383447
"etort-55","etort-190",20471.1492906932
"etort-56 (sheared2)","etort-190",42356.8350475304
"etort-58","etort-190",207627.543491954
"etort-59","etort-190",44458.1235178762
"etort-62","etort-190",71152.3995485324
"etort-78","etort-190",124442.504292308
"etort-79","etort-190",61183.587185687
"etort-80","etort-190",72758.6709579726
"etort-81","etort-190",12988.6322088644
"etort-82","etort-190",12844.9600962898
"etort-83","etort-190",12352.2599245991
"etort-84","etort-190",14714.4558461559
"etort-85","etort-190",15518.0667619189
"etort-86","etort-190",166398.716383584
"etort-87","etort-190",66648.3953243449
"etort-89","etort-190",12274.8442098673
"etort-90","etort-190",9204.65110193923
"etort-93","etort-190",81336.2579910244
"etort-94","etort-190",40668.9222983855
"etort-95","etort-190",50370.0247950636
"etort-112","etort-190",51282.2914915423
"etort-113","etort-190",32965.9377010784
"etort-130","etort-190",16018.9975790076
"etort-131","etort-190",18877.5044932206
"etort-132","etort-190",19536.327936259
"etort-133","etort-190",12687.8380126595
"etort-134","etort-190",16124.0909118322
"etort-135","etort-190",14088.1277326412
"etort-136","etort-190",15685.6890672824
"etort-137","etort-190",12504.2876736169
"etort-138","etort-190",20480.9621948759
"etort-139","etort-190",20558.9947491958
"etort-140","etort-190",15158.2336710167
"etort-141","etort-190",22306.2175357742
"etort-142","etort-190",18372.2198459152
"etort-143","etort-190",17240.3573025554
"etort-144","etort-190",13650.6057619169
"etort-145","etort-190",18229.5935792264
"etort-146","etort-190",21392.7570315815
"etort-147","etort-190",17299.8429705221
"etort-148","etort-190",4776.63773851333
"etort-149","etort-190",5170.12573606301
"etort-150","etort-190",19515.1913951728
"etort-151","etort-190",3092.77042591461
"etort-152","etort-190",3203.22272585168
"etort-153","etort-190",4765.45192677621
"etort-154","etort-190",1723.60621534261
"etort-155","etort-190",5100.84725510593
"etort-156","etort-190",3532.8864144997
"etort-157","etort-190",17794.9304418173
"etort-158","etort-190",20290.6082082995
"etort-159","etort-190",10609.4410084396
"etort-161","etort-190",9955.57575533508
"etort-162","etort-190",12362.4729478492
"etort-163","etort-190",17444.7915415262
"etort-164","etort-190",17615.1655332874
"etort-166","etort-190",16876.1638904544
"etort-167","etort-190",15297.4058607256
"etort-168","etort-190",18996.0560712549
"etort-169","etort-190",18829.8009241945
"etort-170","etort-190",15708.0716473957
"etort-172","etort-190",12409.3263601279
"etort-173","etort-190",14638.4625191347
"etort-174","etort-190",16469.2705024532
"etort-175","etort-190",16050.2909506682
"etort-176","etort-190",16622.9185426414
"etort-177","etort-190",14885.416763353
"etort-178","etort-190",15731.5592723047
"etort-179","etort-190",13312.816932483
"etort-180","etort-190",17604.5992284676
"etort-181","etort-190",18527.0107287748
"etort-182","etort-190",14164.7136089135
"etort-183","etort-190",13297.7051759305
"etort-184","etort-190",13880.0819776847
"etort-185","etort-190",12645.0614579022
"etort-186","etort-190",20165.0175819944
"etort-187","etort-190",11990.8629900486
"etort-188","etort-190",1668.28966463374
"etort-189","etort-190",1699.29274380758
"etort-190","etort-190",0
"etort-15","etort-191",127299.608668926
"etort-17","etort-191",193595.809087715
"etort-31","etort-191",169298.844179553
"etort-36","etort-191",104715.437913606
"etort-37","etort-191",181544.907992048
"etort-38","etort-191",112769.188686728
"etort-46","etort-191",26251.666708619
"etort-47","etort-191",24807.6048466123
"etort-48","etort-191",23294.7449523694
"etort-49","etort-191",57009.092315374
"etort-51","etort-191",59754.091358681
"etort-53","etort-191",111600.472521325
"etort-55","etort-191",22026.3182865831
"etort-56 (sheared2)","etort-191",44327.0719869268
"etort-58","etort-191",207023.39446807
"etort-59","etort-191",42639.1349040553
"etort-62","etort-191",69639.6794267591
"etort-78","etort-191",124732.184347404
"etort-79","etort-191",61976.1267424245
"etort-80","etort-191",73630.5946771795
"etort-81","etort-191",14928.0416948926
"etort-82","etort-191",14588.8054762405
"etort-83","etort-191",14141.9282897371
"etort-84","etort-191",16309.4912232954
"etort-85","etort-191",17273.2036045297
"etort-86","etort-191",165475.886339949
"etort-87","etort-191",67193.1358769232
"etort-89","etort-191",13916.3239730194
"etort-90","etort-191",10958.6274532534
"etort-93","etort-191",82597.9714458713
"etort-94","etort-191",42511.8359440623
"etort-95","etort-191",50135.0522922128
"etort-112","etort-191",49267.30855663
"etort-113","etort-191",31298.2967805366
"etort-130","etort-191",17821.9113048815
"etort-131","etort-191",19745.1930308175
"etort-132","etort-191",21303.4325680109
"etort-133","etort-191",14442.0817554535
"etort-134","etort-191",18093.7144261158
"etort-135","etort-191",16138.1600162533
"etort-136","etort-191",17255.0186451665
"etort-137","etort-191",14559.751077921
"etort-138","etort-191",22293.2750384709
"etort-139","etort-191",22058.6346599691
"etort-140","etort-191",16832.2690354725
"etort-141","etort-191",23908.8328747187
"etort-142","etort-191",19876.5266677037
"etort-143","etort-191",19315.2152710442
"etort-144","etort-191",15770.7598206327
"etort-145","etort-191",20156.6022064365
"etort-146","etort-191",23100.7571837883
"etort-147","etort-191",18429.3730866324
"etort-148","etort-191",2564.84637611286
"etort-149","etort-191",5419.8058347217
"etort-150","etort-191",21081.9162653641
"etort-151","etort-191",1880.06324302273
"etort-152","etort-191",3794.6901785605
"etort-153","etort-191",5954.95908351225
"etort-154","etort-191",2096.43924277425
"etort-155","etort-191",5866.21407268373
"etort-156","etort-191",1835.94515151696
"etort-157","etort-191",19191.5035148875
"etort-158","etort-191",21928.5671938879
"etort-159","etort-191",12746.8842647144
"etort-161","etort-191",12161.7272071357
"etort-162","etort-191",14541.490160991
"etort-163","etort-191",19054.228914612
"etort-164","etort-191",19324.9228837645
