"etort1","etort2","pi"
"etort-134","etort-250",0.172899
"etort-135","etort-250",0.171324
"etort-136","etort-250",0.171992
"etort-137","etort-250",0.174422
"etort-138","etort-250",0.174452
"etort-139","etort-250",0.17542
"etort-140","etort-250",0.172124
"etort-141","etort-250",0.171254
"etort-142","etort-250",0.175445
"etort-143","etort-250",0.172208
"etort-144","etort-250",0.172483
"etort-145","etort-250",0.170742
"etort-146","etort-250",0.171268
"etort-147","etort-250",0.171189
"etort-148","etort-250",0.17437
"etort-149","etort-250",0.171294
"etort-150","etort-250",0.171833
"etort-151","etort-250",0.171905
"etort-152","etort-250",0.172168
"etort-153","etort-250",0.171583
"etort-154","etort-250",0.171765
"etort-155","etort-250",0.171065
"etort-156","etort-250",0.171634
"etort-157","etort-250",0.172773
"etort-158","etort-250",0.173135
"etort-159","etort-250",0.17275
"etort-161","etort-250",0.171173
"etort-162","etort-250",0.170938
"etort-163","etort-250",0.171756
"etort-164","etort-250",0.170578
"etort-166","etort-250",0.172708
"etort-167","etort-250",0.170504
"etort-168","etort-250",0.175251
"etort-169","etort-250",0.175462
"etort-170","etort-250",0.173802
"etort-172","etort-250",0.17204
"etort-173","etort-250",0.174765
"etort-174","etort-250",0.17475
"etort-175","etort-250",0.17371
"etort-176","etort-250",0.171543
"etort-177","etort-250",0.172114
"etort-178","etort-250",0.173564
"etort-179","etort-250",0.172879
"etort-180","etort-250",0.17393
"etort-181","etort-250",0.175786
"etort-182","etort-250",0.170924
"etort-183","etort-250",0.172414
"etort-184","etort-250",0.174101
"etort-185","etort-250",0.173656
"etort-186","etort-250",0.17234
"etort-187","etort-250",0.174577
"etort-188","etort-250",0.175104
"etort-189","etort-250",0.176979
"etort-190","etort-250",0.17457
"etort-191","etort-250",0.173732
"etort-192","etort-250",0.174802
"etort-193","etort-250",0.173958
"etort-194","etort-250",0.17197
"etort-196","etort-250",0.173445
"etort-197","etort-250",0.173488
"etort-202","etort-250",0.171145
"etort-203","etort-250",0.170871
"etort-233","etort-250",0.17091
"etort-234","etort-250",0.1688
"etort-235","etort-250",0.172073
"etort-236","etort-250",0.171994
"etort-237","etort-250",0.171684
"etort-238","etort-250",0.172422
"etort-239","etort-250",0.172642
"etort-240","etort-250",0.172215
"etort-241","etort-250",0.171814
"etort-242","etort-250",0.170401
"etort-243","etort-250",0.171449
"etort-250","etort-250",0.113919
"etort-15","etort-251",0.162225
"etort-17","etort-251",0.16395
"etort-31","etort-251",0.164608
"etort-36","etort-251",0.166824
"etort-37","etort-251",0.163098
"etort-38","etort-251",0.164278
"etort-46","etort-251",0.169496
"etort-47","etort-251",0.169221
"etort-48","etort-251",0.165812
"etort-49","etort-251",0.17129
"etort-51","etort-251",0.177097
"etort-53","etort-251",0.16358
"etort-55","etort-251",0.169122
"etort-56 (sheared2)","etort-251",0.168003
"etort-58","etort-251",0.163358
"etort-59","etort-251",0.171824
"etort-62","etort-251",0.163677
"etort-78","etort-251",0.164481
"etort-79","etort-251",0.166574
"etort-80","etort-251",0.166013
"etort-81","etort-251",0.169334
"etort-82","etort-251",0.167535
"etort-83","etort-251",0.17009
"etort-84","etort-251",0.169282
"etort-85","etort-251",0.170207
"etort-86","etort-251",0.16329
"etort-87","etort-251",0.166371
"etort-89","etort-251",0.16918
"etort-90","etort-251",0.167617
"etort-93","etort-251",0.166273
"etort-94","etort-251",0.169321
"etort-95","etort-251",0.161096
"etort-112","etort-251",0.170775
"etort-113","etort-251",0.172086
"etort-130","etort-251",0.167615
"etort-131","etort-251",0.165452
"etort-132","etort-251",0.166617
"etort-133","etort-251",0.168294
"etort-134","etort-251",0.166867
"etort-135","etort-251",0.163777
"etort-136","etort-251",0.165173
"etort-137","etort-251",0.167716
"etort-138","etort-251",0.167732
"etort-139","etort-251",0.1685
"etort-140","etort-251",0.164778
"etort-141","etort-251",0.165966
"etort-142","etort-251",0.170414
"etort-143","etort-251",0.165643
"etort-144","etort-251",0.167467
"etort-145","etort-251",0.16405
"etort-146","etort-251",0.163637
"etort-147","etort-251",0.164886
"etort-148","etort-251",0.172152
"etort-149","etort-251",0.165902
"etort-150","etort-251",0.165515
"etort-151","etort-251",0.165147
"etort-152","etort-251",0.166397
"etort-153","etort-251",0.16662
"etort-154","etort-251",0.169071
"etort-155","etort-251",0.164749
"etort-156","etort-251",0.164664
"etort-157","etort-251",0.167846
"etort-158","etort-251",0.168014
"etort-159","etort-251",0.16751
"etort-161","etort-251",0.166935
"etort-162","etort-251",0.163945
"etort-163","etort-251",0.164737
"etort-164","etort-251",0.163956
"etort-166","etort-251",0.165746
"etort-167","etort-251",0.163595
"etort-168","etort-251",0.167414
"etort-169","etort-251",0.167905
"etort-170","etort-251",0.166761
"etort-172","etort-251",0.16306
"etort-173","etort-251",0.168935
"etort-174","etort-251",0.168129
"etort-175","etort-251",0.166615
"etort-176","etort-251",0.167443
"etort-177","etort-251",0.166214
"etort-178","etort-251",0.164682
"etort-179","etort-251",0.164944
"etort-180","etort-251",0.167359
"etort-181","etort-251",0.168145
"etort-182","etort-251",0.164004
"etort-183","etort-251",0.166559
"etort-184","etort-251",0.165354
"etort-185","etort-251",0.163919
"etort-186","etort-251",0.164825
"etort-187","etort-251",0.168599
"etort-188","etort-251",0.169256
"etort-189","etort-251",0.17189
"etort-190","etort-251",0.1705
"etort-191","etort-251",0.167503
"etort-192","etort-251",0.171332
"etort-193","etort-251",0.169714
"etort-194","etort-251",0.162487
"etort-196","etort-251",0.163712
"etort-197","etort-251",0.165098
"etort-202","etort-251",0.165693
"etort-203","etort-251",0.162913
"etort-233","etort-251",0.163168
"etort-234","etort-251",0.169571
"etort-235","etort-251",0.161839
"etort-236","etort-251",0.161197
"etort-237","etort-251",0.162217
"etort-238","etort-251",0.162787
"etort-239","etort-251",0.163359
"etort-240","etort-251",0.162755
"etort-241","etort-251",0.162055
"etort-242","etort-251",0.161582
"etort-243","etort-251",0.162605
"etort-250","etort-251",0.170061
"etort-251","etort-251",0.106899
"etort-15","etort-252",0.163192
"etort-17","etort-252",0.165518
"etort-31","etort-252",0.166194
"etort-36","etort-252",0.167676
"etort-37","etort-252",0.164933
"etort-38","etort-252",0.16636
"etort-46","etort-252",0.168655
"etort-47","etort-252",0.170074
"etort-48","etort-252",0.167056
"etort-49","etort-252",0.171574
"etort-51","etort-252",0.175924
"etort-53","etort-252",0.165278
"etort-55","etort-252",0.169141
"etort-56 (sheared2)","etort-252",0.168066
"etort-58","etort-252",0.164772
"etort-59","etort-252",0.169953
"etort-62","etort-252",0.165168
"etort-78","etort-252",0.165958
"etort-79","etort-252",0.167063
"etort-80","etort-252",0.166117
"etort-81","etort-252",0.169753
"etort-82","etort-252",0.166839
"etort-83","etort-252",0.169212
"etort-84","etort-252",0.168813
"etort-85","etort-252",0.169245
"etort-86","etort-252",0.165351
"etort-87","etort-252",0.166845
"etort-89","etort-252",0.169625
"etort-90","etort-252",0.168203
"etort-93","etort-252",0.166676
"etort-94","etort-252",0.169508
"etort-95","etort-252",0.161729
"etort-112","etort-252",0.169925
"etort-113","etort-252",0.169813
"etort-130","etort-252",0.167713
"etort-131","etort-252",0.165754
"etort-132","etort-252",0.166305
"etort-133","etort-252",0.168356
"etort-134","etort-252",0.166861
"etort-135","etort-252",0.163888
"etort-136","etort-252",0.166232
"etort-137","etort-252",0.168223
"etort-138","etort-252",0.168888
"etort-139","etort-252",0.168518
"etort-140","etort-252",0.164864
"etort-141","etort-252",0.164881
"etort-142","etort-252",0.169483
"etort-143","etort-252",0.164919
"etort-144","etort-252",0.167506
"etort-145","etort-252",0.164188
"etort-146","etort-252",0.164201
"etort-147","etort-252",0.165061
"etort-148","etort-252",0.171336
"etort-149","etort-252",0.16494
"etort-150","etort-252",0.165626
"etort-151","etort-252",0.16586
"etort-152","etort-252",0.167517
"etort-153","etort-252",0.166315
"etort-154","etort-252",0.168168
"etort-155","etort-252",0.164688
"etort-156","etort-252",0.164982
"etort-157","etort-252",0.167036
"etort-158","etort-252",0.168399
"etort-159","etort-252",0.167332
"etort-161","etort-252",0.166165
"etort-162","etort-252",0.164408
"etort-163","etort-252",0.164493
"etort-164","etort-252",0.164307
"etort-166","etort-252",0.165632
"etort-167","etort-252",0.164475
"etort-168","etort-252",0.168092
"etort-169","etort-252",0.168573
"etort-170","etort-252",0.165705
"etort-172","etort-252",0.165164
"etort-173","etort-252",0.168158
"etort-174","etort-252",0.167629
"etort-175","etort-252",0.165939
"etort-176","etort-252",0.167079
"etort-177","etort-252",0.165949
"etort-178","etort-252",0.165809
"etort-179","etort-252",0.165709
"etort-180","etort-252",0.167142
"etort-181","etort-252",0.16877
"etort-182","etort-252",0.164706
"etort-183","etort-252",0.166947
"etort-184","etort-252",0.165565
"etort-185","etort-252",0.16508
"etort-186","etort-252",0.165826
"etort-187","etort-252",0.169195
"etort-188","etort-252",0.16998
"etort-189","etort-252",0.171958
"etort-190","etort-252",0.170128
"etort-191","etort-252",0.167299
"etort-192","etort-252",0.171093
"etort-193","etort-252",0.168774
"etort-194","etort-252",0.164176
"etort-196","etort-252",0.163802
"etort-197","etort-252",0.166783
"etort-202","etort-252",0.165683
"etort-203","etort-252",0.161786
"etort-233","etort-252",0.157992
"etort-234","etort-252",0.16873
"etort-235","etort-252",0.163601
"etort-236","etort-252",0.161859
"etort-237","etort-252",0.16356
"etort-238","etort-252",0.163941
"etort-239","etort-252",0.164279
"etort-240","etort-252",0.163534
"etort-241","etort-252",0.162821
"etort-242","etort-252",0.162961
"etort-243","etort-252",0.16347
"etort-250","etort-252",0.169085
"etort-251","etort-252",0.162243
"etort-252","etort-252",0.111239
"etort-15","etort-258",0.173643
"etort-17","etort-258",0.174387
"etort-31","etort-258",0.175805
"etort-36","etort-258",0.175857
"etort-37","etort-258",0.173702
"etort-38","etort-258",0.175722
"etort-46","etort-258",0.175569
"etort-47","etort-258",0.175638
"etort-48","etort-258",0.171961
"etort-49","etort-258",0.176289
"etort-51","etort-258",0.179241
"etort-53","etort-258",0.174115
"etort-55","etort-258",0.175569
"etort-56 (sheared2)","etort-258",0.175261
"etort-58","etort-258",0.175175
"etort-59","etort-258",0.17152
"etort-62","etort-258",0.170665
"etort-78","etort-258",0.175764
"etort-79","etort-258",0.175406
"etort-80","etort-258",0.174932
"etort-81","etort-258",0.175685
"etort-82","etort-258",0.174917
"etort-83","etort-258",0.17476
"etort-84","etort-258",0.175647
"etort-85","etort-258",0.176442
"etort-86","etort-258",0.174846
"etort-87","etort-258",0.175237
"etort-89","etort-258",0.175408
"etort-90","etort-258",0.174786
"etort-93","etort-258",0.174764
"etort-94","etort-258",0.17714
"etort-95","etort-258",0.171983
"etort-112","etort-258",0.172714
"etort-113","etort-258",0.172199
"etort-130","etort-258",0.174928
"etort-131","etort-258",0.173284
"etort-132","etort-258",0.174852
"etort-133","etort-258",0.175424
"etort-134","etort-258",0.174485
"etort-135","etort-258",0.173004
"etort-136","etort-258",0.173674
"etort-137","etort-258",0.174949
"etort-138","etort-258",0.174741
"etort-139","etort-258",0.175708
"etort-140","etort-258",0.17385
"etort-141","etort-258",0.173069
"etort-142","etort-258",0.175564
"etort-143","etort-258",0.173294
"etort-144","etort-258",0.174683
"etort-145","etort-258",0.173308
"etort-146","etort-258",0.172288
"etort-147","etort-258",0.173232
"etort-148","etort-258",0.176054
"etort-149","etort-258",0.172245
"etort-150","etort-258",0.173126
"etort-151","etort-258",0.173703
"etort-152","etort-258",0.174246
"etort-153","etort-258",0.17266
"etort-154","etort-258",0.172492
"etort-155","etort-258",0.17303
"etort-156","etort-258",0.172994
"etort-157","etort-258",0.173414
"etort-158","etort-258",0.173079
"etort-159","etort-258",0.173444
"etort-161","etort-258",0.172883
"etort-162","etort-258",0.172391
"etort-163","etort-258",0.173075
"etort-164","etort-258",0.172515
"etort-166","etort-258",0.173897
"etort-167","etort-258",0.172346
"etort-168","etort-258",0.176348
"etort-169","etort-258",0.175505
"etort-170","etort-258",0.175489
"etort-172","etort-258",0.173059
"etort-173","etort-258",0.175425
"etort-174","etort-258",0.175445
"etort-175","etort-258",0.174751
"etort-176","etort-258",0.173886
"etort-177","etort-258",0.173387
"etort-178","etort-258",0.173873
"etort-179","etort-258",0.174086
"etort-180","etort-258",0.175098
"etort-181","etort-258",0.176589
"etort-182","etort-258",0.173058
"etort-183","etort-258",0.17417
"etort-184","etort-258",0.174846
"etort-185","etort-258",0.174012
"etort-186","etort-258",0.174131
"etort-187","etort-258",0.176384
"etort-188","etort-258",0.175823
"etort-189","etort-258",0.177117
"etort-190","etort-258",0.175379
"etort-191","etort-258",0.175009
"etort-192","etort-258",0.17595
"etort-193","etort-258",0.174312
"etort-194","etort-258",0.173509
"etort-196","etort-258",0.173403
"etort-197","etort-258",0.174376
"etort-202","etort-258",0.171974
"etort-203","etort-258",0.173447
"etort-233","etort-258",0.172342
"etort-234","etort-258",0.170651
"etort-235","etort-258",0.173267
"etort-236","etort-258",0.172924
"etort-237","etort-258",0.172658
"etort-238","etort-258",0.173342
"etort-239","etort-258",0.173786
"etort-240","etort-258",0.173645
"etort-241","etort-258",0.173167
"etort-242","etort-258",0.172699
"etort-243","etort-258",0.172802
"etort-250","etort-258",0.171015
"etort-251","etort-258",0.17223
"etort-252","etort-258",0.171224
"etort-258","etort-258",0.11729
"etort-15","etort-266",0.17165
"etort-17","etort-266",0.17231
"etort-31","etort-266",0.173161
"etort-36","etort-266",0.174333
"etort-37","etort-266",0.172435
"etort-38","etort-266",0.174533
"etort-46","etort-266",0.174416
"etort-47","etort-266",0.175101
"etort-48","etort-266",0.172089
"etort-49","etort-266",0.17538
"etort-51","etort-266",0.179662
"etort-53","etort-266",0.172232
"etort-55","etort-266",0.174272
"etort-56 (sheared2)","etort-266",0.174618
"etort-58","etort-266",0.172626
"etort-59","etort-266",0.170382
"etort-62","etort-266",0.169852
"etort-78","etort-266",0.173445
"etort-79","etort-266",0.174739
"etort-80","etort-266",0.174018
"etort-81","etort-266",0.175458
"etort-82","etort-266",0.173729
"etort-83","etort-266",0.173536
"etort-84","etort-266",0.174375
"etort-85","etort-266",0.174894
"etort-86","etort-266",0.172569
"etort-87","etort-266",0.17353
"etort-89","etort-266",0.1758
"etort-90","etort-266",0.17446
"etort-93","etort-266",0.173716
"etort-94","etort-266",0.176006
"etort-95","etort-266",0.170318
"etort-112","etort-266",0.170378
"etort-113","etort-266",0.171489
"etort-130","etort-266",0.174789
"etort-131","etort-266",0.172875
"etort-132","etort-266",0.174818
"etort-133","etort-266",0.174697
"etort-134","etort-266",0.173324
"etort-135","etort-266",0.171649
"etort-136","etort-266",0.172797
"etort-137","etort-266",0.174669
"etort-138","etort-266",0.174225
"etort-139","etort-266",0.174795
"etort-140","etort-266",0.17319
"etort-141","etort-266",0.172444
"etort-142","etort-266",0.175017
"etort-143","etort-266",0.172141
"etort-144","etort-266",0.174385
"etort-145","etort-266",0.171572
"etort-146","etort-266",0.170936
"etort-147","etort-266",0.172179
"etort-148","etort-266",0.176139
"etort-149","etort-266",0.172047
"etort-150","etort-266",0.171476
"etort-151","etort-266",0.171937
"etort-152","etort-266",0.172731
"etort-153","etort-266",0.172113
"etort-154","etort-266",0.173386
"etort-155","etort-266",0.171777
"etort-156","etort-266",0.171615
"etort-157","etort-266",0.172551
"etort-158","etort-266",0.173197
"etort-159","etort-266",0.173357
"etort-161","etort-266",0.172318
"etort-162","etort-266",0.171291
"etort-163","etort-266",0.173191
"etort-164","etort-266",0.171661
"etort-166","etort-266",0.17278
"etort-167","etort-266",0.171858
"etort-168","etort-266",0.174774
"etort-169","etort-266",0.175133
"etort-170","etort-266",0.173826
"etort-172","etort-266",0.172239
"etort-173","etort-266",0.175182
"etort-174","etort-266",0.175198
"etort-175","etort-266",0.173708
"etort-176","etort-266",0.172434
"etort-177","etort-266",0.171722
"etort-178","etort-266",0.173723
"etort-179","etort-266",0.172808
"etort-180","etort-266",0.173921
"etort-181","etort-266",0.175566
"etort-182","etort-266",0.171173
"etort-183","etort-266",0.172304
"etort-184","etort-266",0.173045
"etort-185","etort-266",0.173576
"etort-186","etort-266",0.172556
"etort-187","etort-266",0.174963
"etort-188","etort-266",0.17542
"etort-189","etort-266",0.176309
"etort-190","etort-266",0.175307
"etort-191","etort-266",0.173973
"etort-192","etort-266",0.175648
"etort-193","etort-266",0.174171
"etort-194","etort-266",0.171562
"etort-196","etort-266",0.17191
"etort-197","etort-266",0.172819
"etort-202","etort-266",0.170431
"etort-203","etort-266",0.171116
"etort-233","etort-266",0.171292
"etort-234","etort-266",0.170347
"etort-235","etort-266",0.171171
"etort-236","etort-266",0.171412
"etort-237","etort-266",0.1716
"etort-238","etort-266",0.171057
"etort-239","etort-266",0.17271
"etort-240","etort-266",0.172163
"etort-241","etort-266",0.171956
"etort-242","etort-266",0.171253
"etort-243","etort-266",0.170975
"etort-250","etort-266",0.170214
"etort-251","etort-266",0.169912
"etort-252","etort-266",0.169683
"etort-258","etort-266",0.171335
"etort-266","etort-266",0.117598
"etort-15","etort-268",0.172817
"etort-17","etort-268",0.174621
"etort-31","etort-268",0.17611
"etort-36","etort-268",0.175211
"etort-37","etort-268",0.174557
"etort-38","etort-268",0.176742
"etort-46","etort-268",0.17449
"etort-47","etort-268",0.174498
"etort-48","etort-268",0.171534
"etort-49","etort-268",0.175189
"etort-51","etort-268",0.1783
"etort-53","etort-268",0.174462
"etort-55","etort-268",0.173654
"etort-56 (sheared2)","etort-268",0.174381
"etort-58","etort-268",0.174998
"etort-59","etort-268",0.171085
"etort-62","etort-268",0.170843
"etort-78","etort-268",0.174749
"etort-79","etort-268",0.176142
"etort-80","etort-268",0.174818
"etort-81","etort-268",0.174649
"etort-82","etort-268",0.174766
"etort-83","etort-268",0.17513
"etort-84","etort-268",0.174505
"etort-85","etort-268",0.174969
"etort-86","etort-268",0.175333
"etort-87","etort-268",0.174853
"etort-89","etort-268",0.175687
"etort-90","etort-268",0.174405
"etort-93","etort-268",0.174628
"etort-94","etort-268",0.176324
"etort-95","etort-268",0.17122
"etort-112","etort-268",0.171708
"etort-113","etort-268",0.171292
"etort-130","etort-268",0.173543
"etort-131","etort-268",0.172946
"etort-132","etort-268",0.174809
"etort-133","etort-268",0.175339
"etort-134","etort-268",0.173882
"etort-135","etort-268",0.171612
"etort-136","etort-268",0.172836
"etort-137","etort-268",0.174818
"etort-138","etort-268",0.174008
"etort-139","etort-268",0.175621
"etort-140","etort-268",0.173094
"etort-141","etort-268",0.172546
"etort-142","etort-268",0.174751
"etort-143","etort-268",0.172536
"etort-144","etort-268",0.173919
"etort-145","etort-268",0.171871
"etort-146","etort-268",0.171768
"etort-147","etort-268",0.171326
"etort-148","etort-268",0.174353
"etort-149","etort-268",0.171202
"etort-150","etort-268",0.170957
"etort-151","etort-268",0.172006
"etort-152","etort-268",0.172136
"etort-153","etort-268",0.17107
"etort-154","etort-268",0.17232
"etort-155","etort-268",0.170812
"etort-156","etort-268",0.171331
"etort-157","etort-268",0.173709
"etort-158","etort-268",0.173505
"etort-159","etort-268",0.173264
"etort-161","etort-268",0.172009
"etort-162","etort-268",0.171942
"etort-163","etort-268",0.172049
"etort-164","etort-268",0.171302
"etort-166","etort-268",0.172265
"etort-167","etort-268",0.170956
"etort-168","etort-268",0.175934
"etort-169","etort-268",0.175108
"etort-170","etort-268",0.174126
"etort-172","etort-268",0.172956
"etort-173","etort-268",0.175033
"etort-174","etort-268",0.175201
"etort-175","etort-268",0.174445
"etort-176","etort-268",0.171936
"etort-177","etort-268",0.173285
"etort-178","etort-268",0.174238
"etort-179","etort-268",0.172497
"etort-180","etort-268",0.174033
"etort-181","etort-268",0.175377
"etort-182","etort-268",0.172888
"etort-183","etort-268",0.172918
"etort-184","etort-268",0.173665
"etort-185","etort-268",0.174115
"etort-186","etort-268",0.172803
"etort-187","etort-268",0.175
"etort-188","etort-268",0.17352
"etort-189","etort-268",0.176273
"etort-190","etort-268",0.175166
"etort-191","etort-268",0.174516
"etort-192","etort-268",0.175181
"etort-193","etort-268",0.174066
"etort-194","etort-268",0.1741
"etort-196","etort-268",0.174346
"etort-197","etort-268",0.174826
"etort-202","etort-268",0.171829
"etort-203","etort-268",0.17268
"etort-233","etort-268",0.171976
"etort-234","etort-268",0.170367
"etort-235","etort-268",0.172706
"etort-236","etort-268",0.172486
"etort-237","etort-268",0.172695
"etort-238","etort-268",0.173748
"etort-239","etort-268",0.174592
"etort-240","etort-268",0.174234
"etort-241","etort-268",0.173483
"etort-242","etort-268",0.172911
"etort-243","etort-268",0.172646
"etort-250","etort-268",0.170155
"etort-251","etort-268",0.171009
"etort-252","etort-268",0.170227
"etort-258","etort-268",0.170883
"etort-266","etort-268",0.171079
"etort-268","etort-268",0.114972
"etort-15","etort-269",0.166423
"etort-17","etort-269",0.166822
"etort-31","etort-269",0.167633
"etort-36","etort-269",0.163725
"etort-37","etort-269",0.162674
"etort-38","etort-269",0.168006
"etort-46","etort-269",0.169132
"etort-47","etort-269",0.169652
"etort-48","etort-269",0.166907
"etort-49","etort-269",0.169813
"etort-51","etort-269",0.17494
"etort-53","etort-269",0.166785
"etort-55","etort-269",0.16828
"etort-56 (sheared2)","etort-269",0.16475
"etort-58","etort-269",0.166715
"etort-59","etort-269",0.172664
"etort-62","etort-269",0.166595
"etort-78","etort-269",0.165104
"etort-79","etort-269",0.163203
"etort-80","etort-269",0.162086
"etort-81","etort-269",0.169773
"etort-82","etort-269",0.166351
"etort-83","etort-269",0.169922
"etort-84","etort-269",0.1696
"etort-85","etort-269",0.170009
"etort-86","etort-269",0.166428
"etort-87","etort-269",0.1605
"etort-89","etort-269",0.169587
"etort-90","etort-269",0.168568
"etort-93","etort-269",0.162641
"etort-94","etort-269",0.168146
"etort-95","etort-269",0.164961
"etort-112","etort-269",0.171575
"etort-113","etort-269",0.172742
"etort-130","etort-269",0.167618
"etort-131","etort-269",0.166985
"etort-132","etort-269",0.16947
"etort-133","etort-269",0.169416
"etort-134","etort-269",0.166779
"etort-135","etort-269",0.164593
"etort-136","etort-269",0.166923
"etort-137","etort-269",0.168901
"etort-138","etort-269",0.168702
"etort-139","etort-269",0.168816
"etort-140","etort-269",0.166273
"etort-141","etort-269",0.164908
"etort-142","etort-269",0.170043
"etort-143","etort-269",0.166426
"etort-144","etort-269",0.168655
"etort-145","etort-269",0.165857
"etort-146","etort-269",0.163585
"etort-147","etort-269",0.165337
"etort-148","etort-269",0.172031
"etort-149","etort-269",0.166167
"etort-150","etort-269",0.166928
"etort-151","etort-269",0.166046
"etort-152","etort-269",0.167301
"etort-153","etort-269",0.165423
"etort-154","etort-269",0.167289
"etort-155","etort-269",0.166038
"etort-156","etort-269",0.167219
"etort-157","etort-269",0.167582
"etort-158","etort-269",0.169081
"etort-159","etort-269",0.168276
"etort-161","etort-269",0.166722
"etort-162","etort-269",0.165352
"etort-163","etort-269",0.166038
"etort-164","etort-269",0.165119
"etort-166","etort-269",0.166656
"etort-167","etort-269",0.164763
"etort-168","etort-269",0.168321
"etort-169","etort-269",0.16836
"etort-170","etort-269",0.168625
"etort-172","etort-269",0.165992
"etort-173","etort-269",0.168814
"etort-174","etort-269",0.168588
"etort-175","etort-269",0.16964
"etort-176","etort-269",0.167883
"etort-177","etort-269",0.166818
"etort-178","etort-269",0.166554
"etort-179","etort-269",0.167238
"etort-180","etort-269",0.168052
"etort-181","etort-269",0.16983
"etort-182","etort-269",0.165535
"etort-183","etort-269",0.167592
"etort-184","etort-269",0.167426
"etort-185","etort-269",0.167045
"etort-186","etort-269",0.165727
"etort-187","etort-269",0.170095
"etort-188","etort-269",0.169563
"etort-189","etort-269",0.172244
"etort-190","etort-269",0.170492
"etort-191","etort-269",0.16925
"etort-192","etort-269",0.17182
"etort-193","etort-269",0.17087
"etort-194","etort-269",0.164941
"etort-196","etort-269",0.162029
"etort-197","etort-269",0.162146
"etort-202","etort-269",0.168668
"etort-203","etort-269",0.166316
"etort-233","etort-269",0.166758
"etort-234","etort-269",0.169169
"etort-235","etort-269",0.165278
"etort-236","etort-269",0.164305
"etort-237","etort-269",0.164253
"etort-238","etort-269",0.165397
"etort-239","etort-269",0.165046
"etort-240","etort-269",0.165282
"etort-241","etort-269",0.164987
"etort-242","etort-269",0.164556
"etort-243","etort-269",0.164658
"etort-250","etort-269",0.170874
"etort-251","etort-269",0.164606
"etort-252","etort-269",0.164592
"etort-258","etort-269",0.172812
"etort-266","etort-269",0.171787
"etort-268","etort-269",0.171477
"etort-269","etort-269",0.110009
"etort-15","etort-272",0.170337
"etort-17","etort-272",0.172169
"etort-31","etort-272",0.173672
"etort-36","etort-272",0.172007
"etort-37","etort-272",0.170853
"etort-38","etort-272",0.173399
"etort-46","etort-272",0.169902
"etort-47","etort-272",0.170449
"etort-48","etort-272",0.165799
"etort-49","etort-272",0.172381
"etort-51","etort-272",0.174591
"etort-53","etort-272",0.172875
"etort-55","etort-272",0.170614
"etort-56 (sheared2)","etort-272",0.170371
"etort-58","etort-272",0.171658
"etort-59","etort-272",0.172574
"etort-62","etort-272",0.170381
"etort-78","etort-272",0.172466
"etort-79","etort-272",0.171136
"etort-80","etort-272",0.170993
"etort-81","etort-272",0.171903
"etort-82","etort-272",0.169317
"etort-83","etort-272",0.170294
"etort-84","etort-272",0.168977
"etort-85","etort-272",0.171079
"etort-86","etort-272",0.172559
"etort-87","etort-272",0.170786
"etort-89","etort-272",0.170299
"etort-90","etort-272",0.168924
"etort-93","etort-272",0.169638
"etort-94","etort-272",0.172408
"etort-95","etort-272",0.168302
"etort-112","etort-272",0.173797
"etort-113","etort-272",0.173252
"etort-130","etort-272",0.168378
"etort-131","etort-272",0.167375
"etort-132","etort-272",0.168561
"etort-133","etort-272",0.170402
"etort-134","etort-272",0.168846
"etort-135","etort-272",0.165494
"etort-136","etort-272",0.167302
"etort-137","etort-272",0.16881
"etort-138","etort-272",0.169657
"etort-139","etort-272",0.169922
"etort-140","etort-272",0.168172
"etort-141","etort-272",0.167946
"etort-142","etort-272",0.171604
"etort-143","etort-272",0.16763
"etort-144","etort-272",0.168414
"etort-145","etort-272",0.166961
"etort-146","etort-272",0.166727
"etort-147","etort-272",0.165761
"etort-148","etort-272",0.171143
"etort-149","etort-272",0.166136
"etort-150","etort-272",0.168777
"etort-151","etort-272",0.167723
"etort-152","etort-272",0.168526
"etort-153","etort-272",0.167691
"etort-154","etort-272",0.166644
"etort-155","etort-272",0.16644
"etort-156","etort-272",0.16769
"etort-157","etort-272",0.169009
"etort-158","etort-272",0.169243
"etort-159","etort-272",0.168974
"etort-161","etort-272",0.164369
"etort-162","etort-272",0.165963
"etort-163","etort-272",0.168268
"etort-164","etort-272",0.165601
"etort-166","etort-272",0.168003
"etort-167","etort-272",0.166857
"etort-168","etort-272",0.169739
"etort-169","etort-272",0.170825
"etort-170","etort-272",0.169821
"etort-172","etort-272",0.168313
"etort-173","etort-272",0.167269
"etort-174","etort-272",0.170867
"etort-175","etort-272",0.170578
"etort-176","etort-272",0.16868
"etort-177","etort-272",0.167712
"etort-178","etort-272",0.16995
"etort-179","etort-272",0.168647
"etort-180","etort-272",0.169028
"etort-181","etort-272",0.171272
"etort-182","etort-272",0.167491
"etort-183","etort-272",0.169494
"etort-184","etort-272",0.170807
"etort-185","etort-272",0.169487
"etort-186","etort-272",0.165401
"etort-187","etort-272",0.170865
"etort-188","etort-272",0.1694
"etort-189","etort-272",0.17352
"etort-190","etort-272",0.172273
"etort-191","etort-272",0.169434
"etort-192","etort-272",0.170125
"etort-193","etort-272",0.170688
"etort-194","etort-272",0.17095
"etort-196","etort-272",0.17037
"etort-197","etort-272",0.170557
"etort-202","etort-272",0.171076
"etort-203","etort-272",0.169875
"etort-233","etort-272",0.1696
"etort-234","etort-272",0.171627
"etort-235","etort-272",0.170271
"etort-236","etort-272",0.169693
