"etort","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"etort-168",0.0639315614301355,-0.00498627199132332,0.0071353766943303,0.0457640958346664,-0.0334351205679771,0.0145852886398075,-0.00587783694436257,0.0113288061901984,0.0160241315934059,-0.00737065589113859
"etort-169",0.0554036537650735,-0.00901966203567537,0.00685619217953059,0.042674584090967,-0.0324554131664288,0.00695638167647089,-0.012411310267907,0.0061813257317206,0.00868973804177161,-0.00746340349236773
"etort-170",0.0611890286482027,-0.00191694406904831,0.00263345758534255,0.0248089506543943,-0.0241680198203794,0.00910375959460407,-0.0073678436436714,0.0137075260535052,0.00957666757575571,-0.00433757754644935
"etort-172",0.0583183174864994,-0.00348791107479474,0.00294712829827923,0.0289849346538446,-0.0267138931152043,0.00474229783369097,-0.00199178541137571,0.0159244872007283,0.0119649067730676,-0.00440201985048624
"etort-173",0.0564537447775362,-0.00921562327994672,0.0133933264015955,0.0492615141314256,-0.0294959557640984,0.0134247602331632,-0.00824150163527436,0.019637241413649,0.0144160178599793,-0.0111063950453624
"etort-174",0.0689153602856531,-0.00878640414517565,0.00394059611134022,0.0752276298913925,-0.0392426294496202,0.0200447637612073,-0.0170845328432657,0.0391553138143422,0.0231640785465245,-0.00287797956038773
"etort-175",0.0517349117708635,-0.00293552260300711,0.00710846664483563,0.0248369999949901,-0.0202799003421085,0.00565999049163689,-0.0035565088631855,0.0144335945041659,0.00758059676723008,-0.00425555050338352
"etort-176",0.0447426056297589,-0.00978137340297488,0.0126600498599007,0.0280913538597018,-0.0220487251241056,0.00425869917442552,-0.00590392938476784,0.0150468438176414,0.00659595142311523,-0.00101531799899132
"etort-177",0.0554031181166104,-0.00698495078680097,0.0118238440225624,0.0295177551106355,-0.0226945635713433,0.00525526734373763,-0.00117330398069488,0.0147543692766813,0.00679714286973969,-0.00448879638804317
"etort-178",0.0595158840200083,-0.00611685494348345,0.00861035513921324,0.0347255225580509,-0.0276166175848203,0.0107405756901167,-0.00472692602907611,0.0141648448054494,0.0103687450196198,-0.00586285094613146
"etort-179",0.064437748778699,-0.0072461331842673,0.00890600195218974,0.0426204578536359,-0.0283303274871504,0.0132495023743368,-0.00167420799670528,0.0217279832443859,0.0145800124182976,-0.00549636429140172
"etort-180",0.052111179313879,-0.00873747270180361,0.00684288922178037,0.0353501650705739,-0.0286576077405498,0.00774259717042648,-0.00888164686084378,0.0166512628362887,0.00914543433467806,-0.00246407670514072
"etort-181",0.0544660384009359,-0.0049507011198435,0.00868483599053316,0.0285150323176028,-0.0202117434486731,0.00782587305823251,-0.00527309114314611,0.00969836760276825,0.00827143828365193,-0.00487286153138198
"etort-182",0.061564328827619,-0.00208904438677303,0.00727884854760657,0.0315340778810103,-0.0274846173091309,0.00958261648364709,0.00140321684278959,0.0210470900140007,0.00856356126005008,-0.000908553430293947
"etort-183",0.0790364606847023,-0.010233819085598,0.042624220076308,0.101669211231267,-0.0923342537178603,0.0364700124371907,-0.0203158103438102,0.0048146411367998,0.0303230074877051,0.00767971542466857
"etort-184",0.0635168484597135,0.00153724508327438,0.0080064565630953,0.0222484918496127,-0.0220865038271192,0.0116479181060527,-0.00139339187341928,0.00799019732156411,0.00671288806062198,-0.00514993021873511
"etort-185",0.0702389475848978,0.00213896683714925,0.00526676016607941,0.0256794297352633,-0.024653834609248,0.00793445121834868,-0.00100662499450115,0.0165430807329191,0.0147171322980468,-0.00476965925760856
"etort-186",0.0552879755815305,-0.00438099474711318,0.00711332838506242,0.0342243001381328,-0.0283252619409184,0.00905139117084885,-0.00949475568472984,0.0195527357821483,0.00765052477926122,-0.00350206144456663
"etort-187",0.0564334405912526,-0.0106513003909172,0.0134940221352623,0.0407622193740335,-0.0267672803595903,0.0109235160761671,-0.00335443465781833,0.0175258285011491,0.0150866197927245,-0.00699596817200269
"etort-188",0.0509525222517155,-0.0113890467997877,0.0163894731864437,0.0414592623598407,-0.0191603981507956,0.0107021604203886,-0.0111167633510398,0.0118512393951208,0.0138447171589702,-0.00511237548280691
"etort-189",0.0390282170730808,-0.0119075938238252,0.0125687794687712,0.0292645410965648,-0.015552391381216,0.00333351942950174,-0.00799530322398374,0.0178119403812878,0.0115426376078085,-0.00673149127120461
"etort-190",0.0790707355138432,-0.0276007558813593,0.11742679744143,0.175210511471509,-0.202343269627362,0.0751773369849773,-0.0307514261158909,-0.890354492614127,-0.295848482373746,-0.0270100877791643
"etort-191",0.0532871957108661,-0.00716814707998564,0.0113139513073437,0.0331128008322367,-0.0244002700252802,0.00944569204077546,-0.00988675331032855,0.0110582320685132,0.0108845797059456,-0.00325667142019255
"etort-192",0.0369940323633735,-0.0110520857830242,0.0155302188058767,0.0247113704294171,-0.0181086507778426,0.00183402565662681,-0.00990576036837735,0.00883933404344837,0.00723884073709543,0.000510308632033015
"etort-193",0.0330610173749328,-0.00715734501715506,0.0113038439185948,0.0168631510147607,-0.0170985037676112,0.00395895683898799,-0.00526425844103441,0.00847128754204141,0.0039115069128245,-0.00249538589582459
"etort-194",0.0562120023133287,0.0231393791353006,-0.0260921230700933,-0.0557048125193578,0.0279492688241798,-0.00869571116342474,-0.0186967657641762,-0.0108835190187598,-0.00387938499460021,-0.00733019105215371
"etort-196",0.07087244523634,0.0157272743923647,-0.0192949055291412,-0.0182866390972353,0.00314335699361346,-0.00169194688788981,-0.0112804340668416,0.0048774949932046,0.00449173747471034,-0.000813343247443501
"etort-197",0.0518522789501176,0.0025713763800798,-0.0127648850172308,0.000891329483347399,-0.000320247448274537,-0.00211971739001064,-0.00762474876841712,0.00587536122866993,0.000211179334924294,-0.00120026579238261
"etort-202",0.0895251952836197,0.0354242539501127,0.0224705266381522,-0.113803546611401,0.0388382247722749,-0.0461151993065837,0.0721318774042772,-0.0247793484886188,-0.000872677552889554,0.43298837422076
"etort-203",0.121326142490809,0.0513742050926057,0.00727842650005811,-0.0440897975169006,0.0232334802550298,-0.0701390152515313,0.962975269576315,0.000206556034950681,-0.100544858246811,-0.0692971732489494
"etort-233",0.0789803548698443,0.0136739443734903,0.0070846713761724,-0.0122976693024137,-0.00410864980338226,0.000332243438596848,0.0266059163573305,0.00488219793808959,0.00309338937351222,0.0151883010313294
"etort-234",0.0337951207129767,-0.00895388103167696,0.0446540064589915,-0.0208408874503183,0.00272151648567025,-0.0124281453259858,0.00422060889281502,0.00490713718324376,-0.00248175003577218,0.0151188600924752
"etort-235",0.0867046846056603,0.0375667207740815,-0.0330218921628929,-0.0728683405820961,0.0373058857589423,-0.0101932838994227,-0.0140350952848828,-0.00982243384668331,-0.00878649809421342,0.00238306749484073
"etort-236",0.0971362671545778,0.0385870184161587,-0.0285794537850408,-0.0627285343939741,0.0278125364331164,-0.00867644217005605,-0.00370385805782593,-0.00274743219236755,-0.000730168325006724,0.0062722350175049
"etort-237",0.093285662184468,0.0477514419922349,-0.0459682112062332,-0.103438714446036,0.053877217937277,-0.0172763008968284,-0.0252067044406694,-0.0196655885871284,-0.0100948312301396,-0.00134074073691379
"etort-238",0.089594122001901,0.0530008439661725,-0.0586951658261891,-0.13533548855624,0.0769833224525561,-0.0254686707573217,-0.0428486887919718,-0.033739162142431,-0.00879043619998362,-0.0139840525697139
"etort-239",0.0939416526146082,0.0534497239501467,-0.0569779289806933,-0.124479601087559,0.0674960171307627,-0.0235494364370897,-0.0342685601434868,-0.0254203735516893,-0.00934042899868954,-0.00838849384336181
"etort-240",0.0983891764864495,0.0602512335748576,-0.0646749896650848,-0.144423200493544,0.0769616794987269,-0.0277275489457332,-0.0363757631077705,-0.030473365463918,-0.010730361677004,-0.00935018525621105
"etort-241",0.0943047702725982,0.0530458408086403,-0.0554612185909431,-0.123039680771186,0.0635333070018021,-0.0222890118115996,-0.0347977392866603,-0.0247696487158458,-0.00975634683102605,-0.00931569146395038
"etort-242",0.0857878138862631,0.0476241416392774,-0.0502761074768982,-0.114891849597906,0.06355628358817,-0.0208481556604123,-0.0385696338909747,-0.0205729616915879,-0.0060857440854452,-0.0126428752345839
"etort-243",0.101333749632811,0.0680918833001508,-0.0736831978333076,-0.170862582487394,0.103068020190194,-0.0317369344787128,-0.0569745207555228,-0.0431323141911037,-0.00716418706676697,-0.0225298417729393
"etort-250",0.0305205283155883,-0.00929944758832728,0.0379002482060458,-0.0246054178434588,0.00661330465374788,-0.0106028479389066,0.00937877909613114,0.00590719955891392,-0.0102565176634789,0.0167035653713142
"etort-251",0.0799309392871172,0.017228894109007,-0.0052683849499218,-0.0142505213716275,-0.00519068141721654,-0.00162865143508282,0.0116258549591942,0.0132524217589195,-0.000405352336718445,0.00320309552499413
"etort-252",0.0730898230033205,0.0108640848954002,0.00487015225531387,-0.0092013073125729,-0.0045745395109246,-0.00610833519330301,0.0256877288223634,0.013756198086031,-0.00245615520136895,0.0120953986946632
"etort-258",0.0313839611655451,-0.0113577539836792,0.0519399508294977,-0.0349879943862404,0.0125193462016733,-0.0194970776307343,0.00720011289523072,-0.00379952259280067,-0.00779288517316903,0.0230544560678974
"etort-266",0.0418172164140222,-0.00430996042994678,0.0400024423240574,-0.0388177409630339,0.00855282442782636,-0.0197950614900986,0.0153019749822119,0.00338974084775324,-0.00797916586831886,0.029848299088844
"etort-268",0.0206318218123182,-0.0111328980034942,0.034103364641656,-0.0152711606658852,0.000535008528268422,-0.00853750850907268,0.0013591251860872,0.0107887373983431,-0.00937149878865104,0.0081664194768125
"etort-269",0.0627004579680336,0.00324518522967539,-0.0108856910465477,0.00765690692447746,-0.00358709827184435,-0.00583826451235676,-0.00700924827935616,0.0115003805292774,-0.00223016984799531,-0.00110579035424431
"etort-272",0.042184504911844,-0.0195596197748132,0.0203473779988082,0.0376212112841762,-0.0168949484756192,-0.005266695376708,-0.00609948726631623,0.0244670511938998,0.00635789190473782,-0.000931803945403011
"etort-282",0.0946077010597645,0.0475932441348211,-0.046371455291779,-0.103899090047471,0.0533903416592982,-0.0192495273544363,-0.0225575590479493,-0.0153835958046878,-0.0075266961776752,-0.00108618119223997
"etort-283",0.094149558777271,0.0540577156923572,-0.0572809666450341,-0.125849491758873,0.0650801150907925,-0.0259119459998487,-0.0330994308108671,-0.0231085416502951,-0.0127918937375309,-0.0047855234233202
"etort-285",0.0740889409478171,0.0208132201765562,-0.0204695876042459,-0.0361747471232622,0.0117079223731121,-0.00453761869998171,-0.0107029014483935,0.00739848314983889,0.00142352872736116,0.00125005946132371
"etort-286",0.0868850377956366,0.0125586098594772,0.000931494144343204,-0.000273259821177854,-0.0100992155444646,0.000903701591643614,0.0271896045522042,0.012414715476393,0.00228910501689606,0.002262220955594
"etort-288",0.0900163666493672,0.0517217426217243,-0.0546124582410779,-0.118731959852229,0.0626362274545033,-0.0220336620371833,-0.029576006441685,-0.0253843618491712,-0.00862336038734028,-0.00421089760272978
"etort-289",0.0888684637367922,0.052765938084714,-0.0557935769404518,-0.128328117957015,0.0697092162006835,-0.0236586062424449,-0.0398262909588903,-0.0291002394778555,-0.00524440216134937,-0.0111659171474795
"etort-296",0.0682098676212034,-0.00501061109500091,0.0202768556998405,0.0407107386836723,-0.0435220976369785,0.0111439914286331,-0.00166730027549008,0.0315949961621639,0.0168382267937589,0.00279254173433875
"etort-297",0.0556143321427959,-0.00606343290219464,0.00505874050274198,0.0321087317351273,-0.0320797200578942,0.00314294166384251,-0.00876651203302649,0.0184595764311975,0.0097005408932414,-0.0046782966687895
