"etort1","etort2","covariance"
"etort-85","etort-184",0.00238
"etort-86","etort-184",0.002735
"etort-87","etort-184",0.001988
"etort-89","etort-184",0.002125
"etort-90","etort-184",0.004367
"etort-93","etort-184",0.002305
"etort-94","etort-184",0.001341
"etort-95","etort-184",0.003547
"etort-112","etort-184",0.002013
"etort-113","etort-184",0.001426
"etort-130","etort-184",0.002744
"etort-131","etort-184",0.0035
"etort-132","etort-184",0.00334
"etort-133","etort-184",0.002901
"etort-134","etort-184",0.002941
"etort-135","etort-184",0.002738
"etort-136","etort-184",0.00294
"etort-137","etort-184",0.003906
"etort-138","etort-184",0.003233
"etort-139","etort-184",0.002856
"etort-140","etort-184",0.003654
"etort-141","etort-184",0.004095
"etort-142","etort-184",0.001714
"etort-143","etort-184",0.002609
"etort-144","etort-184",0.002275
"etort-145","etort-184",0.00241
"etort-146","etort-184",0.002678
"etort-147","etort-184",0.002921
"etort-148","etort-184",0.000519
"etort-149","etort-184",0.002557
"etort-150","etort-184",0.002406
"etort-151","etort-184",0.005002
"etort-152","etort-184",0.002465
"etort-153","etort-184",0.002373
"etort-154","etort-184",0.001942
"etort-155","etort-184",0.002989
"etort-156","etort-184",0.003065
"etort-157","etort-184",0.002072
"etort-158","etort-184",0.001772
"etort-159","etort-184",0.001723
"etort-161","etort-184",0.002392
"etort-162","etort-184",0.004127
"etort-163","etort-184",0.003077
"etort-164","etort-184",0.003296
"etort-166","etort-184",0.002524
"etort-167","etort-184",0.00316
"etort-168","etort-184",0.003427
"etort-169","etort-184",0.00276
"etort-170","etort-184",0.003397
"etort-172","etort-184",0.003284
"etort-173","etort-184",0.00357
"etort-174","etort-184",0.003316
"etort-175","etort-184",0.003083
"etort-176","etort-184",0.002585
"etort-177","etort-184",0.003023
"etort-178","etort-184",0.0037
"etort-179","etort-184",0.003678
"etort-180","etort-184",0.002591
"etort-181","etort-184",0.002974
"etort-182","etort-184",0.004017
"etort-183","etort-184",0.00434
"etort-184","etort-184",0.142915
"etort-15","etort-185",0.003649
"etort-17","etort-185",0.00305
"etort-31","etort-185",0.005424
"etort-36","etort-185",0.003029
"etort-37","etort-185",0.003989
"etort-38","etort-185",0.003864
"etort-46","etort-185",0.001407
"etort-47","etort-185",0.001755
"etort-48","etort-185",0.001391
"etort-49","etort-185",0.000926
"etort-51","etort-185",0.000585
"etort-53","etort-185",0.003835
"etort-55","etort-185",0.001596
"etort-56 (sheared2)","etort-185",0.001936
"etort-58","etort-185",0.004093
"etort-59","etort-185",0.000846
"etort-62","etort-185",0.00331
"etort-78","etort-185",0.002876
"etort-79","etort-185",0.002447
"etort-80","etort-185",0.002811
"etort-81","etort-185",0.001874
"etort-82","etort-185",0.00283
"etort-83","etort-185",0.002009
"etort-84","etort-185",0.002457
"etort-85","etort-185",0.002455
"etort-86","etort-185",0.003202
"etort-87","etort-185",0.002594
"etort-89","etort-185",0.002508
"etort-90","etort-185",0.004421
"etort-93","etort-185",0.002611
"etort-94","etort-185",0.001875
"etort-95","etort-185",0.00388
"etort-112","etort-185",0.001865
"etort-113","etort-185",0.001388
"etort-130","etort-185",0.002878
"etort-131","etort-185",0.003344
"etort-132","etort-185",0.003344
"etort-133","etort-185",0.002899
"etort-134","etort-185",0.003255
"etort-135","etort-185",0.003347
"etort-136","etort-185",0.003031
"etort-137","etort-185",0.00443
"etort-138","etort-185",0.003652
"etort-139","etort-185",0.003163
"etort-140","etort-185",0.003947
"etort-141","etort-185",0.005264
"etort-142","etort-185",0.002228
"etort-143","etort-185",0.003123
"etort-144","etort-185",0.002382
"etort-145","etort-185",0.002149
"etort-146","etort-185",0.002676
"etort-147","etort-185",0.003419
"etort-148","etort-185",0.000824
"etort-149","etort-185",0.002576
"etort-150","etort-185",0.002739
"etort-151","etort-185",0.004618
"etort-152","etort-185",0.002596
"etort-153","etort-185",0.002543
"etort-154","etort-185",0.001989
"etort-155","etort-185",0.003572
"etort-156","etort-185",0.00291
"etort-157","etort-185",0.002486
"etort-158","etort-185",0.00244
"etort-159","etort-185",0.002279
"etort-161","etort-185",0.002564
"etort-162","etort-185",0.005457
"etort-163","etort-185",0.003491
"etort-164","etort-185",0.003803
"etort-166","etort-185",0.002844
"etort-167","etort-185",0.003381
"etort-168","etort-185",0.004056
"etort-169","etort-185",0.003096
"etort-170","etort-185",0.004088
"etort-172","etort-185",0.006431
"etort-173","etort-185",0.003254
"etort-174","etort-185",0.003656
"etort-175","etort-185",0.003811
"etort-176","etort-185",0.002555
"etort-177","etort-185",0.003562
"etort-178","etort-185",0.00399
"etort-179","etort-185",0.004557
"etort-180","etort-185",0.002925
"etort-181","etort-185",0.003816
"etort-182","etort-185",0.004562
"etort-183","etort-185",0.004361
"etort-184","etort-185",0.003741
"etort-185","etort-185",0.150478
"etort-15","etort-186",0.002527
"etort-17","etort-186",0.002222
"etort-31","etort-186",0.003477
"etort-36","etort-186",0.00194
"etort-37","etort-186",0.002811
"etort-38","etort-186",0.00247
"etort-46","etort-186",0.001315
"etort-47","etort-186",0.001209
"etort-48","etort-186",0.001297
"etort-49","etort-186",0.00099
"etort-51","etort-186",0.000382
"etort-53","etort-186",0.002601
"etort-55","etort-186",0.001968
"etort-56 (sheared2)","etort-186",0.001279
"etort-58","etort-186",0.002846
"etort-59","etort-186",0.000597
"etort-62","etort-186",0.002227
"etort-78","etort-186",0.002003
"etort-79","etort-186",0.001662
"etort-80","etort-186",0.002058
"etort-81","etort-186",0.001814
"etort-82","etort-186",0.002648
"etort-83","etort-186",0.001972
"etort-84","etort-186",0.002151
"etort-85","etort-186",0.002001
"etort-86","etort-186",0.002128
"etort-87","etort-186",0.00181
"etort-89","etort-186",0.001844
"etort-90","etort-186",0.003168
"etort-93","etort-186",0.001757
"etort-94","etort-186",0.001325
"etort-95","etort-186",0.002706
"etort-112","etort-186",0.001214
"etort-113","etort-186",0.001001
"etort-130","etort-186",0.002662
"etort-131","etort-186",0.00292
"etort-132","etort-186",0.002866
"etort-133","etort-186",0.002481
"etort-134","etort-186",0.002839
"etort-135","etort-186",0.002842
"etort-136","etort-186",0.002839
"etort-137","etort-186",0.00289
"etort-138","etort-186",0.003186
"etort-139","etort-186",0.002699
"etort-140","etort-186",0.002921
"etort-141","etort-186",0.004346
"etort-142","etort-186",0.001628
"etort-143","etort-186",0.002906
"etort-144","etort-186",0.002307
"etort-145","etort-186",0.001939
"etort-146","etort-186",0.002582
"etort-147","etort-186",0.003127
"etort-148","etort-186",0.00081
"etort-149","etort-186",0.00223
"etort-150","etort-186",0.002597
"etort-151","etort-186",0.003881
"etort-152","etort-186",0.00267
"etort-153","etort-186",0.00258
"etort-154","etort-186",0.002163
"etort-155","etort-186",0.003483
"etort-156","etort-186",0.003814
"etort-157","etort-186",0.002191
"etort-158","etort-186",0.00196
"etort-159","etort-186",0.001709
"etort-161","etort-186",0.003031
"etort-162","etort-186",0.00461
"etort-163","etort-186",0.002708
"etort-164","etort-186",0.003113
"etort-166","etort-186",0.00197
"etort-167","etort-186",0.003001
"etort-168","etort-186",0.002843
"etort-169","etort-186",0.002684
"etort-170","etort-186",0.003413
"etort-172","etort-186",0.003485
"etort-173","etort-186",0.002667
"etort-174","etort-186",0.003064
"etort-175","etort-186",0.002561
"etort-176","etort-186",0.002334
"etort-177","etort-186",0.003036
"etort-178","etort-186",0.003002
"etort-179","etort-186",0.002968
"etort-180","etort-186",0.002844
"etort-181","etort-186",0.002827
"etort-182","etort-186",0.003974
"etort-183","etort-186",0.004027
"etort-184","etort-186",0.002967
"etort-185","etort-186",0.003205
"etort-186","etort-186",0.126831
"etort-15","etort-187",0.002427
"etort-17","etort-187",0.002038
"etort-31","etort-187",0.003827
"etort-36","etort-187",0.001927
"etort-37","etort-187",0.002617
"etort-38","etort-187",0.002743
"etort-46","etort-187",0.001326
"etort-47","etort-187",0.001309
"etort-48","etort-187",0.001079
"etort-49","etort-187",0.00131
"etort-51","etort-187",0.001016
"etort-53","etort-187",0.002534
"etort-55","etort-187",0.001417
"etort-56 (sheared2)","etort-187",0.001395
"etort-58","etort-187",0.003058
"etort-59","etort-187",0.000632
"etort-62","etort-187",0.002029
"etort-78","etort-187",0.002362
"etort-79","etort-187",0.001947
"etort-80","etort-187",0.002
"etort-81","etort-187",0.001793
"etort-82","etort-187",0.002487
"etort-83","etort-187",0.001862
"etort-84","etort-187",0.002283
"etort-85","etort-187",0.001997
"etort-86","etort-187",0.002123
"etort-87","etort-187",0.001785
"etort-89","etort-187",0.002313
"etort-90","etort-187",0.004147
"etort-93","etort-187",0.001824
"etort-94","etort-187",0.001493
"etort-95","etort-187",0.00264
"etort-112","etort-187",0.001128
"etort-113","etort-187",0.001044
"etort-130","etort-187",0.002406
"etort-131","etort-187",0.003179
"etort-132","etort-187",0.003168
"etort-133","etort-187",0.002343
"etort-134","etort-187",0.002345
"etort-135","etort-187",0.003098
"etort-136","etort-187",0.002443
"etort-137","etort-187",0.003165
"etort-138","etort-187",0.003338
"etort-139","etort-187",0.002497
"etort-140","etort-187",0.003105
"etort-141","etort-187",0.004791
"etort-142","etort-187",0.001687
"etort-143","etort-187",0.002731
"etort-144","etort-187",0.002117
"etort-145","etort-187",0.0018
"etort-146","etort-187",0.002089
"etort-147","etort-187",0.002798
"etort-148","etort-187",0.00097
"etort-149","etort-187",0.002787
"etort-150","etort-187",0.002424
"etort-151","etort-187",0.004602
"etort-152","etort-187",0.001765
"etort-153","etort-187",0.002695
"etort-154","etort-187",0.00145
"etort-155","etort-187",0.002471
"etort-156","etort-187",0.002913
"etort-157","etort-187",0.00211
"etort-158","etort-187",0.001316
"etort-159","etort-187",0.002015
"etort-161","etort-187",0.002178
"etort-162","etort-187",0.003674
"etort-163","etort-187",0.002769
"etort-164","etort-187",0.00304
"etort-166","etort-187",0.00259
"etort-167","etort-187",0.002926
"etort-168","etort-187",0.003446
"etort-169","etort-187",0.002604
"etort-170","etort-187",0.002843
"etort-172","etort-187",0.003151
"etort-173","etort-187",0.002881
"etort-174","etort-187",0.003612
"etort-175","etort-187",0.002903
"etort-176","etort-187",0.002177
"etort-177","etort-187",0.002837
"etort-178","etort-187",0.003309
"etort-179","etort-187",0.010817
"etort-180","etort-187",0.002993
"etort-181","etort-187",0.0033
"etort-182","etort-187",0.002965
"etort-183","etort-187",0.004099
"etort-184","etort-187",0.003108
"etort-185","etort-187",0.003337
"etort-186","etort-187",0.002541
"etort-187","etort-187",0.142777
"etort-15","etort-188",0.002201
"etort-17","etort-188",0.001945
"etort-31","etort-188",0.003496
"etort-36","etort-188",0.002093
"etort-37","etort-188",0.002797
"etort-38","etort-188",0.002329
"etort-46","etort-188",0.001129
"etort-47","etort-188",0.001366
"etort-48","etort-188",0.001155
"etort-49","etort-188",0.000902
"etort-51","etort-188",0.001574
"etort-53","etort-188",0.002216
"etort-55","etort-188",0.001932
"etort-56 (sheared2)","etort-188",0.001484
"etort-58","etort-188",0.00264
"etort-59","etort-188",0.000576
"etort-62","etort-188",0.002058
"etort-78","etort-188",0.001901
"etort-79","etort-188",0.001813
"etort-80","etort-188",0.00179
"etort-81","etort-188",0.001662
"etort-82","etort-188",0.002765
"etort-83","etort-188",0.001686
"etort-84","etort-188",0.001913
"etort-85","etort-188",0.00196
"etort-86","etort-188",0.001777
"etort-87","etort-188",0.001558
"etort-89","etort-188",0.001843
"etort-90","etort-188",0.00369
"etort-93","etort-188",0.00179
"etort-94","etort-188",0.001339
"etort-95","etort-188",0.002269
"etort-112","etort-188",0.001228
"etort-113","etort-188",0.000683
"etort-130","etort-188",0.002643
"etort-131","etort-188",0.002637
"etort-132","etort-188",0.002857
"etort-133","etort-188",0.001939
"etort-134","etort-188",0.002435
"etort-135","etort-188",0.002038
"etort-136","etort-188",0.002672
"etort-137","etort-188",0.00333
"etort-138","etort-188",0.002437
"etort-139","etort-188",0.002419
"etort-140","etort-188",0.002991
"etort-141","etort-188",0.003433
"etort-142","etort-188",0.001316
"etort-143","etort-188",0.002997
"etort-144","etort-188",0.001795
"etort-145","etort-188",0.001542
"etort-146","etort-188",0.002116
"etort-147","etort-188",0.002668
"etort-148","etort-188",0.00066
"etort-149","etort-188",0.002145
"etort-150","etort-188",0.002437
"etort-151","etort-188",0.00475
"etort-152","etort-188",0.001937
"etort-153","etort-188",0.002265
"etort-154","etort-188",0.001644
"etort-155","etort-188",0.002271
"etort-156","etort-188",0.002257
"etort-157","etort-188",0.002055
"etort-158","etort-188",0.001978
"etort-159","etort-188",0.001991
"etort-161","etort-188",0.00225
"etort-162","etort-188",0.003408
"etort-163","etort-188",0.002346
"etort-164","etort-188",0.00225
"etort-166","etort-188",0.001978
"etort-167","etort-188",0.002347
"etort-168","etort-188",0.003031
"etort-169","etort-188",0.002392
"etort-170","etort-188",0.002564
"etort-172","etort-188",0.002221
"etort-173","etort-188",0.002227
"etort-174","etort-188",0.00293
"etort-175","etort-188",0.00263
"etort-176","etort-188",0.002301
"etort-177","etort-188",0.002271
"etort-178","etort-188",0.002291
"etort-179","etort-188",0.002601
"etort-180","etort-188",0.002979
"etort-181","etort-188",0.00218
"etort-182","etort-188",0.00248
"etort-183","etort-188",0.003648
"etort-184","etort-188",0.002838
"etort-185","etort-188",0.002689
"etort-186","etort-188",0.002398
"etort-187","etort-188",0.002329
"etort-188","etort-188",0.149062
"etort-15","etort-189",0.001767
"etort-17","etort-189",0.00136
"etort-31","etort-189",0.0025
"etort-36","etort-189",0.001487
"etort-37","etort-189",0.001824
"etort-38","etort-189",0.001821
"etort-46","etort-189",0.00125
"etort-47","etort-189",0.001128
"etort-48","etort-189",0.000751
"etort-49","etort-189",0.001037
"etort-51","etort-189",0.000769
"etort-53","etort-189",0.001674
"etort-55","etort-189",0.001319
"etort-56 (sheared2)","etort-189",0.00091
"etort-58","etort-189",0.001726
"etort-59","etort-189",0.000508
"etort-62","etort-189",0.001272
"etort-78","etort-189",0.001517
"etort-79","etort-189",0.001179
"etort-80","etort-189",0.001506
"etort-81","etort-189",0.001836
"etort-82","etort-189",0.002185
"etort-83","etort-189",0.001453
"etort-84","etort-189",0.001774
"etort-85","etort-189",0.002234
"etort-86","etort-189",0.001419
"etort-87","etort-189",0.001519
"etort-89","etort-189",0.001371
"etort-90","etort-189",0.002939
"etort-93","etort-189",0.001324
"etort-94","etort-189",0.001432
"etort-95","etort-189",0.001522
"etort-112","etort-189",0.000616
"etort-113","etort-189",0.000738
"etort-130","etort-189",0.002333
"etort-131","etort-189",0.001857
"etort-132","etort-189",0.002277
"etort-133","etort-189",0.001611
"etort-134","etort-189",0.001752
"etort-135","etort-189",0.001791
"etort-136","etort-189",0.002169
"etort-137","etort-189",0.00237
"etort-138","etort-189",0.002218
"etort-139","etort-189",0.001643
"etort-140","etort-189",0.002349
"etort-141","etort-189",0.003039
"etort-142","etort-189",0.001133
"etort-143","etort-189",0.00221
"etort-144","etort-189",0.001315
"etort-145","etort-189",0.00146
"etort-146","etort-189",0.001552
"etort-147","etort-189",0.002026
"etort-148","etort-189",0.00099
"etort-149","etort-189",0.001148
"etort-150","etort-189",0.001559
"etort-151","etort-189",0.002757
"etort-152","etort-189",0.001422
"etort-153","etort-189",0.001647
"etort-154","etort-189",0.001677
"etort-155","etort-189",0.001638
"etort-156","etort-189",0.001772
"etort-157","etort-189",0.00155
"etort-158","etort-189",0.001189
"etort-159","etort-189",0.001122
"etort-161","etort-189",0.001324
"etort-162","etort-189",0.002528
"etort-163","etort-189",0.001842
"etort-164","etort-189",0.002163
"etort-166","etort-189",0.001923
"etort-167","etort-189",0.002007
"etort-168","etort-189",0.002222
"etort-169","etort-189",0.002185
"etort-170","etort-189",0.002172
"etort-172","etort-189",0.001674
"etort-173","etort-189",0.002645
"etort-174","etort-189",0.002233
"etort-175","etort-189",0.001628
"etort-176","etort-189",0.001341
"etort-177","etort-189",0.002047
"etort-178","etort-189",0.002161
"etort-179","etort-189",0.002151
"etort-180","etort-189",0.002103
"etort-181","etort-189",0.001977
"etort-182","etort-189",0.002042
"etort-183","etort-189",0.002307
"etort-184","etort-189",0.002061
"etort-185","etort-189",0.002042
"etort-186","etort-189",0.001906
"etort-187","etort-189",0.002263
"etort-188","etort-189",0.002185
"etort-189","etort-189",0.133131
"etort-15","etort-190",0.002962
"etort-17","etort-190",0.002185
"etort-31","etort-190",0.004849
"etort-36","etort-190",0.002346
"etort-37","etort-190",0.003521
"etort-38","etort-190",0.002982
"etort-46","etort-190",0.001685
"etort-47","etort-190",0.001514
"etort-48","etort-190",0.001245
"etort-49","etort-190",0.001207
"etort-51","etort-190",0.000829
"etort-53","etort-190",0.002992
"etort-55","etort-190",0.002365
"etort-56 (sheared2)","etort-190",0.001569
"etort-58","etort-190",0.003603
"etort-59","etort-190",0.001439
"etort-62","etort-190",0.00303
"etort-78","etort-190",0.002551
"etort-79","etort-190",0.002048
"etort-80","etort-190",0.00253
"etort-81","etort-190",0.00245
"etort-82","etort-190",0.003087
"etort-83","etort-190",0.002255
"etort-84","etort-190",0.002959
"etort-85","etort-190",0.002704
"etort-86","etort-190",0.002341
"etort-87","etort-190",0.001867
"etort-89","etort-190",0.002691
"etort-90","etort-190",0.004458
"etort-93","etort-190",0.002166
"etort-94","etort-190",0.001523
"etort-95","etort-190",0.003472
"etort-112","etort-190",0.002366
"etort-113","etort-190",0.002023
"etort-130","etort-190",0.004206
"etort-131","etort-190",0.003412
"etort-132","etort-190",0.004273
"etort-133","etort-190",0.003306
"etort-134","etort-190",0.003723
"etort-135","etort-190",0.002971
"etort-136","etort-190",0.002842
"etort-137","etort-190",0.00378
"etort-138","etort-190",0.003459
"etort-139","etort-190",0.003516
"etort-140","etort-190",0.003969
"etort-141","etort-190",0.006193
"etort-142","etort-190",0.001623
"etort-143","etort-190",0.003408
"etort-144","etort-190",0.001679
"etort-145","etort-190",0.00241
"etort-146","etort-190",0.004031
"etort-147","etort-190",0.003373
"etort-148","etort-190",0.000835
"etort-149","etort-190",0.002638
"etort-150","etort-190",0.002915
"etort-151","etort-190",0.005909
"etort-152","etort-190",0.0034
"etort-153","etort-190",0.003039
"etort-154","etort-190",0.002415
"etort-155","etort-190",0.002667
"etort-156","etort-190",0.002989
"etort-157","etort-190",0.002666
"etort-158","etort-190",0.002612
"etort-159","etort-190",0.002241
"etort-161","etort-190",0.002474
"etort-162","etort-190",0.00526
"etort-163","etort-190",0.003989
"etort-164","etort-190",0.00336
"etort-166","etort-190",0.003162
"etort-167","etort-190",0.002762
"etort-168","etort-190",0.004286
"etort-169","etort-190",0.004215
"etort-170","etort-190",0.003446
"etort-172","etort-190",0.003138
"etort-173","etort-190",0.003351
"etort-174","etort-190",0.003532
"etort-175","etort-190",0.002822
"etort-176","etort-190",0.002579
"etort-177","etort-190",0.003254
"etort-178","etort-190",0.003718
"etort-179","etort-190",0.003479
"etort-180","etort-190",0.002986
"etort-181","etort-190",0.003553
"etort-182","etort-190",0.003165
"etort-183","etort-190",0.006416
"etort-184","etort-190",0.004172
"etort-185","etort-190",0.003784
"etort-186","etort-190",0.002937
"etort-187","etort-190",0.00332
"etort-188","etort-190",0.003319
"etort-189","etort-190",0.00161
"etort-190","etort-190",0.232764
"etort-15","etort-191",0.002395
"etort-17","etort-191",0.002118
"etort-31","etort-191",0.003687
"etort-36","etort-191",0.001932
"etort-37","etort-191",0.002744
"etort-38","etort-191",0.002816
"etort-46","etort-191",0.001345
"etort-47","etort-191",0.001381
"etort-48","etort-191",0.00104
"etort-49","etort-191",0.000956
"etort-51","etort-191",0.000693
"etort-53","etort-191",0.002454
"etort-55","etort-191",0.001677
"etort-56 (sheared2)","etort-191",0.001208
"etort-58","etort-191",0.002933
"etort-59","etort-191",0.000497
"etort-62","etort-191",0.002345
"etort-78","etort-191",0.002046
"etort-79","etort-191",0.001891
"etort-80","etort-191",0.001913
"etort-81","etort-191",0.001742
"etort-82","etort-191",0.002864
"etort-83","etort-191",0.001889
"etort-84","etort-191",0.002003
"etort-85","etort-191",0.002123
"etort-86","etort-191",0.002225
"etort-87","etort-191",0.001568
"etort-89","etort-191",0.002244
"etort-90","etort-191",0.00363
"etort-93","etort-191",0.00172
"etort-94","etort-191",0.001494
"etort-95","etort-191",0.002542
"etort-112","etort-191",0.00109
"etort-113","etort-191",0.00091
"etort-130","etort-191",0.002666
"etort-131","etort-191",0.002737
"etort-132","etort-191",0.002752
"etort-133","etort-191",0.002289
"etort-134","etort-191",0.002707
"etort-135","etort-191",0.002522
"etort-136","etort-191",0.002488
"etort-137","etort-191",0.003562
"etort-138","etort-191",0.002905
"etort-139","etort-191",0.002409
"etort-140","etort-191",0.003263
"etort-141","etort-191",0.004765
"etort-142","etort-191",0.00164
"etort-143","etort-191",0.003079
"etort-144","etort-191",0.001966
"etort-145","etort-191",0.00184
"etort-146","etort-191",0.002298
"etort-147","etort-191",0.002478
"etort-148","etort-191",0.000827
"etort-149","etort-191",0.002595
"etort-150","etort-191",0.002492
"etort-151","etort-191",0.003377
"etort-152","etort-191",0.002088
"etort-153","etort-191",0.001906
"etort-154","etort-191",0.001855
"etort-155","etort-191",0.002518
"etort-156","etort-191",0.002369
"etort-157","etort-191",0.002303
"etort-158","etort-191",0.001712
"etort-159","etort-191",0.00193
"etort-161","etort-191",0.002272
"etort-162","etort-191",0.003533
"etort-163","etort-191",0.002816
"etort-164","etort-191",0.003312
"etort-166","etort-191",0.00227
"etort-167","etort-191",0.002505
"etort-168","etort-191",0.002886
"etort-169","etort-191",0.002581
"etort-170","etort-191",0.002571
"etort-172","etort-191",0.002749
"etort-173","etort-191",0.002991
"etort-174","etort-191",0.003619
"etort-175","etort-191",0.002578
"etort-176","etort-191",0.001802
"etort-177","etort-191",0.002775
"etort-178","etort-191",0.002777
"etort-179","etort-191",0.002995
"etort-180","etort-191",0.002766
"etort-181","etort-191",0.002178
"etort-182","etort-191",0.003213
"etort-183","etort-191",0.004197
"etort-184","etort-191",0.003031
"etort-185","etort-191",0.003245
"etort-186","etort-191",0.002833
"etort-187","etort-191",0.002652
"etort-188","etort-191",0.002892
"etort-189","etort-191",0.002178
"etort-190","etort-191",0.003428
"etort-191","etort-191",0.135981
"etort-15","etort-192",0.001486
"etort-17","etort-192",0.001366
"etort-31","etort-192",0.002489
"etort-36","etort-192",0.001347
"etort-37","etort-192",0.001891
"etort-38","etort-192",0.0015
"etort-46","etort-192",0.001078
"etort-47","etort-192",0.000987
"etort-48","etort-192",0.000882
"etort-49","etort-192",0.000671
"etort-51","etort-192",0.00033
"etort-53","etort-192",0.001586
"etort-55","etort-192",0.001188
"etort-56 (sheared2)","etort-192",0.000739
"etort-58","etort-192",0.001732
"etort-59","etort-192",0.000455
"etort-62","etort-192",0.001154
"etort-78","etort-192",0.001321
"etort-79","etort-192",0.001056
"etort-80","etort-192",0.001198
"etort-81","etort-192",0.001364
"etort-82","etort-192",0.001597
"etort-83","etort-192",0.001622
"etort-84","etort-192",0.00142
"etort-85","etort-192",0.001566
"etort-86","etort-192",0.001312
"etort-87","etort-192",0.001081
"etort-89","etort-192",0.001452
"etort-90","etort-192",0.002541
"etort-93","etort-192",0.001302
"etort-94","etort-192",0.000878
"etort-95","etort-192",0.001476
"etort-112","etort-192",0.00078
"etort-113","etort-192",0.000736
"etort-130","etort-192",0.002227
"etort-131","etort-192",0.002175
"etort-132","etort-192",0.002177
"etort-133","etort-192",0.001383
"etort-134","etort-192",0.00183
"etort-135","etort-192",0.001582
"etort-136","etort-192",0.001653
"etort-137","etort-192",0.002084
"etort-138","etort-192",0.001812
"etort-139","etort-192",0.001909
"etort-140","etort-192",0.002615
"etort-141","etort-192",0.002573
"etort-142","etort-192",0.001063
"etort-143","etort-192",0.001719
"etort-144","etort-192",0.001172
"etort-145","etort-192",0.001511
"etort-146","etort-192",0.001154
"etort-147","etort-192",0.002245
"etort-148","etort-192",0.000971
"etort-149","etort-192",0.001487
"etort-150","etort-192",0.001764
"etort-151","etort-192",0.002595
"etort-152","etort-192",0.001415
"etort-153","etort-192",0.001497
"etort-154","etort-192",0.001365
"etort-155","etort-192",0.001675
"etort-156","etort-192",0.001824
"etort-157","etort-192",0.001625
"etort-158","etort-192",0.00143
"etort-159","etort-192",0.00121
"etort-161","etort-192",0.001436
"etort-162","etort-192",0.002504
"etort-163","etort-192",0.001659
"etort-164","etort-192",0.002161
"etort-166","etort-192",0.001375
"etort-167","etort-192",0.001553
"etort-168","etort-192",0.001973
"etort-169","etort-192",0.001942
"etort-170","etort-192",0.001408
"etort-172","etort-192",0.002106
"etort-173","etort-192",0.00246
"etort-174","etort-192",0.002735
"etort-175","etort-192",0.00183
"etort-176","etort-192",0.001266
"etort-177","etort-192",0.001979
"etort-178","etort-192",0.001553
"etort-179","etort-192",0.001726
"etort-180","etort-192",0.001757
"etort-181","etort-192",0.00195
"etort-182","etort-192",0.001742
"etort-183","etort-192",0.00212
"etort-184","etort-192",0.001565
"etort-185","etort-192",0.002059
"etort-186","etort-192",0.00179
"etort-187","etort-192",0.001714
"etort-188","etort-192",0.001571
"etort-189","etort-192",0.001621
"etort-190","etort-192",0.002383
"etort-191","etort-192",0.003278
"etort-192","etort-192",0.132872
"etort-15","etort-193",0.001422
"etort-17","etort-193",0.001394
"etort-31","etort-193",0.002034
"etort-36","etort-193",0.001017
"etort-37","etort-193",0.001708
"etort-38","etort-193",0.001573
"etort-46","etort-193",8e-04
"etort-47","etort-193",0.001031
"etort-48","etort-193",0.000858
"etort-49","etort-193",0.000571
"etort-51","etort-193",-6.2e-05
"etort-53","etort-193",0.001418
"etort-55","etort-193",0.001205
"etort-56 (sheared2)","etort-193",0.000915
"etort-58","etort-193",0.00171
"etort-59","etort-193",0.000484
"etort-62","etort-193",0.001152
"etort-78","etort-193",0.001074
"etort-79","etort-193",0.001273
"etort-80","etort-193",0.001153
"etort-81","etort-193",0.001047
"etort-82","etort-193",0.001544
"etort-83","etort-193",0.001199
"etort-84","etort-193",0.001349
"etort-85","etort-193",0.001541
"etort-86","etort-193",0.001331
"etort-87","etort-193",0.000995
"etort-89","etort-193",0.001278
"etort-90","etort-193",0.002484
"etort-93","etort-193",0.001089
"etort-94","etort-193",0.000761
"etort-95","etort-193",0.001637
"etort-112","etort-193",0.000566
"etort-113","etort-193",0.000992
"etort-130","etort-193",0.001644
"etort-131","etort-193",0.001593
"etort-132","etort-193",0.002144
"etort-133","etort-193",0.00139
"etort-134","etort-193",0.001727
"etort-135","etort-193",0.001972
"etort-136","etort-193",0.001581
"etort-137","etort-193",0.001897
"etort-138","etort-193",0.001844
"etort-139","etort-193",0.001709
"etort-140","etort-193",0.001946
"etort-141","etort-193",0.002869
"etort-142","etort-193",0.000875
"etort-143","etort-193",0.001678
"etort-144","etort-193",0.001219
"etort-145","etort-193",0.001305
"etort-146","etort-193",0.00132
"etort-147","etort-193",0.001864
"etort-148","etort-193",0.000546
"etort-149","etort-193",0.001394
"etort-150","etort-193",0.001353
"etort-151","etort-193",0.002394
"etort-152","etort-193",0.001374
"etort-153","etort-193",0.001783
"etort-154","etort-193",0.001308
"etort-155","etort-193",0.001601
"etort-156","etort-193",0.001848
"etort-157","etort-193",0.001376
"etort-158","etort-193",0.001128
"etort-159","etort-193",0.000881
"etort-161","etort-193",0.001285
"etort-162","etort-193",0.002828
"etort-163","etort-193",0.001753
"etort-164","etort-193",0.001795
"etort-166","etort-193",0.001466
"etort-167","etort-193",0.00149
"etort-168","etort-193",0.00188
"etort-169","etort-193",0.001749
"etort-170","etort-193",0.001676
"etort-172","etort-193",0.001439
"etort-173","etort-193",0.001746
"etort-174","etort-193",0.00183
"etort-175","etort-193",0.001557
"etort-176","etort-193",0.001299
"etort-177","etort-193",0.001626
"etort-178","etort-193",0.001743
"etort-179","etort-193",0.001791
"etort-180","etort-193",0.001564
"etort-181","etort-193",0.001638
"etort-182","etort-193",0.001776
